episode,episode_reward,episode_steps,timesteps,fps,timestamp,seed
141,24.730001,397,93992,0,2026-03-24T22:07:13.824103,50057
142,16.000002,227,94712,0,2026-03-24T22:07:14.029846,20065
143,17.150000,267,94720,0,2026-03-24T22:07:14.030721,10057
144,45.999996,2500,95224,0,2026-03-24T22:07:14.068414,30060
145,35.539997,323,95432,0,2026-03-24T22:07:14.083737,70067
146,47.989998,533,96112,0,2026-03-24T22:07:14.135482,60053
147,32.480000,2500,96128,0,2026-03-24T22:07:14.137348,59
148,12.110001,355,96136,0,2026-03-24T22:07:14.138364,40066
149,5.440000,216,97856,0,2026-03-24T22:07:14.415027,60
150,10.070000,330,97864,0,2026-03-24T22:07:14.416064,30061
151,5.440000,217,97872,0,2026-03-24T22:07:14.416931,40067
152,10.880000,328,98056,0,2026-03-24T22:07:14.432028,70068
153,39.110001,437,98216,0,2026-03-24T22:07:14.445459,10058
154,18.019999,273,100048,0,2026-03-24T22:07:14.781736,30062
155,9.400000,318,100416,0,2026-03-24T22:07:14.967639,40068
156,9.250001,300,100456,0,2026-03-24T22:07:14.970757,70069
157,1.670000,195,101608,0,2026-03-24T22:07:15.049011,30063
158,17.810001,488,101760,0,2026-03-24T22:07:15.059114,61
159,39.599998,392,103592,0,2026-03-24T22:07:15.332715,70070
160,11.750001,439,103928,0,2026-03-24T22:07:15.356209,40069
161,24.490002,405,104848,0,2026-03-24T22:07:15.570483,30064
162,19.870001,311,106080,0,2026-03-24T22:07:15.654560,70071
163,28.440001,676,107168,0,2026-03-24T22:07:15.883576,62
164,28.670000,514,108040,0,2026-03-24T22:07:15.941758,40070
165,5.490000,276,110248,0,2026-03-24T22:07:16.233573,40071
166,32.379997,491,111096,0,2026-03-24T22:07:16.434656,63
167,7.350000,253,112272,0,2026-03-24T22:07:16.507975,40072
168,38.299995,2500,113992,0,2026-03-24T22:07:16.766616,50058
169,16.089998,412,114392,0,2026-03-24T22:07:16.794001,64
170,20.209999,289,114584,0,2026-03-24T22:07:16.806439,40073
171,30.330000,2500,114712,0,2026-03-24T22:07:16.967667,20066
172,0.910000,166,115320,0,2026-03-24T22:07:17.011002,50059
173,30.169998,2500,116112,0,2026-03-24T22:07:17.065701,60054
174,19.200001,266,116840,0,2026-03-24T22:07:17.266507,20067
175,21.820002,317,116928,0,2026-03-24T22:07:17.272523,65
176,19.309999,272,117496,0,2026-03-24T22:07:17.312690,50060
177,16.190001,224,117904,0,2026-03-24T22:07:17.343046,60055
178,25.790003,430,118024,0,2026-03-24T22:07:17.351805,40074
179,33.439995,2500,118216,0,2026-03-24T22:07:17.366844,10059
180,0.910000,166,118256,0,2026-03-24T22:07:17.370690,66
181,16.100000,229,119328,0,2026-03-24T22:07:17.600564,50061
182,18.010000,270,120064,0,2026-03-24T22:07:17.654113,60056
183,6.730000,257,120080,0,2026-03-24T22:07:17.655452,40075
184,4.730000,246,120224,0,2026-03-24T22:07:17.666856,67
185,55.079994,446,120408,0,2026-03-24T22:07:17.682018,20068
186,3.580000,233,121192,0,2026-03-24T22:07:17.890179,50062
187,4.240000,211,121912,0,2026-03-24T22:07:17.940650,68
188,4.530000,233,121944,0,2026-03-24T22:07:17.943217,40076
189,28.560001,488,122120,0,2026-03-24T22:07:17.956483,10060
190,16.340000,226,122216,0,2026-03-24T22:07:17.963950,20069
191,0.910000,166,123448,0,2026-03-24T22:07:18.206421,10061
192,7.690000,291,123520,0,2026-03-24T22:07:18.211791,50063
193,17.059999,249,123904,0,2026-03-24T22:07:18.240061,69
194,18.150002,273,124400,0,2026-03-24T22:07:18.275457,20070
195,46.529995,2500,124848,0,2026-03-24T22:07:18.306696,30065
196,36.639999,387,125040,0,2026-03-24T22:07:18.469779,40077
197,17.150000,248,125432,0,2026-03-24T22:07:18.498801,10062
198,16.190002,224,125696,0,2026-03-24T22:07:18.516683,70
199,31.429998,2500,126080,0,2026-03-24T22:07:18.546300,70072
200,16.240002,225,126200,0,2026-03-24T22:07:18.555350,20071
201,36.290005,353,126344,0,2026-03-24T22:07:18.566815,50064
202,6.540000,216,127424,0,2026-03-24T22:07:18.800009,71
203,12.259999,373,128024,0,2026-03-24T22:07:18.844544,40078
204,16.290001,225,128144,0,2026-03-24T22:07:18.853418,50065
205,9.820000,309,128552,0,2026-03-24T22:07:18.884806,70073
206,27.450001,373,129184,0,2026-03-24T22:07:19.104003,20072
207,29.320000,485,129312,0,2026-03-24T22:07:19.115050,10063
208,18.150002,271,129592,0,2026-03-24T22:07:19.139782,72
209,9.000000,250,130024,0,2026-03-24T22:07:19.176755,40079
210,12.980000,385,131224,0,2026-03-24T22:07:19.447010,50066
211,28.490002,407,131808,0,2026-03-24T22:07:19.495542,70074
212,18.000000,267,132160,0,2026-03-24T22:07:19.523208,40080
213,38.410000,428,133016,0,2026-03-24T22:07:19.589216,73
214,17.010000,251,133232,0,2026-03-24T22:07:19.761989,50067
215,56.609997,520,133344,0,2026-03-24T22:07:19.770633,20073
216,16.290001,225,133960,0,2026-03-24T22:07:19.816909,40081
217,5.730000,252,135032,0,2026-03-24T22:07:19.895830,74
218,19.150002,271,135400,0,2026-03-24T22:07:20.087478,50068
219,20.609999,514,135920,0,2026-03-24T22:07:20.125116,70075
220,36.499996,396,136512,0,2026-03-24T22:07:20.167611,20074
221,10.360000,358,136824,0,2026-03-24T22:07:20.190628,40082
222,18.660002,269,138072,0,2026-03-24T22:07:20.433937,70076
223,16.290001,226,138320,0,2026-03-24T22:07:20.451239,20075
224,37.149998,377,138416,0,2026-03-24T22:07:20.459156,50069
225,8.250000,264,138936,0,2026-03-24T22:07:20.495506,40083
226,33.000000,2500,140064,0,2026-03-24T22:07:20.733350,60057
227,21.209999,298,141320,0,2026-03-24T22:07:20.990476,40084
228,16.290001,226,141872,0,2026-03-24T22:07:21.029938,60058
229,30.710001,525,142272,0,2026-03-24T22:07:21.056902,70077
230,7.350000,260,143400,0,2026-03-24T22:07:21.284906,40085
231,17.059999,250,143872,0,2026-03-24T22:07:21.316525,60059
232,4.530000,234,144144,0,2026-03-24T22:07:21.334166,70078
233,0.910000,166,144728,0,2026-03-24T22:07:21.372104,40086
234,33.930000,2500,144848,0,2026-03-24T22:07:21.379747,30066
235,16.340000,225,146528,0,2026-03-24T22:07:21.642828,40087
236,9.210000,304,146576,0,2026-03-24T22:07:21.646387,70079
237,16.340000,224,146640,0,2026-03-24T22:07:21.650821,30067
238,19.150002,276,148784,0,2026-03-24T22:07:21.949490,70080
239,11.060000,294,148992,0,2026-03-24T22:07:21.963658,30068
240,38.380001,2500,149312,0,2026-03-24T22:07:21.986384,10064
241,22.490002,384,149600,0,2026-03-24T22:07:22.172230,40088
242,3.530000,239,150904,0,2026-03-24T22:07:22.263432,30069
243,5.440000,215,151320,0,2026-03-24T22:07:22.292789,40089
244,10.320000,324,151376,0,2026-03-24T22:07:22.296936,70081
245,23.590000,376,152320,0,2026-03-24T22:07:22.515076,10065
246,4.430000,211,152592,0,2026-03-24T22:07:22.535589,30070
247,2.820000,201,152928,0,2026-03-24T22:07:22.559551,40090
248,8.260000,305,153816,0,2026-03-24T22:07:22.775437,70082
249,16.000002,228,154144,0,2026-03-24T22:07:22.798917,10066
250,4.430000,214,154304,0,2026-03-24T22:07:22.809912,30071
251,32.669998,2500,155032,0,2026-03-24T22:07:22.859950,75
252,20.010000,307,155384,0,2026-03-24T22:07:22.885321,40091
253,7.290000,257,155872,0,2026-03-24T22:07:23.070643,70083
254,10.110000,285,156424,0,2026-03-24T22:07:23.110176,10067
255,10.000000,299,156696,0,2026-03-24T22:07:23.129953,30072
256,7.349999,255,157424,0,2026-03-24T22:07:23.184134,40092
257,22.869999,339,157744,0,2026-03-24T22:07:23.371833,76
258,30.719999,2500,158320,0,2026-03-24T22:07:23.414362,20076
259,57.749996,2500,158416,0,2026-03-24T22:07:23.421479,50070
260,23.740000,407,159128,0,2026-03-24T22:07:23.472371,70084
261,23.029999,362,159320,0,2026-03-24T22:07:23.487454,10068
262,54.040001,467,160432,0,2026-03-24T22:07:23.722105,30073
263,22.920000,368,161264,0,2026-03-24T22:07:23.780025,20077
264,5.250000,245,161280,0,2026-03-24T22:07:23.781536,10069
265,42.889999,521,162584,0,2026-03-24T22:07:24.012939,50071
266,29.920000,468,162872,0,2026-03-24T22:07:24.033447,70085
267,18.150002,265,163400,0,2026-03-24T22:07:24.070019,10070
268,36.230000,2500,163872,0,2026-03-24T22:07:24.254094,60060
269,12.260000,371,164232,0,2026-03-24T22:07:24.280810,20078
270,16.290001,224,165664,0,2026-03-24T22:07:24.376680,60061
271,37.110001,395,165744,0,2026-03-24T22:07:24.382032,50072
272,22.380001,375,166400,0,2026-03-24T22:07:24.573317,10071
273,11.720000,362,168640,0,2026-03-24T22:07:24.857532,50073
274,23.699999,400,168864,0,2026-03-24T22:07:24.872546,60062
275,39.099998,425,169800,0,2026-03-24T22:07:24.930617,10072
276,18.150002,266,170992,0,2026-03-24T22:07:25.148468,60063
277,6.450000,315,171160,0,2026-03-24T22:07:25.159989,50074
278,20.340000,388,172904,0,2026-03-24T22:07:25.419675,10073
279,20.060001,309,173464,0,2026-03-24T22:07:25.456120,60064
280,38.359997,419,174512,0,2026-03-24T22:07:25.671201,50075
281,54.799992,477,176720,0,2026-03-24T22:07:25.957554,10074
282,21.110001,294,176864,0,2026-03-24T22:07:25.967381,50076
283,34.480000,2500,177424,0,2026-03-24T22:07:26.004110,40093
284,33.429996,2500,177744,0,2026-03-24T22:07:26.025853,77
285,7.910001,318,179264,0,2026-03-24T22:07:26.271976,10075
286,24.830000,379,179896,0,2026-03-24T22:07:26.314477,50077
287,33.480000,2500,180432,0,2026-03-24T22:07:26.500893,30074
288,23.199999,398,182448,0,2026-03-24T22:07:26.781030,10076
289,19.200001,270,182592,0,2026-03-24T22:07:26.791447,30075
290,10.160000,346,182664,0,2026-03-24T22:07:26.796735,50078
291,30.469999,2500,182872,0,2026-03-24T22:07:26.811212,70086
292,31.170000,2500,184232,0,2026-03-24T22:07:26.907628,20079
293,16.240000,224,184384,0,2026-03-24T22:07:27.070095,30076
294,18.100000,269,184816,0,2026-03-24T22:07:27.103061,50079
295,28.859999,478,186272,0,2026-03-24T22:07:27.295764,10077
296,23.019999,348,187016,0,2026-03-24T22:07:27.493699,20080
297,38.470001,451,187992,0,2026-03-24T22:07:27.558189,30077
298,6.550000,316,188800,0,2026-03-24T22:07:27.757521,10078
299,21.870001,328,189640,0,2026-03-24T22:07:27.810244,20081
300,16.240002,225,189792,0,2026-03-24T22:07:27.820173,30078
301,17.949999,267,190936,0,2026-03-24T22:07:28.044392,10079
302,7.050000,277,191856,0,2026-03-24T22:07:28.105754,20082
303,24.500000,372,192768,0,2026-03-24T22:07:28.310989,30079
304,35.099998,2500,193464,0,2026-03-24T22:07:28.356157,60065
305,37.340000,382,193992,0,2026-03-24T22:07:28.391228,10080
306,9.210000,299,194248,0,2026-03-24T22:07:28.408901,20083
307,2.580000,234,195864,0,2026-03-24T22:07:28.671725,10081
308,2.630000,223,196032,0,2026-03-24T22:07:28.683873,20084
309,8.260000,347,196240,0,2026-03-24T22:07:28.697866,60066
310,60.269997,2500,197424,0,2026-03-24T22:07:28.919990,40094
311,29.420000,2500,197744,0,2026-03-24T22:07:28.943487,78
312,12.170000,347,199016,0,2026-03-24T22:07:29.181161,60067
313,16.299999,228,199248,0,2026-03-24T22:07:29.197530,40095
314,20.289999,347,200520,0,2026-03-24T22:07:29.290558,79
315,15.850000,226,201056,0,2026-03-24T22:07:29.560521,40096
316,75.539993,2500,202872,0,2026-03-24T22:07:29.822888,70087
317,30.130001,478,204344,0,2026-03-24T22:07:29.914019,80
318,24.639999,428,204480,0,2026-03-24T22:07:29.922875,40097
319,31.719999,2500,204816,0,2026-03-24T22:07:30.095407,50080
320,18.010000,273,205056,0,2026-03-24T22:07:30.112164,70088
321,2.820000,209,206016,0,2026-03-24T22:07:30.176983,81
322,16.000002,228,206880,0,2026-03-24T22:07:30.381047,70089
323,20.720001,321,207048,0,2026-03-24T22:07:30.392952,40098
324,28.020002,447,208392,0,2026-03-24T22:07:30.480560,50081
325,4.079999,209,208552,0,2026-03-24T22:07:30.491716,70090
326,6.090000,249,209040,0,2026-03-24T22:07:30.678247,40099
327,3.530000,230,210232,0,2026-03-24T22:07:30.755711,50082
328,13.020000,383,212104,0,2026-03-24T22:07:31.025019,40100
329,18.250000,270,212392,0,2026-03-24T22:07:31.043682,50083
330,32.189995,2500,212768,0,2026-03-24T22:07:31.066611,30080
331,18.150002,271,214272,0,2026-03-24T22:07:31.311111,40101
332,22.769999,365,215312,0,2026-03-24T22:07:31.527851,50084
333,33.419998,2500,215864,0,2026-03-24T22:07:31.564709,10082
334,47.500000,2500,216032,0,2026-03-24T22:07:31.576346,20085
335,40.020000,480,216608,0,2026-03-24T22:07:31.617200,30081
336,19.910000,310,216752,0,2026-03-24T22:07:31.627882,40102
337,18.200001,267,217448,0,2026-03-24T22:07:31.826542,50085
338,12.979999,377,218880,0,2026-03-24T22:07:31.926125,10083
339,32.380001,2500,219016,0,2026-03-24T22:07:31.936592,60068
340,39.769997,429,219464,0,2026-03-24T22:07:32.121575,20086
341,17.100002,267,219584,0,2026-03-24T22:07:32.130968,50086
342,23.539999,405,219992,0,2026-03-24T22:07:32.160543,40103
343,16.139999,436,220096,0,2026-03-24T22:07:32.168670,30082
344,2.870000,199,221056,0,2026-03-24T22:07:32.237764,20087
345,32.379997,499,222872,0,2026-03-24T22:07:32.514243,10084
346,27.150002,359,222968,0,2026-03-24T22:07:32.521098,30083
347,26.200003,453,223208,0,2026-03-24T22:07:32.538953,50087
348,16.290001,224,224664,0,2026-03-24T22:07:32.784785,10085
349,45.049999,647,225168,0,2026-03-24T22:07:32.819350,40104
350,18.160000,302,225624,0,2026-03-24T22:07:32.999669,50088
351,33.709999,2500,226016,0,2026-03-24T22:07:33.026464,82
352,19.200001,266,227752,0,2026-03-24T22:07:33.290646,50089
353,2.290000,234,227888,0,2026-03-24T22:07:33.300856,83
354,26.790003,392,228304,0,2026-03-24T22:07:33.329247,40105
355,47.989998,2500,228552,0,2026-03-24T22:07:33.345592,70091
356,32.720001,2500,239016,0,2026-03-24T22:07:34.697587,60069
357,61.049992,2500,241056,0,2026-03-24T22:07:34.972853,20088
358,18.770000,275,241216,0,2026-03-24T22:07:34.983717,60070
359,5.290000,215,242776,0,2026-03-24T22:07:35.226806,20089
360,31.529999,2500,242968,0,2026-03-24T22:07:35.239424,30084
361,59.919994,2500,244664,0,2026-03-24T22:07:35.497478,10086
362,18.150000,273,245152,0,2026-03-24T22:07:35.533588,30085
363,25.570000,475,246576,0,2026-03-24T22:07:35.773728,20090
364,17.200001,267,247288,0,2026-03-24T22:07:35.820663,30086
365,36.569996,2500,247752,0,2026-03-24T22:07:35.850796,50090
366,32.589996,2500,247888,0,2026-03-24T22:07:36.008720,84
367,32.720001,2500,248304,0,2026-03-24T22:07:36.039153,40106
368,32.819996,2500,248552,0,2026-03-24T22:07:36.057864,70092
369,7.210000,289,248888,0,2026-03-24T22:07:36.083742,20091
370,16.240002,227,249704,0,2026-03-24T22:07:36.142956,85
371,18.010000,251,250896,0,2026-03-24T22:07:36.375724,20092
372,21.109999,313,251056,0,2026-03-24T22:07:36.387613,70093
373,37.099998,394,251456,0,2026-03-24T22:07:36.415203,40107
374,4.730000,252,252912,0,2026-03-24T22:07:36.662218,20093
375,25.879999,390,254576,0,2026-03-24T22:07:36.916348,40108
376,41.560001,426,256320,0,2026-03-24T22:07:37.177273,20094
377,19.820002,315,257096,0,2026-03-24T22:07:37.226797,40109
378,16.000002,228,258144,0,2026-03-24T22:07:37.440753,20095
379,9.110000,294,260496,0,2026-03-24T22:07:37.733676,20096
380,43.939999,2500,261216,0,2026-03-24T22:07:37.777878,60071
381,11.120000,336,263184,0,2026-03-24T22:07:38.043304,20097
382,32.189999,2500,264664,0,2026-03-24T22:07:38.278071,10087
383,32.119999,466,264944,0,2026-03-24T22:07:38.296397,60072
384,20.870001,332,265840,0,2026-03-24T22:07:38.352834,20098
385,16.240002,226,266472,0,2026-03-24T22:07:38.540688,10088
386,45.980000,2500,267288,0,2026-03-24T22:07:38.591785,30087
387,45.099998,2500,267752,0,2026-03-24T22:07:38.625233,50091
388,11.309999,368,267888,0,2026-03-24T22:07:38.637422,60073
389,47.139999,2500,269704,0,2026-03-24T22:07:38.912705,86
390,17.010000,249,269744,0,2026-03-24T22:07:38.915931,50092
391,4.580000,237,269784,0,2026-03-24T22:07:38.918947,60074
392,38.259998,405,270528,0,2026-03-24T22:07:39.125745,30088
393,61.379993,2500,271056,0,2026-03-24T22:07:39.165240,70094
394,16.389999,223,271488,0,2026-03-24T22:07:39.197771,87
395,33.870003,300,272144,0,2026-03-24T22:07:39.245499,50093
396,16.000002,228,272352,0,2026-03-24T22:07:39.259773,30089
397,14.030000,382,272840,0,2026-03-24T22:07:39.439707,60075
398,22.740000,365,274408,0,2026-03-24T22:07:39.546777,88
399,11.790000,419,274408,0,2026-03-24T22:07:39.546787,70095
400,9.980000,341,275568,0,2026-03-24T22:07:39.773553,60076
401,28.719999,519,276504,0,2026-03-24T22:07:39.985483,30090
402,20.810001,310,276888,0,2026-03-24T22:07:40.013289,89
403,34.139999,2500,277096,0,2026-03-24T22:07:40.027476,40110
404,16.290001,225,277368,0,2026-03-24T22:07:40.047255,60077
405,16.050001,228,278328,0,2026-03-24T22:07:40.115399,30091
406,7.450000,308,279560,0,2026-03-24T22:07:40.350502,40111
407,23.170000,343,280112,0,2026-03-24T22:07:40.388968,60078
408,24.739998,335,281008,0,2026-03-24T22:07:40.595999,30092
409,10.929999,362,283904,0,2026-03-24T22:07:40.926071,30093
410,35.389999,2500,285840,0,2026-03-24T22:07:41.193832,20099
411,35.039997,2500,286472,0,2026-03-24T22:07:41.233674,10089
412,4.990000,235,287720,0,2026-03-24T22:07:41.459573,20100
413,15.170002,537,288200,0,2026-03-24T22:07:41.490812,30094
414,3.730000,244,288424,0,2026-03-24T22:07:41.506264,10090
415,4.390000,217,289456,0,2026-03-24T22:07:41.723485,20101
416,33.720001,300,290824,0,2026-03-24T22:07:41.959063,10091
417,35.220001,2500,292144,0,2026-03-24T22:07:42.042061,50094
418,47.659996,551,292608,0,2026-03-24T22:07:42.072418,30095
419,4.490000,215,293864,0,2026-03-24T22:07:42.303011,50095
420,22.769999,552,293872,0,2026-03-24T22:07:42.303849,20102
421,46.889996,2500,294408,0,2026-03-24T22:07:42.341742,70096
