episode,episode_reward,episode_steps,timesteps,fps,timestamp,seed
82,5.020000,290,23704,0,2026-03-23T18:39:27.212361,60053
83,0.910000,166,24488,0,2026-03-23T18:39:27.266581,10056
84,15.230001,2500,24496,0,2026-03-23T18:39:27.267491,20046
85,0.910000,166,25032,0,2026-03-23T18:39:27.452335,60054
86,14.500000,404,26160,0,2026-03-23T18:39:27.527736,70054
87,2.190000,220,26256,0,2026-03-23T18:39:27.534383,20047
88,2.290000,233,26352,0,2026-03-23T18:39:27.542112,10057
89,8.320000,348,26368,0,2026-03-23T18:39:27.543912,40055
90,15.650002,228,26856,0,2026-03-23T18:39:27.752620,60055
91,1.340000,202,27968,0,2026-03-23T18:39:27.833134,10058
92,15.560001,227,28072,0,2026-03-23T18:39:27.840326,20048
93,5.210000,283,28424,0,2026-03-23T18:39:27.866410,70055
94,3.960000,217,28592,0,2026-03-23T18:39:27.878088,60056
95,5.580000,338,29072,0,2026-03-23T18:39:28.062317,40056
96,0.190000,191,30120,0,2026-03-23T18:39:28.138221,60057
97,-1.480000,149,30264,0,2026-03-23T18:39:28.148798,40057
98,2.060000,241,30352,0,2026-03-23T18:39:28.156098,70056
99,5.740000,345,30728,0,2026-03-23T18:39:28.345333,10059
100,34.170002,362,30968,0,2026-03-23T18:39:28.362696,20049
101,0.190000,166,31448,0,2026-03-23T18:39:28.397549,60058
102,27.550003,2500,31496,0,2026-03-23T18:39:28.401219,30051
103,0.430000,166,32296,0,2026-03-23T18:39:28.458049,20050
104,16.759998,269,32416,0,2026-03-23T18:39:28.466549,40058
105,3.150000,181,32896,0,2026-03-23T18:39:28.655775,60059
106,-0.050000,166,33744,0,2026-03-23T18:39:28.715034,40059
107,12.650000,439,33864,0,2026-03-23T18:39:28.723681,70057
108,19.580000,310,33976,0,2026-03-23T18:39:28.732098,30052
109,6.440000,337,35592,0,2026-03-23T18:39:29.004397,60060
110,22.059999,421,35664,0,2026-03-23T18:39:29.009747,20051
111,2.140000,211,35664,0,2026-03-23T18:39:29.009755,30053
112,3.490000,267,35880,0,2026-03-23T18:39:29.023609,40060
113,10.440001,357,36720,0,2026-03-23T18:39:29.079454,70058
114,0.670000,166,36920,0,2026-03-23T18:39:29.243361,60061
115,-0.520000,180,37104,0,2026-03-23T18:39:29.255638,20052
116,4.730000,305,38104,0,2026-03-23T18:39:29.321086,30054
117,-1.000000,181,38168,0,2026-03-23T18:39:29.325546,70059
118,39.019951,2500,38792,0,2026-03-23T18:39:29.364874,50054
119,15.420000,236,38808,0,2026-03-23T18:39:29.366238,60062
120,-0.050000,166,39432,0,2026-03-23T18:39:29.556577,30055
121,8.230000,387,40200,0,2026-03-23T18:39:29.607261,20053
122,2.820000,263,40272,0,2026-03-23T18:39:29.612200,70060
123,1.100000,201,40416,0,2026-03-23T18:39:29.621463,60063
124,5.200000,279,41024,0,2026-03-23T18:39:29.811885,50055
125,0.670000,165,41520,0,2026-03-23T18:39:29.846265,20054
126,17.530001,269,41584,0,2026-03-23T18:39:29.850675,30056
127,21.260008,2500,41696,0,2026-03-23T18:39:29.858443,56
128,1.580000,229,42104,0,2026-03-23T18:39:29.886640,70061
129,4.490000,268,42560,0,2026-03-23T18:39:29.919819,60064
130,4.710000,236,43472,0,2026-03-23T18:39:30.130739,30057
131,7.599999,313,43528,0,2026-03-23T18:39:30.134630,50056
132,0.430000,193,43648,0,2026-03-23T18:39:30.143726,70062
133,4.210000,324,44112,0,2026-03-23T18:39:30.174103,20055
134,8.540000,367,44632,0,2026-03-23T18:39:30.208887,57
135,1.630000,201,45080,0,2026-03-23T18:39:30.387113,30058
136,1.140000,204,45744,0,2026-03-23T18:39:30.432052,20056
137,6.600000,321,46096,0,2026-03-23T18:39:30.455678,50057
138,11.000000,457,46216,0,2026-03-23T18:39:30.464252,60065
139,2.530000,228,46456,0,2026-03-23T18:39:30.481524,58
140,20.949999,365,46568,0,2026-03-23T18:39:30.489244,70063
141,2.820000,208,47408,0,2026-03-23T18:39:30.707710,20057
142,0.670000,166,47784,0,2026-03-23T18:39:30.735170,59
143,2.580000,232,48072,0,2026-03-23T18:39:30.755016,60066
144,8.030001,409,48352,0,2026-03-23T18:39:30.774885,30059
145,4.740000,272,48744,0,2026-03-23T18:39:30.804131,70064
146,1.670000,194,49336,0,2026-03-23T18:39:30.995607,60
147,15.500002,230,50192,0,2026-03-23T18:39:31.053712,30060
148,6.310000,325,50672,0,2026-03-23T18:39:31.087996,60067
149,24.690002,2500,50728,0,2026-03-23T18:39:31.091870,10060
150,9.750000,426,50816,0,2026-03-23T18:39:31.098414,20058
151,16.860001,267,50880,0,2026-03-23T18:39:31.102566,70065
152,1.870000,200,50936,0,2026-03-23T18:39:31.106539,61
153,0.910000,166,52144,0,2026-03-23T18:39:31.336901,20059
154,2.590000,251,52200,0,2026-03-23T18:39:31.340655,30061
155,1.870000,199,52472,0,2026-03-23T18:39:31.360078,70066
156,2.580000,203,52560,0,2026-03-23T18:39:31.365840,62
157,0.670000,166,53528,0,2026-03-23T18:39:31.578801,30062
158,6.320001,365,53592,0,2026-03-23T18:39:31.583239,60068
159,0.910000,165,53880,0,2026-03-23T18:39:31.603190,63
160,10.470000,396,53896,0,2026-03-23T18:39:31.604473,10061
161,15.889999,228,54296,0,2026-03-23T18:39:31.632559,70067
162,6.410000,339,54856,0,2026-03-23T18:39:31.669610,20060
163,0.910000,165,55216,0,2026-03-23T18:39:31.693964,10062
164,9.820004,2500,55880,0,2026-03-23T18:39:31.887636,40061
165,6.450000,302,55944,0,2026-03-23T18:39:31.892094,30063
166,0.670000,165,56176,0,2026-03-23T18:39:31.908773,20061
167,5.270000,382,56648,0,2026-03-23T18:39:31.942975,60069
168,2.580000,205,56856,0,2026-03-23T18:39:31.958404,10063
169,9.370000,374,56872,0,2026-03-23T18:39:31.959886,64
170,9.590000,322,56872,0,2026-03-23T18:39:31.959893,70068
171,0.910000,166,57208,0,2026-03-23T18:39:31.986446,40062
172,3.540000,240,57864,0,2026-03-23T18:39:32.180296,30064
173,4.060000,215,57896,0,2026-03-23T18:39:32.182958,20062
174,0.910000,166,58200,0,2026-03-23T18:39:32.205473,70069
175,2.820000,201,58480,0,2026-03-23T18:39:32.226210,65
176,1.580000,204,58488,0,2026-03-23T18:39:32.227033,10064
177,0.670000,165,58528,0,2026-03-23T18:39:32.229938,40063
178,18.000000,270,58808,0,2026-03-23T18:39:32.250592,60070
179,0.910000,165,59216,0,2026-03-23T18:39:32.286027,20063
180,0.910000,166,59856,0,2026-03-23T18:39:32.478784,40064
181,0.430000,189,59992,0,2026-03-23T18:39:32.488604,66
182,0.910000,166,60136,0,2026-03-23T18:39:32.499860,60071
183,11.360000,292,60200,0,2026-03-23T18:39:32.504581,30065
184,19.910000,310,60680,0,2026-03-23T18:39:32.538759,70070
185,0.910000,165,61176,0,2026-03-23T18:39:32.574847,40065
186,7.810000,291,61544,0,2026-03-23T18:39:32.809490,20064
187,3.250000,263,62096,0,2026-03-23T18:39:32.858079,67
188,6.200000,280,62376,0,2026-03-23T18:39:32.877315,60072
189,2.780000,238,62584,0,2026-03-23T18:39:32.893250,70071
190,27.270000,516,62616,0,2026-03-23T18:39:32.895893,10065
191,1.630000,199,62768,0,2026-03-23T18:39:32.907675,40066
192,0.910000,165,62864,0,2026-03-23T18:39:32.915071,20065
193,3.660000,211,63784,0,2026-03-23T18:39:33.128124,68
194,0.910000,165,63936,0,2026-03-23T18:39:33.139419,10066
195,2.580000,203,64000,0,2026-03-23T18:39:33.144800,60073
196,4.480000,211,64456,0,2026-03-23T18:39:33.176441,40067
197,0.670000,165,65320,0,2026-03-23T18:39:33.231539,60074
198,5.360000,320,65424,0,2026-03-23T18:39:33.238319,20066
199,18.100000,251,65792,0,2026-03-23T18:39:33.411175,69
200,7.940000,428,66008,0,2026-03-23T18:39:33.426442,70072
201,5.290000,268,66080,0,2026-03-23T18:39:33.431221,10067
202,11.460002,2500,66096,0,2026-03-23T18:39:33.432396,50058
203,8.400000,319,67008,0,2026-03-23T18:39:33.490885,40068
204,2.580000,200,67024,0,2026-03-23T18:39:33.492286,20067
205,0.910000,165,67112,0,2026-03-23T18:39:33.498168,70
206,7.360000,343,68064,0,2026-03-23T18:39:33.710618,60075
207,5.690000,282,68264,0,2026-03-23T18:39:33.724154,70073
208,6.490000,279,68328,0,2026-03-23T18:39:33.729481,50059
209,6.400000,294,68432,0,2026-03-23T18:39:33.737740,10068
210,1.670000,199,68704,0,2026-03-23T18:39:33.758289,71
211,17.959999,268,69168,0,2026-03-23T18:39:33.793152,20068
212,0.910000,166,69656,0,2026-03-23T18:39:33.988664,50060
213,1.140000,227,70248,0,2026-03-23T18:39:34.034956,10069
214,2.820000,211,70392,0,2026-03-23T18:39:34.045189,72
215,0.670000,165,70488,0,2026-03-23T18:39:34.053053,20069
216,5.640000,286,70552,0,2026-03-23T18:39:34.057705,70074
217,4.910000,313,70568,0,2026-03-23T18:39:34.059304,60076
218,0.910000,165,70976,0,2026-03-23T18:39:34.090842,50061
219,2.620000,203,71872,0,2026-03-23T18:39:34.331417,10070
220,2.820000,202,72168,0,2026-03-23T18:39:34.354872,70075
221,3.780000,244,72344,0,2026-03-23T18:39:34.368878,73
222,17.100000,268,72632,0,2026-03-23T18:39:34.389885,20070
223,3.780000,238,72880,0,2026-03-23T18:39:34.409132,50062
224,1.870000,199,73464,0,2026-03-23T18:39:34.455938,10071
225,0.430000,166,73496,0,2026-03-23T18:39:34.458561,70076
226,42.169994,449,74160,0,2026-03-23T18:39:34.672888,60077
227,3.580000,240,74264,0,2026-03-23T18:39:34.681560,74
228,1.870000,199,74472,0,2026-03-23T18:39:34.697211,50063
229,0.910000,165,75584,0,2026-03-23T18:39:34.783594,75
230,4.730000,250,76160,0,2026-03-23T18:39:35.002036,60078
231,20.160000,285,76752,0,2026-03-23T18:39:35.041106,50064
232,37.699997,413,76768,0,2026-03-23T18:39:35.042647,10072
233,16.570000,526,76840,0,2026-03-23T18:39:35.048183,20071
234,11.330000,442,77032,0,2026-03-23T18:39:35.062552,70077
235,7.500000,259,77656,0,2026-03-23T18:39:35.111856,76
236,2.620000,206,77808,0,2026-03-23T18:39:35.123790,60079
237,16.340000,226,78560,0,2026-03-23T18:39:35.359305,50065
238,27.450001,373,79824,0,2026-03-23T18:39:35.453712,20072
239,5.250000,298,80040,0,2026-03-23T18:39:35.637887,77
240,27.590002,2500,80200,0,2026-03-23T18:39:35.651145,30066
241,9.640000,353,80632,0,2026-03-23T18:39:35.684365,60080
242,26.319998,522,80944,0,2026-03-23T18:39:35.707655,10073
243,0.910000,166,81152,0,2026-03-23T18:39:35.724130,20073
244,11.830001,379,81592,0,2026-03-23T18:39:35.759017,50066
245,0.910000,166,82272,0,2026-03-23T18:39:35.960170,10074
246,5.260000,331,82688,0,2026-03-23T18:39:35.988536,78
247,0.960000,165,82912,0,2026-03-23T18:39:36.003708,50067
248,20.070000,326,83760,0,2026-03-23T18:39:36.059413,20074
249,5.100000,244,84640,0,2026-03-23T18:39:36.266321,79
250,5.060000,323,84856,0,2026-03-23T18:39:36.281018,10075
251,18.200001,267,85048,0,2026-03-23T18:39:36.294123,50068
252,16.240000,226,85568,0,2026-03-23T18:39:36.328375,20075
253,0.910000,165,86176,0,2026-03-23T18:39:36.518494,10076
254,-0.240000,164,86360,0,2026-03-23T18:39:36.530556,50069
255,7.250000,289,86952,0,2026-03-23T18:39:36.569721,80
256,28.330002,2500,87008,0,2026-03-23T18:39:36.574844,40069
257,1.580000,233,87432,0,2026-03-23T18:39:36.603823,20076
258,0.910000,166,87504,0,2026-03-23T18:39:36.609298,10077
259,5.730000,261,88448,0,2026-03-23T18:39:36.821651,50070
260,0.670000,195,88992,0,2026-03-23T18:39:36.858521,20077
261,9.270000,365,89872,0,2026-03-23T18:39:36.917725,81
262,15.660002,236,90336,0,2026-03-23T18:39:37.104453,50071
263,24.410002,459,90680,0,2026-03-23T18:39:37.127551,40070
264,5.690000,279,91224,0,2026-03-23T18:39:37.163580,20078
265,5.730000,255,92376,0,2026-03-23T18:39:37.392290,50072
266,2.820000,205,94016,0,2026-03-23T18:39:37.494699,50073
267,24.939999,421,94048,0,2026-03-23T18:39:37.497015,40071
268,14.460000,463,94928,0,2026-03-23T18:39:37.697454,20079
269,0.910000,166,95376,0,2026-03-23T18:39:37.725705,40072
270,0.670000,166,96704,0,2026-03-23T18:39:37.953592,40073
271,43.359989,2500,97032,0,2026-03-23T18:39:37.974275,70078
272,5.690000,278,97152,0,2026-03-23T18:39:37.981936,20080
273,13.860000,492,97952,0,2026-03-23T18:39:38.030793,50074
274,0.960000,165,98472,0,2026-03-23T18:39:38.211947,20081
275,4.730000,246,98672,0,2026-03-23T18:39:38.225306,40074
276,5.160000,283,99296,0,2026-03-23T18:39:38.266385,70079
277,0.910000,166,100000,0,2026-03-23T18:39:38.312292,40075
278,42.459991,2500,100200,0,2026-03-23T18:39:38.360038,30067
279,2.900000,255,100512,0,2026-03-23T18:39:38.531593,20082
280,27.840000,2500,100632,0,2026-03-23T18:39:38.540278,60081
281,25.459999,430,101392,0,2026-03-23T18:39:38.591987,50075
282,18.000000,273,101480,0,2026-03-23T18:39:38.597826,70080
283,3.530000,227,101816,0,2026-03-23T18:39:38.620870,40076
284,5.540000,273,102384,0,2026-03-23T18:39:38.659968,30068
285,5.250000,298,102896,0,2026-03-23T18:39:38.841759,20083
286,7.360001,338,103336,0,2026-03-23T18:39:38.873042,60082
287,-1.480000,149,103576,0,2026-03-23T18:39:38.889903,30069
288,3.860000,292,103816,0,2026-03-23T18:39:38.906335,70081
289,17.610001,310,104296,0,2026-03-23T18:39:38.939105,40077
290,-0.330000,186,105304,0,2026-03-23T18:39:39.154098,70082
291,6.210000,310,105376,0,2026-03-23T18:39:39.158766,20084
292,2.150000,225,105376,0,2026-03-23T18:39:39.158771,30070
293,29.880001,520,105552,0,2026-03-23T18:39:39.170419,50076
294,19.280001,322,105912,0,2026-03-23T18:39:39.197461,60083
295,2.820000,205,105936,0,2026-03-23T18:39:39.199223,40078
296,2.390000,226,107184,0,2026-03-23T18:39:39.431337,30071
297,0.910000,165,107232,0,2026-03-23T18:39:39.434853,60084
298,6.240000,251,107312,0,2026-03-23T18:39:39.440972,70083
299,6.400000,254,107408,0,2026-03-23T18:39:39.447841,20085
300,11.840001,2500,107504,0,2026-03-23T18:39:39.454185,10078
301,3.390000,229,107768,0,2026-03-23T18:39:39.472544,40079
302,7.450000,308,108016,0,2026-03-23T18:39:39.489327,50077
303,4.540000,237,109128,0,2026-03-23T18:39:39.710337,60085
304,8.050000,287,109480,0,2026-03-23T18:39:39.734260,30072
305,18.050001,267,109640,0,2026-03-23T18:39:39.745368,10079
306,30.580002,2500,109872,0,2026-03-23T18:39:39.761371,82
307,0.910000,165,110448,0,2026-03-23T18:39:39.800641,60086
308,13.459999,397,110584,0,2026-03-23T18:39:39.810003,20086
309,0.670000,166,110808,0,2026-03-23T18:39:39.973005,30073
310,14.129999,438,111272,0,2026-03-23T18:39:40.004928,40080
311,0.430000,186,111936,0,2026-03-23T18:39:40.049175,60087
312,13.610000,494,111968,0,2026-03-23T18:39:40.051536,50078
313,7.400000,304,112072,0,2026-03-23T18:39:40.059634,10080
314,4.690000,277,112088,0,2026-03-23T18:39:40.061057,83
315,18.810001,302,113000,0,2026-03-23T18:39:40.284049,20087
316,-1.240000,149,113128,0,2026-03-23T18:39:40.293397,60088
317,2.820000,209,113640,0,2026-03-23T18:39:40.330831,50079
318,8.490000,428,114232,0,2026-03-23T18:39:40.371139,30074
319,22.530003,373,114256,0,2026-03-23T18:39:40.372917,40081
320,3.300000,287,114368,0,2026-03-23T18:39:40.380722,10081
321,3.390000,181,114576,0,2026-03-23T18:39:40.396374,60089
322,6.070001,349,114880,0,2026-03-23T18:39:40.572472,84
323,3.590000,260,115080,0,2026-03-23T18:39:40.587802,20088
324,-0.280000,179,115688,0,2026-03-23T18:39:40.631855,40082
325,2.290000,260,115720,0,2026-03-23T18:39:40.634396,50080
326,3.820000,210,116256,0,2026-03-23T18:39:40.672866,60090
327,2.870000,200,116680,0,2026-03-23T18:39:40.703789,20089
328,9.110000,347,117008,0,2026-03-23T18:39:40.880356,30075
329,33.469997,303,117304,0,2026-03-23T18:39:40.902656,85
330,9.180000,428,117792,0,2026-03-23T18:39:40.937007,10082
331,1.580000,204,117888,0,2026-03-23T18:39:40.943639,60091
332,7.010000,308,118184,0,2026-03-23T18:39:40.964423,50081
333,-0.570000,186,119376,0,2026-03-23T18:39:41.199934,60092
334,10.309999,354,119840,0,2026-03-23T18:39:41.232302,30076
335,19.389999,337,120000,0,2026-03-23T18:39:41.243141,86
336,11.040000,448,120264,0,2026-03-23T18:39:41.264010,20090
337,3.490000,245,121336,0,2026-03-23T18:39:41.491278,60093
338,40.009995,432,121640,0,2026-03-23T18:39:41.513415,50082
339,16.139999,227,121816,0,2026-03-23T18:39:41.526045,87
340,5.600000,309,122312,0,2026-03-23T18:39:41.561306,30077
341,6.450000,315,122784,0,2026-03-23T18:39:41.595218,20091
342,3.530000,237,123536,0,2026-03-23T18:39:41.798953,50083
343,18.809999,301,123744,0,2026-03-23T18:39:41.814513,60094
344,15.650002,228,124136,0,2026-03-23T18:39:41.844579,30078
345,15.860001,233,124648,0,2026-03-23T18:39:41.884983,20092
346,2.580000,235,125416,0,2026-03-23T18:39:42.119715,50084
347,16.090000,227,125560,0,2026-03-23T18:39:42.130040,60095
348,6.390000,216,127144,0,2026-03-23T18:39:42.419053,50085
349,15.330001,2500,127312,0,2026-03-23T18:39:42.430839,70084
350,22.730001,394,128712,0,2026-03-23T18:39:42.519858,60096
351,14.800001,510,128728,0,2026-03-23T18:39:42.521136,20093
352,2.530000,233,129008,0,2026-03-23T18:39:42.538659,50086
353,19.570002,354,130144,0,2026-03-23T18:39:42.762960,70085
354,26.650002,423,132112,0,2026-03-23T18:39:43.034416,20094
355,10.930000,388,132112,0,2026-03-23T18:39:43.034425,50087
356,11.889999,460,132392,0,2026-03-23T18:39:43.052911,60097
357,11.070000,365,133064,0,2026-03-23T18:39:43.095644,70086
358,0.910000,166,133440,0,2026-03-23T18:39:43.222992,20095
359,3.540000,266,134240,0,2026-03-23T18:39:43.277109,50088
360,5.490000,284,135336,0,2026-03-23T18:39:43.536867,70087
361,32.609997,2500,135688,0,2026-03-23T18:39:43.561396,40083
362,12.750000,503,136416,0,2026-03-23T18:39:43.717080,60098
363,17.000000,270,137496,0,2026-03-23T18:39:43.941004,70088
364,14.190001,2500,137792,0,2026-03-23T18:39:43.961765,10083
365,17.760000,277,137904,0,2026-03-23T18:39:43.969493,40084
366,16.240002,230,138256,0,2026-03-23T18:39:43.993768,60099
367,0.670000,186,139392,0,2026-03-23T18:39:44.218827,40085
368,5.300000,217,139528,0,2026-03-23T18:39:44.228089,10084
369,-0.570000,185,139736,0,2026-03-23T18:39:44.242537,60100
370,5.540000,267,141528,0,2026-03-23T18:39:44.507565,40086
371,43.549995,2500,141816,0,2026-03-23T18:39:44.527127,88
372,6.400000,306,142184,0,2026-03-23T18:39:44.553254,60101
373,-0.200000,207,143840,0,2026-03-23T18:39:44.839513,60102
374,41.829987,2500,144136,0,2026-03-23T18:39:44.859444,30079
375,13.950000,446,145384,0,2026-03-23T18:39:44.943673,89
376,8.880000,353,146664,0,2026-03-23T18:39:45.171146,60103
377,24.540001,372,149640,0,2026-03-23T18:39:45.651603,60104
378,3.580000,229,151472,0,2026-03-23T18:39:45.773994,60105
379,16.990000,2500,153440,0,2026-03-23T18:39:46.136019,20096
380,28.799997,2500,154240,0,2026-03-23T18:39:46.335585,50089
381,11.120001,336,156128,0,2026-03-23T18:39:46.596384,20097
382,29.740000,2500,157496,0,2026-03-23T18:39:46.676222,70089
383,5.490000,272,158304,0,2026-03-23T18:39:46.825059,20098
384,4.230000,209,159168,0,2026-03-23T18:39:46.878650,70090
385,17.180002,2500,159528,0,2026-03-23T18:39:46.902456,10085
386,4.590000,267,161304,0,2026-03-23T18:39:47.193548,70091
387,18.570000,2500,161528,0,2026-03-23T18:39:47.208940,40087
388,14.450001,458,163192,0,2026-03-23T18:39:47.485553,10086
389,6.010000,301,163712,0,2026-03-23T18:39:47.518969,70092
390,13.710001,2500,164136,0,2026-03-23T18:39:47.700903,30080
391,15.680000,2500,165384,0,2026-03-23T18:39:47.780314,90
392,19.110003,306,166160,0,2026-03-23T18:39:47.980055,70093
393,4.690000,281,166384,0,2026-03-23T18:39:47.995650,30081
394,26.360001,505,169424,0,2026-03-23T18:39:48.342085,91
395,23.250000,447,169736,0,2026-03-23T18:39:48.361908,70094
396,2.630000,223,171208,0,2026-03-23T18:39:48.606146,92
397,16.809999,2500,171472,0,2026-03-23T18:39:48.623081,60106
398,2.820000,212,172904,0,2026-03-23T18:39:48.860676,93
399,15.600000,231,173320,0,2026-03-23T18:39:48.887144,60107
400,15.759999,2500,174240,0,2026-03-23T18:39:49.095110,50090
401,17.760000,278,175128,0,2026-03-23T18:39:49.153649,94
402,7.639999,296,175688,0,2026-03-23T18:39:49.192524,60108
403,9.100000,248,177672,0,2026-03-23T18:39:49.490741,60109
404,15.009998,478,178064,0,2026-03-23T18:39:49.515138,50091
405,15.620001,2500,178304,0,2026-03-23T18:39:49.684884,20099
406,16.009998,477,178944,0,2026-03-23T18:39:49.726485,95
407,0.910000,166,179392,0,2026-03-23T18:39:49.756023,50092
408,0.910000,166,180720,0,2026-03-23T18:39:49.995998,50093
409,8.920000,377,181320,0,2026-03-23T18:39:50.033593,20100
410,43.089996,2500,181528,0,2026-03-23T18:39:50.047090,40088
411,22.589998,399,182136,0,2026-03-23T18:39:50.088224,96
412,4.540000,217,183056,0,2026-03-23T18:39:50.301557,20101
413,15.799999,2500,183192,0,2026-03-23T18:39:50.310821,10087
414,4.230000,209,183200,0,2026-03-23T18:39:50.311740,40089
415,7.090000,251,185200,0,2026-03-23T18:39:50.591966,10088
416,17.290001,2500,186384,0,2026-03-23T18:39:50.812651,30082
417,16.860001,517,187192,0,2026-03-23T18:39:50.864691,20102
418,15.840000,229,188216,0,2026-03-23T18:39:50.928880,30083
419,10.660000,2500,189736,0,2026-03-23T18:39:51.170038,70095
420,30.320002,513,191296,0,2026-03-23T18:39:51.418660,20103
421,2.630000,231,191584,0,2026-03-23T18:39:51.436901,70096
