episode,episode_reward,episode_steps,timesteps,fps,timestamp
41,3.050000,65,2076,0,2026-03-18T01:56:00.780107
42,0.350000,56,2104,0,2026-03-18T01:56:00.793122
43,-2.350000,38,2112,0,2026-03-18T01:56:00.797125
44,-2.700000,38,2128,0,2026-03-18T01:56:00.804132
45,-4.150001,39,2260,0,2026-03-18T01:56:00.860182
46,-2.950000,38,2280,0,2026-03-18T01:56:00.868190
47,4.099999,69,2352,0,2026-03-18T01:56:00.891211
48,4.449999,77,2420,0,2026-03-18T01:56:00.914231
49,1.150000,63,2532,0,2026-03-18T01:56:00.951266
50,1.499999,72,2640,0,2026-03-18T01:56:00.985296
51,8.400000,88,2772,0,2026-03-18T01:56:01.026333
52,4.900000,63,2784,0,2026-03-18T01:56:01.031337
53,-3.700000,38,2792,0,2026-03-18T01:56:01.034340
54,-2.850000,38,2936,0,2026-03-18T01:56:01.095396
55,-3.700000,37,3084,0,2026-03-18T01:56:01.335263
56,6.349999,73,3084,0,2026-03-18T01:56:01.335263
57,3.999999,80,3092,0,2026-03-18T01:56:01.338266
58,-1.250000,50,3292,0,2026-03-18T01:56:01.393317
59,5.849999,82,3412,0,2026-03-18T01:56:01.422343
60,-3.100000,45,3472,0,2026-03-18T01:56:01.439335
61,-2.500000,38,3564,0,2026-03-18T01:56:01.465359
62,4.150000,70,3752,0,2026-03-18T01:56:01.514404
63,-2.450000,48,3756,0,2026-03-18T01:56:01.516405
64,-3.350000,39,3908,0,2026-03-18T01:56:01.555468
65,-3.600001,46,3940,0,2026-03-18T01:56:01.565450
66,-1.850000,46,4124,0,2026-03-18T01:56:01.790654
67,1.650000,69,4184,0,2026-03-18T01:56:01.809672
68,-2.800000,38,4276,0,2026-03-18T01:56:01.840700
69,-1.700000,41,4348,0,2026-03-18T01:56:01.867724
70,-0.900000,48,4468,0,2026-03-18T01:56:01.911765
71,-2.800000,38,4500,0,2026-03-18T01:56:01.924776
72,-2.650000,37,4648,0,2026-03-18T01:56:01.973821
73,2.950000,59,4704,0,2026-03-18T01:56:01.991837
74,-2.300000,37,4852,0,2026-03-18T01:56:02.039880
75,9.300003,89,5004,0,2026-03-18T01:56:02.084921
76,-3.050000,39,5008,0,2026-03-18T01:56:02.086923
77,-2.800000,37,5156,0,2026-03-18T01:56:02.316131
78,0.000000,47,5192,0,2026-03-18T01:56:02.326140
79,-2.050000,38,5308,0,2026-03-18T01:56:02.361172
80,-2.950000,38,5344,0,2026-03-18T01:56:02.371181
81,-2.100000,38,5496,0,2026-03-18T01:56:02.421226
82,1.500000,58,5540,0,2026-03-18T01:56:02.436240
83,-2.250000,38,5648,0,2026-03-18T01:56:02.472272
84,-2.300000,38,5692,0,2026-03-18T01:56:02.489288
85,-2.050000,38,5844,0,2026-03-18T01:56:02.534329
86,2.150000,57,5876,0,2026-03-18T01:56:02.544338
87,0.450000,57,6104,0,2026-03-18T01:56:02.609397
88,4.050000,76,6148,0,2026-03-18T01:56:02.786558
89,-2.150000,38,6256,0,2026-03-18T01:56:02.816586
90,-1.700000,38,6300,0,2026-03-18T01:56:02.829597
91,-1.650000,38,6452,0,2026-03-18T01:56:02.873769
92,-1.800000,38,6604,0,2026-03-18T01:56:02.915574
93,1.650000,63,6856,0,2026-03-18T01:56:02.982635
94,6.199999,81,7180,0,2026-03-18T01:56:03.225856
95,1.549999,67,7448,0,2026-03-18T01:56:03.290915
96,-1.800000,38,7600,0,2026-03-18T01:56:03.336957
97,2.450000,59,7836,0,2026-03-18T01:56:03.399054
98,-0.450000,52,8044,0,2026-03-18T01:56:03.451636
99,-2.350000,38,8196,0,2026-03-18T01:56:03.685849
100,-2.050000,43,8368,0,2026-03-18T01:56:03.745902
