episode,episode_reward,episode_steps,timesteps,fps,timestamp
71,3.280000,46,3592,0,2026-03-18T01:19:59.029761
72,-1.460000,38,3720,0,2026-03-18T01:19:59.049780
73,-1.470000,38,3816,0,2026-03-18T01:19:59.064793
74,1.310000,48,3864,0,2026-03-18T01:19:59.072801
75,-1.570000,37,3880,0,2026-03-18T01:19:59.075803
76,-1.410000,39,3888,0,2026-03-18T01:19:59.077805
77,-1.490000,37,3888,0,2026-03-18T01:19:59.077805
78,-1.670000,39,4032,0,2026-03-18T01:19:59.099826
79,10.070001,76,4128,0,2026-03-18T01:19:59.440134
80,-0.520000,43,4160,0,2026-03-18T01:19:59.447142
81,-1.260000,40,4184,0,2026-03-18T01:19:59.452225
82,-0.540000,40,4208,0,2026-03-18T01:19:59.456357
83,0.510000,47,4264,0,2026-03-18T01:19:59.467843
84,0.480000,48,4264,0,2026-03-18T01:19:59.467843
85,1.540000,47,4408,0,2026-03-18T01:19:59.493710
86,-1.490000,37,4424,0,2026-03-18T01:19:59.496713
87,-1.590000,38,4488,0,2026-03-18T01:19:59.507724
88,-1.490000,37,4504,0,2026-03-18T01:19:59.510725
89,6.069998,60,4640,0,2026-03-18T01:19:59.533746
90,3.410000,51,4672,0,2026-03-18T01:19:59.537750
91,2.310000,54,4696,0,2026-03-18T01:19:59.543374
92,-0.580000,41,4752,0,2026-03-18T01:19:59.552384
93,3.520000,46,4776,0,2026-03-18T01:19:59.557387
94,-1.370000,38,4808,0,2026-03-18T01:19:59.561390
95,4.339999,65,5008,0,2026-03-18T01:19:59.594420
96,-0.660000,48,5056,0,2026-03-18T01:19:59.601426
97,2.330000,54,5072,0,2026-03-18T01:19:59.604429
98,-1.360000,38,5112,0,2026-03-18T01:19:59.611436
99,0.590000,50,5176,0,2026-03-18T01:19:59.622446
100,7.259999,68,5296,0,2026-03-18T01:19:59.640462
101,-0.350000,40,5328,0,2026-03-18T01:19:59.646468
102,-0.460000,44,5464,0,2026-03-18T01:19:59.667486
103,-1.460000,38,5480,0,2026-03-18T01:19:59.669489
104,1.430000,58,5536,0,2026-03-18T01:19:59.679497
105,6.229999,62,5552,0,2026-03-18T01:19:59.682500
106,-1.340000,38,5632,0,2026-03-18T01:19:59.694511
107,-1.330000,37,5776,0,2026-03-18T01:19:59.717532
108,-0.610000,44,5816,0,2026-03-18T01:19:59.723537
109,-1.370000,37,5848,0,2026-03-18T01:19:59.729543
110,9.059999,71,5864,0,2026-03-18T01:19:59.731545
111,8.240000,73,6120,0,2026-03-18T01:19:59.770580
112,-1.330000,38,6152,0,2026-03-18T01:20:00.082447
113,1.470000,49,6208,0,2026-03-18T01:20:00.091455
114,0.460000,48,6248,0,2026-03-18T01:20:00.097461
115,21.249996,68,6320,0,2026-03-18T01:20:00.108471
116,-1.510000,38,6552,0,2026-03-18T01:20:00.143502
117,1.400000,47,6584,0,2026-03-18T01:20:00.147506
118,4.159999,59,6592,0,2026-03-18T01:20:00.149508
119,0.210000,49,6712,0,2026-03-18T01:20:00.168525
120,8.960000,76,6760,0,2026-03-18T01:20:00.176532
121,-1.510000,39,6864,0,2026-03-18T01:20:00.192548
122,-1.310000,37,6880,0,2026-03-18T01:20:00.196551
123,2.420000,57,7048,0,2026-03-18T01:20:00.220573
124,-0.490000,45,7120,0,2026-03-18T01:20:00.232583
125,-1.470000,37,7160,0,2026-03-18T01:20:00.238589
126,-1.500000,38,7184,0,2026-03-18T01:20:00.242592
127,9.120000,70,7272,0,2026-03-18T01:20:00.255605
128,-1.370000,38,7488,0,2026-03-18T01:20:00.288635
129,3.399999,50,7560,0,2026-03-18T01:20:00.299645
130,3.450000,46,7640,0,2026-03-18T01:20:00.311655
131,12.150000,88,7824,0,2026-03-18T01:20:00.340681
132,16.369997,56,7936,0,2026-03-18T01:20:00.356696
133,6.069999,61,8048,0,2026-03-18T01:20:00.372710
134,-1.510000,38,8128,0,2026-03-18T01:20:00.384721
135,4.969999,65,8160,0,2026-03-18T01:20:00.389726
136,2.390000,53,8360,0,2026-03-18T01:20:00.721026
137,-1.520000,38,8464,0,2026-03-18T01:20:00.736040
138,3.110000,61,8536,0,2026-03-18T01:20:00.746049
139,-1.460000,38,8664,0,2026-03-18T01:20:00.763064
140,-1.490000,37,8760,0,2026-03-18T01:20:00.777077
141,20.799994,72,9240,0,2026-03-18T01:20:00.844138
142,8.049999,77,9376,0,2026-03-18T01:20:00.863155
143,1.390000,48,9624,0,2026-03-18T01:20:00.896185
144,4.080000,57,9832,0,2026-03-18T01:20:00.924211
145,3.260000,52,10040,0,2026-03-18T01:20:00.956240
146,-1.340000,38,10136,0,2026-03-18T01:20:00.969252
147,3.259999,53,10464,0,2026-03-18T01:20:01.307558
148,1.360000,48,10520,0,2026-03-18T01:20:01.316567
149,16.240000,57,10920,0,2026-03-18T01:20:01.372617
150,5.200000,64,11032,0,2026-03-18T01:20:01.387631
151,-1.400000,37,11328,0,2026-03-18T01:20:01.428668
152,5.949998,60,11400,0,2026-03-18T01:20:01.438677
153,1.230000,46,11696,0,2026-03-18T01:20:01.480716
154,-1.500000,38,11704,0,2026-03-18T01:20:01.481717
155,-1.770000,38,12000,0,2026-03-18T01:20:01.521753
156,1.330000,48,12384,0,2026-03-18T01:20:01.896840
157,10.790000,87,12400,0,2026-03-18T01:20:01.898842
158,1.460000,48,12784,0,2026-03-18T01:20:01.950889
159,0.150000,53,12808,0,2026-03-18T01:20:01.955894
160,-1.450000,40,13128,0,2026-03-18T01:20:01.998932
161,1.360000,47,13160,0,2026-03-18T01:20:02.003937
162,-1.450000,38,13464,0,2026-03-18T01:20:02.044975
163,16.149996,57,13584,0,2026-03-18T01:20:02.061990
164,-1.530000,38,13888,0,2026-03-18T01:20:02.105029
165,2.240000,55,13904,0,2026-03-18T01:20:02.107031
166,-0.350000,40,14208,0,2026-03-18T01:20:02.150070
167,-1.370000,38,14512,0,2026-03-18T01:20:02.489378
168,-1.440000,38,14816,0,2026-03-18T01:20:02.530415
169,-0.490000,40,15136,0,2026-03-18T01:20:02.582465
170,6.309999,60,15616,0,2026-03-18T01:20:02.657530
171,9.120000,70,16176,0,2026-03-18T01:20:02.737603
172,-16.839987,2500,22248,0,2026-03-18T01:20:04.164270
173,6.349999,60,22728,0,2026-03-18T01:20:04.268365
174,-1.290000,38,23032,0,2026-03-18T01:20:04.311404
175,1.610000,48,23416,0,2026-03-18T01:20:04.371458
176,-1.340000,38,23720,0,2026-03-18T01:20:04.419502
177,-17.350037,2500,24696,0,2026-03-18T01:20:04.672731
178,-0.170000,46,25064,0,2026-03-18T01:20:04.724779
179,-0.220000,46,25432,0,2026-03-18T01:20:04.773823
180,-13.259989,2500,25632,0,2026-03-18T01:20:04.801849
181,1.830000,48,25816,0,2026-03-18T01:20:04.828873
182,-1.270000,37,25928,0,2026-03-18T01:20:04.843887
183,-1.190000,38,26120,0,2026-03-18T01:20:04.869910
184,0.770000,52,26344,0,2026-03-18T01:20:04.900939
185,-1.120000,38,26424,0,2026-03-18T01:20:04.911949
186,-1.250000,38,26648,0,2026-03-18T01:20:05.241247
187,8.979998,72,27000,0,2026-03-18T01:20:05.290292
188,-0.350000,45,27008,0,2026-03-18T01:20:05.291292
189,-10.660014,2500,27048,0,2026-03-18T01:20:05.297299
190,-1.310000,37,27304,0,2026-03-18T01:20:05.333331
191,-0.190000,40,27368,0,2026-03-18T01:20:05.343374
192,1.480000,48,27384,0,2026-03-18T01:20:05.346342
193,-0.280000,43,27648,0,2026-03-18T01:20:05.382376
194,-1.230000,37,27680,0,2026-03-18T01:20:05.387380
195,6.099998,66,27896,0,2026-03-18T01:20:05.418409
196,-0.310000,44,28000,0,2026-03-18T01:20:05.433421
197,1.570000,46,28048,0,2026-03-18T01:20:05.440428
198,-6.970000,2500,28128,0,2026-03-18T01:20:05.451470
199,-1.240000,37,28192,0,2026-03-18T01:20:05.460446
200,-1.260000,38,28352,0,2026-03-18T01:20:05.482466
201,0.560000,50,28400,0,2026-03-18T01:20:05.490474
202,-9.010034,2500,28536,0,2026-03-18T01:20:05.510492
203,3.640000,56,28576,0,2026-03-18T01:20:05.517498
204,-0.650000,43,28696,0,2026-03-18T01:20:05.832784
205,8.309999,80,28832,0,2026-03-18T01:20:05.852802
206,4.149999,57,28856,0,2026-03-18T01:20:05.855805
207,-1.430000,39,29008,0,2026-03-18T01:20:05.877825
208,6.189998,61,29064,0,2026-03-18T01:20:05.884831
209,-1.360000,37,29128,0,2026-03-18T01:20:05.894840
210,11.209997,77,29152,0,2026-03-18T01:20:05.898844
211,-1.230000,38,29160,0,2026-03-18T01:20:05.900846
212,-1.310000,38,29368,0,2026-03-18T01:20:05.933876
213,-0.130000,45,29368,0,2026-03-18T01:20:05.933876
214,-1.130000,39,29464,0,2026-03-18T01:20:05.953894
215,2.610000,56,29576,0,2026-03-18T01:20:05.975672
216,2.570000,54,29592,0,2026-03-18T01:20:05.978768
217,-1.130000,37,29664,0,2026-03-18T01:20:05.991699
218,-1.120000,39,29680,0,2026-03-18T01:20:05.995703
219,-1.250000,39,29776,0,2026-03-18T01:20:06.010716
220,-1.260000,38,29880,0,2026-03-18T01:20:06.026731
221,1.740000,48,29976,0,2026-03-18T01:20:06.040744
222,-0.160000,40,29984,0,2026-03-18T01:20:06.041744
223,-1.150000,39,29992,0,2026-03-18T01:20:06.043746
224,0.690000,49,30272,0,2026-03-18T01:20:06.085784
225,-1.390000,37,30272,0,2026-03-18T01:20:06.085784
226,5.489999,64,30288,0,2026-03-18T01:20:06.088787
227,1.630000,47,30368,0,2026-03-18T01:20:06.100798
228,-1.190000,39,30584,0,2026-03-18T01:20:06.132827
229,10.199999,79,30616,0,2026-03-18T01:20:06.137832
230,3.350000,46,30640,0,2026-03-18T01:20:06.142837
231,8.359999,73,30872,0,2026-03-18T01:20:06.474137
232,-0.680000,40,30936,0,2026-03-18T01:20:06.484146
233,10.059999,72,30944,0,2026-03-18T01:20:06.486147
234,-0.100000,45,30944,0,2026-03-18T01:20:06.486147
235,5.649999,64,31152,0,2026-03-18T01:20:06.516175
236,-1.140000,38,31248,0,2026-03-18T01:20:06.530188
237,2.580000,54,31304,0,2026-03-18T01:20:06.538195
238,3.510000,50,31336,0,2026-03-18T01:20:06.544200
239,-1.350000,37,31544,0,2026-03-18T01:20:06.575228
240,9.990000,78,31568,0,2026-03-18T01:20:06.579232
241,-1.140000,38,31608,0,2026-03-18T01:20:06.585237
242,7.039998,67,31688,0,2026-03-18T01:20:06.598249
243,2.650000,53,31760,0,2026-03-18T01:20:06.609259
244,0.290000,49,32000,0,2026-03-18T01:20:06.645292
245,3.619999,57,32000,0,2026-03-18T01:20:06.645292
246,5.429999,59,32160,0,2026-03-18T01:20:06.668313
247,5.959998,60,32240,0,2026-03-18T01:20:06.680324
248,11.160000,84,32240,0,2026-03-18T01:20:06.680324
249,-0.190000,40,32320,0,2026-03-18T01:20:06.692334
250,10.900000,73,32584,0,2026-03-18T01:20:06.731371
251,1.400000,46,32608,0,2026-03-18T01:20:06.735375
252,-1.380000,37,32616,0,2026-03-18T01:20:06.737375
253,2.620000,54,32672,0,2026-03-18T01:20:06.746383
254,17.059999,66,32688,0,2026-03-18T01:20:06.748385
255,-1.430000,37,32904,0,2026-03-18T01:20:07.083690
256,-1.160000,38,32992,0,2026-03-18T01:20:07.096701
257,-0.230000,43,33016,0,2026-03-18T01:20:07.100705
258,2.360000,52,33032,0,2026-03-18T01:20:07.103708
259,5.560000,66,33112,0,2026-03-18T01:20:07.115719
260,-1.130000,37,33288,0,2026-03-18T01:20:07.139740
261,1.770000,48,33288,0,2026-03-18T01:20:07.139740
262,-1.100000,38,33320,0,2026-03-18T01:20:07.145746
263,-1.260000,39,33344,0,2026-03-18T01:20:07.149783
264,3.580000,51,33520,0,2026-03-18T01:20:07.177775
265,-1.320000,38,33592,0,2026-03-18T01:20:07.189786
266,1.450000,48,33672,0,2026-03-18T01:20:07.201797
267,3.600000,51,33752,0,2026-03-18T01:20:07.213809
268,-1.070000,37,33816,0,2026-03-18T01:20:07.224818
269,5.059999,66,33848,0,2026-03-18T01:20:07.229822
270,4.469957,2500,33904,0,2026-03-18T01:20:07.238832
271,-1.380000,39,33904,0,2026-03-18T01:20:07.238832
272,-1.120000,39,33984,0,2026-03-18T01:20:07.249841
273,-1.220000,38,34152,0,2026-03-18T01:20:07.272861
274,-0.160000,46,34184,0,2026-03-18T01:20:07.277866
275,-1.090000,37,34200,0,2026-03-18T01:20:07.280868
276,-1.090000,38,34288,0,2026-03-18T01:20:07.292879
277,5.500000,65,34424,0,2026-03-18T01:20:07.312898
278,-1.290000,38,34488,0,2026-03-18T01:20:07.322907
279,-1.050000,38,34504,0,2026-03-18T01:20:07.325909
280,1.700000,48,34536,0,2026-03-18T01:20:07.331915
281,-1.200000,38,34592,0,2026-03-18T01:20:07.339922
282,-1.090000,38,34792,0,2026-03-18T01:20:07.367948
283,-1.120000,38,34896,0,2026-03-18T01:20:07.683233
284,3.360000,62,34920,0,2026-03-18T01:20:07.687237
285,4.179998,61,34992,0,2026-03-18T01:20:07.698247
286,-1.050000,38,35096,0,2026-03-18T01:20:07.712260
287,-1.370000,39,35304,0,2026-03-18T01:20:07.743289
288,2.730000,55,35336,0,2026-03-18T01:20:07.748293
289,-1.150000,38,35400,0,2026-03-18T01:20:07.757301
290,5.269999,75,35520,0,2026-03-18T01:20:07.775317
291,-1.190000,38,35608,0,2026-03-18T01:20:07.787328
292,1.490000,48,35720,0,2026-03-18T01:20:07.804343
293,-0.220000,46,35768,0,2026-03-18T01:20:07.811350
294,-1.200000,38,35912,0,2026-03-18T01:20:07.832369
295,2.410000,55,35960,0,2026-03-18T01:20:07.839375
296,1.590000,47,36144,0,2026-03-18T01:20:07.865399
297,2.410000,56,36168,0,2026-03-18T01:20:07.869402
298,1.729989,2500,36176,0,2026-03-18T01:20:07.870403
299,-1.160000,38,36216,0,2026-03-18T01:20:07.877410
300,2.590000,54,36392,0,2026-03-18T01:20:07.902433
301,3.379999,52,36560,0,2026-03-18T01:20:07.927455
302,1.710000,48,36600,0,2026-03-18T01:20:07.934462
303,2.670000,55,36608,0,2026-03-18T01:20:07.935462
304,6.159997,61,36664,0,2026-03-18T01:20:07.944471
305,1.560000,55,36832,0,2026-03-18T01:20:07.970495
306,-1.140000,38,36904,0,2026-03-18T01:20:08.299366
307,3.650000,46,36976,0,2026-03-18T01:20:08.309375
308,-0.180000,40,36984,0,2026-03-18T01:20:08.311377
309,1.660000,56,37280,0,2026-03-18T01:20:08.353415
310,-1.060000,38,37288,0,2026-03-18T01:20:08.354415
311,5.649999,68,37448,0,2026-03-18T01:20:08.378437
312,3.760000,46,37656,0,2026-03-18T01:20:08.409466
313,5.569999,65,37800,0,2026-03-18T01:20:08.431485
314,3.470000,55,37888,0,2026-03-18T01:20:08.444497
315,-1.150000,38,38192,0,2026-03-18T01:20:08.486536
316,15.819998,93,38400,0,2026-03-18T01:20:08.517167
317,9.329999,81,38448,0,2026-03-18T01:20:08.524172
318,-1.260000,38,38704,0,2026-03-18T01:20:08.562207
319,23.439997,82,38848,0,2026-03-18T01:20:08.584227
320,-1.020000,38,39008,0,2026-03-18T01:20:08.908520
321,10.909999,73,39032,0,2026-03-18T01:20:08.912524
322,3.730000,52,39264,0,2026-03-18T01:20:08.949558
323,-1.140000,38,39568,0,2026-03-18T01:20:08.993598
324,23.819996,72,39608,0,2026-03-18T01:20:09.000634
325,12.260000,87,39704,0,2026-03-18T01:20:09.014617
326,1.620000,47,39984,0,2026-03-18T01:20:09.056656
327,11.049997,81,40216,0,2026-03-18T01:20:09.089685
328,7.299999,66,40512,0,2026-03-18T01:20:09.132724
329,2.540000,53,40640,0,2026-03-18T01:20:09.150740
330,1.540000,49,40904,0,2026-03-18T01:20:09.187774
331,-1.170000,38,40944,0,2026-03-18T01:20:09.193779
332,-1.040000,38,41248,0,2026-03-18T01:20:09.550102
333,4.389999,58,41368,0,2026-03-18T01:20:09.566117
334,-0.150000,46,41616,0,2026-03-18T01:20:09.601149
335,-1.220000,37,41912,0,2026-03-18T01:20:09.643187
336,7.179998,81,42016,0,2026-03-18T01:20:09.658200
337,5.329998,62,42408,0,2026-03-18T01:20:09.712250
338,3.530000,51,42424,0,2026-03-18T01:20:09.714252
339,1.720000,48,42808,0,2026-03-18T01:20:09.771304
340,2.410000,56,42856,0,2026-03-18T01:20:09.778310
341,-1.190000,38,43112,0,2026-03-18T01:20:10.114162
342,1.600000,47,43232,0,2026-03-18T01:20:10.130176
343,2.650000,55,43552,0,2026-03-18T01:20:10.177219
344,15.769904,2500,43720,0,2026-03-18T01:20:10.200240
345,4.460000,67,43768,0,2026-03-18T01:20:10.207246
346,1.740000,48,43936,0,2026-03-18T01:20:10.230267
347,-1.170000,37,44016,0,2026-03-18T01:20:10.241277
348,3.539999,50,44168,0,2026-03-18T01:20:10.265299
349,-1.140000,38,44320,0,2026-03-18T01:20:10.286318
350,-1.350000,38,44472,0,2026-03-18T01:20:10.312342
351,8.259998,77,44552,0,2026-03-18T01:20:10.325353
352,-1.220000,37,44848,0,2026-03-18T01:20:10.370672
353,10.950000,82,44976,0,2026-03-18T01:20:10.388688
354,-1.670000,37,45144,0,2026-03-18T01:20:10.711641
355,14.929998,95,45232,0,2026-03-18T01:20:10.723651
356,-1.280000,37,45440,0,2026-03-18T01:20:10.753679
357,5.619999,71,45544,0,2026-03-18T01:20:10.768693
358,3.140000,51,45640,0,2026-03-18T01:20:10.782706
359,1.190000,48,45824,0,2026-03-18T01:20:10.808729
360,-0.250000,41,45872,0,2026-03-18T01:20:10.816736
361,-1.220000,37,46120,0,2026-03-18T01:20:10.854770
362,-1.080000,38,46176,0,2026-03-18T01:20:10.861777
363,25.679998,84,46312,0,2026-03-18T01:20:10.881795
364,-1.220000,38,46424,0,2026-03-18T01:20:10.897809
365,3.379999,50,46576,0,2026-03-18T01:20:10.918829
366,1.630000,51,46720,0,2026-03-18T01:20:10.937846
367,-1.130000,38,46880,0,2026-03-18T01:20:10.960867
368,6.349999,66,46952,0,2026-03-18T01:20:10.969875
369,-0.100000,40,47040,0,2026-03-18T01:20:10.982888
370,2.370000,50,47280,0,2026-03-18T01:20:11.315188
371,-1.040000,38,47584,0,2026-03-18T01:20:11.359228
372,4.579999,69,47592,0,2026-03-18T01:20:11.361230
373,15.000000,90,47672,0,2026-03-18T01:20:11.372240
374,1.530000,48,47968,0,2026-03-18T01:20:11.414278
375,1.660000,56,48040,0,2026-03-18T01:20:11.426290
376,5.219999,65,48192,0,2026-03-18T01:20:11.447308
377,3.460000,46,48336,0,2026-03-18T01:20:11.468328
378,5.099998,63,48544,0,2026-03-18T01:20:11.497354
379,-1.150000,37,48632,0,2026-03-18T01:20:11.511366
380,3.320000,58,48656,0,2026-03-18T01:20:11.515370
381,9.249998,70,49104,0,2026-03-18T01:20:11.579429
382,2.490000,56,49104,0,2026-03-18T01:20:11.579429
383,3.620000,61,49120,0,2026-03-18T01:20:11.582431
384,-1.370000,38,49408,0,2026-03-18T01:20:11.931748
385,1.630000,48,49488,0,2026-03-18T01:20:11.943759
386,9.129999,69,49672,0,2026-03-18T01:20:11.970784
387,-0.540000,41,49736,0,2026-03-18T01:20:11.980792
388,2.460000,53,49912,0,2026-03-18T01:20:12.004814
389,-1.430000,37,50032,0,2026-03-18T01:20:12.022830
390,10.030000,78,50296,0,2026-03-18T01:20:12.060865
391,0.730000,50,50312,0,2026-03-18T01:20:12.063869
392,-0.140000,45,50392,0,2026-03-18T01:20:12.074878
393,-1.230000,37,50592,0,2026-03-18T01:20:12.103904
394,-1.290000,37,50608,0,2026-03-18T01:20:12.107907
395,3.520000,50,50992,0,2026-03-18T01:20:12.160956
396,0.560000,48,50992,0,2026-03-18T01:20:12.160956
397,6.469999,76,51000,0,2026-03-18T01:20:12.161957
398,-1.340000,38,51304,0,2026-03-18T01:20:12.520143
399,2.820000,60,51472,0,2026-03-18T01:20:12.547727
400,9.269998,82,51648,0,2026-03-18T01:20:12.571749
401,4.500000,64,51816,0,2026-03-18T01:20:12.595770
402,2.560000,57,51928,0,2026-03-18T01:20:12.612332
403,-1.210000,38,52120,0,2026-03-18T01:20:12.640358
404,6.179999,61,52136,0,2026-03-18T01:20:12.643360
405,3.530000,61,52416,0,2026-03-18T01:20:12.684397
406,3.350000,50,52536,0,2026-03-18T01:20:12.702414
407,-1.140000,38,52720,0,2026-03-18T01:20:12.728437
408,21.579996,76,52728,0,2026-03-18T01:20:12.730439
409,0.790000,54,52968,0,2026-03-18T01:20:12.763469
410,-1.370000,37,53016,0,2026-03-18T01:20:12.770476
411,2.650000,53,53152,0,2026-03-18T01:20:12.790494
412,-0.230000,40,53336,0,2026-03-18T01:20:13.115789
413,16.339996,56,53416,0,2026-03-18T01:20:13.127800
414,7.089998,68,53696,0,2026-03-18T01:20:13.170840
415,-0.490000,41,53744,0,2026-03-18T01:20:13.179847
416,12.739956,2500,53752,0,2026-03-18T01:20:13.180848
417,7.089999,69,53888,0,2026-03-18T01:20:13.201867
418,-1.370000,38,54048,0,2026-03-18T01:20:13.225889
419,-1.430000,37,54048,0,2026-03-18T01:20:13.225889
420,3.459999,61,54184,0,2026-03-18T01:20:13.245908
421,-1.180000,38,54192,0,2026-03-18T01:20:13.246908
422,-0.170000,40,54504,0,2026-03-18T01:20:13.288946
423,14.139941,2500,54536,0,2026-03-18T01:20:13.293950
424,5.110000,64,54560,0,2026-03-18T01:20:13.297954
425,2.300000,54,54624,0,2026-03-18T01:20:13.307963
426,13.070000,90,54768,0,2026-03-18T01:20:13.327981
427,2.460000,52,54920,0,2026-03-18T01:20:13.350001
428,1.320000,48,54944,0,2026-03-18T01:20:13.354005
429,1.560000,47,55000,0,2026-03-18T01:20:13.362013
430,-1.070000,37,55240,0,2026-03-18T01:20:13.396043
431,11.779998,89,55248,0,2026-03-18T01:20:13.398045
432,-0.160000,43,55264,0,2026-03-18T01:20:13.401048
433,5.480000,72,55344,0,2026-03-18T01:20:13.708326
434,16.229998,56,55448,0,2026-03-18T01:20:13.723340
435,-1.130000,38,55552,0,2026-03-18T01:20:13.738354
436,-1.350000,38,55648,0,2026-03-18T01:20:13.752366
437,6.009998,59,55712,0,2026-03-18T01:20:13.762376
438,7.839997,75,55864,0,2026-03-18T01:20:13.783395
439,-1.090000,39,55960,0,2026-03-18T01:20:13.797408
440,4.229999,67,55984,0,2026-03-18T01:20:13.801411
441,2.340000,57,56008,0,2026-03-18T01:20:13.804413
442,1.730000,54,56144,0,2026-03-18T01:20:13.823431
443,-1.120000,38,56168,0,2026-03-18T01:20:13.828435
444,-0.580000,44,56336,0,2026-03-18T01:20:13.853458
445,-0.380000,43,56352,0,2026-03-18T01:20:13.856461
446,5.349999,62,56456,0,2026-03-18T01:20:13.871474
447,-0.260000,40,56464,0,2026-03-18T01:20:13.873476
448,11.839972,2500,56560,0,2026-03-18T01:20:13.886488
449,-1.290000,39,56648,0,2026-03-18T01:20:13.899500
450,1.690000,48,56736,0,2026-03-18T01:20:13.912511
451,8.570000,87,56864,0,2026-03-18T01:20:13.932530
452,11.849965,2500,56976,0,2026-03-18T01:20:13.949545
453,7.269999,68,57008,0,2026-03-18T01:20:13.954550
454,-0.160000,47,57024,0,2026-03-18T01:20:13.958554
455,3.690000,63,57064,0,2026-03-18T01:20:13.964559
456,9.209998,81,57104,0,2026-03-18T01:20:13.970565
457,1.170000,47,57240,0,2026-03-18T01:20:13.991583
