episode,episode_reward,episode_steps,timesteps,fps,timestamp
80,-15.600002,37,3640,0,2026-03-20T17:46:02.424639
81,-20.400003,39,3680,0,2026-03-20T17:46:02.431645
82,-20.400003,37,3720,0,2026-03-20T17:46:02.438653
83,-14.500003,40,3736,0,2026-03-20T17:46:02.442655
84,-14.400002,37,3752,0,2026-03-20T17:46:02.445658
85,-15.500002,37,3776,0,2026-03-20T17:46:02.450662
86,-12.200001,37,3928,0,2026-03-20T17:46:02.474697
87,-16.100002,37,3936,0,2026-03-20T17:46:02.475698
88,-8.500000,40,3960,0,2026-03-20T17:46:02.479702
89,-16.600002,39,3992,0,2026-03-20T17:46:02.485708
90,-13.300001,39,4032,0,2026-03-20T17:46:02.491713
91,-8.900000,37,4072,0,2026-03-20T17:46:02.498720
92,-15.700003,43,4080,0,2026-03-20T17:46:02.500721
93,-9.800001,45,4112,0,2026-03-20T17:46:02.577792
94,-15.500002,38,4240,0,2026-03-20T17:46:02.598810
95,-10.600000,37,4288,0,2026-03-20T17:46:02.606817
96,-10.300001,45,4320,0,2026-03-20T17:46:02.612823
97,-11.100000,37,4376,0,2026-03-20T17:46:02.621831
98,-10.099999,43,4376,0,2026-03-20T17:46:02.621831
99,-15.100004,58,4392,0,2026-03-20T17:46:02.624834
100,-7.300000,37,4408,0,2026-03-20T17:46:02.626835
101,-11.400002,48,4456,0,2026-03-20T17:46:02.634844
102,-11.600000,38,4592,0,2026-03-20T17:46:02.655862
103,-8.700000,50,4640,0,2026-03-20T17:46:02.662868
104,-14.400002,38,4680,0,2026-03-20T17:46:02.669875
105,-15.000002,39,4688,0,2026-03-20T17:46:02.670875
106,-14.300003,47,4696,0,2026-03-20T17:46:02.672877
107,-13.000002,45,4752,0,2026-03-20T17:46:02.682886
108,-9.400000,38,4760,0,2026-03-20T17:46:02.684888
109,-8.600000,54,4840,0,2026-03-20T17:46:02.697900
110,-10.099999,43,4936,0,2026-03-20T17:46:02.713229
111,-7.300000,39,4952,0,2026-03-20T17:46:02.716232
112,-7.800000,38,4984,0,2026-03-20T17:46:02.722237
113,-8.299999,37,4984,0,2026-03-20T17:46:02.722237
114,-10.600000,39,5008,0,2026-03-20T17:46:02.726241
115,-11.100000,39,5064,0,2026-03-20T17:46:02.736250
116,-7.800000,38,5064,0,2026-03-20T17:46:02.736250
117,-9.400000,37,5136,0,2026-03-20T17:46:02.748261
118,-13.300001,39,5248,0,2026-03-20T17:46:02.767279
119,-4.700000,43,5296,0,2026-03-20T17:46:02.776287
120,-13.300001,37,5304,0,2026-03-20T17:46:02.778289
121,-11.300001,41,5312,0,2026-03-20T17:46:02.779289
122,-8.500000,43,5328,0,2026-03-20T17:46:02.782291
123,-12.100000,38,5368,0,2026-03-20T17:46:02.789298
124,-4.100000,42,5400,0,2026-03-20T17:46:02.795303
125,-9.000000,44,5488,0,2026-03-20T17:46:02.809316
126,-9.900000,37,5592,0,2026-03-20T17:46:02.825331
127,-15.400002,39,5616,0,2026-03-20T17:46:02.829334
128,-13.500002,47,5624,0,2026-03-20T17:46:02.830335
129,-5.600000,38,5672,0,2026-03-20T17:46:02.838342
130,-9.700001,49,5704,0,2026-03-20T17:46:02.843347
131,-12.700001,39,5712,0,2026-03-20T17:46:02.844348
132,-8.799999,55,5768,0,2026-03-20T17:46:02.853372
133,-11.400002,46,5856,0,2026-03-20T17:46:02.867385
134,-10.500000,38,5896,0,2026-03-20T17:46:02.874391
135,-11.100001,38,5920,0,2026-03-20T17:46:02.878395
136,-13.300001,40,5944,0,2026-03-20T17:46:02.882399
137,-9.400000,37,5968,0,2026-03-20T17:46:02.886402
138,-7.200000,38,6008,0,2026-03-20T17:46:02.892407
139,-10.000000,39,6024,0,2026-03-20T17:46:02.895410
140,-10.000000,38,6160,0,2026-03-20T17:46:02.965631
141,-6.600000,51,6176,0,2026-03-20T17:46:02.968634
142,-5.800000,40,6264,0,2026-03-20T17:46:02.983648
143,-8.400001,46,6264,0,2026-03-20T17:46:02.983648
144,-6.600000,38,6272,0,2026-03-20T17:46:02.985649
145,-11.600000,37,6320,0,2026-03-20T17:46:02.992656
146,-9.000000,41,6336,0,2026-03-20T17:46:02.996659
147,-6.700000,52,6336,0,2026-03-20T17:46:02.996659
148,-7.300000,40,6480,0,2026-03-20T17:46:03.019680
149,-3.500000,43,6520,0,2026-03-20T17:46:03.025686
150,-10.000000,38,6568,0,2026-03-20T17:46:03.034694
151,-4.400000,38,6568,0,2026-03-20T17:46:03.034694
152,-3.300000,38,6576,0,2026-03-20T17:46:03.036695
153,-8.900000,38,6624,0,2026-03-20T17:46:03.043702
154,-5.600000,38,6640,0,2026-03-20T17:46:03.046705
155,-4.100000,43,6680,0,2026-03-20T17:46:03.053218
156,-6.700000,39,6792,0,2026-03-20T17:46:03.070230
157,-8.799999,38,6824,0,2026-03-20T17:46:03.076236
158,-4.500000,37,6864,0,2026-03-20T17:46:03.083242
159,-11.100000,38,6872,0,2026-03-20T17:46:03.085244
160,-11.200001,43,6920,0,2026-03-20T17:46:03.092251
161,-6.100000,37,6936,0,2026-03-20T17:46:03.095253
162,-5.200000,43,6968,0,2026-03-20T17:46:03.101259
163,-4.400000,38,6984,0,2026-03-20T17:46:03.104339
164,-6.600000,37,7088,0,2026-03-20T17:46:03.123357
165,-10.100000,39,7136,0,2026-03-20T17:46:03.133366
166,-13.300001,39,7176,0,2026-03-20T17:46:03.141373
167,-7.200000,37,7216,0,2026-03-20T17:46:03.148689
168,-5.000000,37,7232,0,2026-03-20T17:46:03.151788
169,-11.400002,48,7256,0,2026-03-20T17:46:03.156428
170,-6.600000,38,7288,0,2026-03-20T17:46:03.161781
171,-3.300000,37,7384,0,2026-03-20T17:46:03.178323
172,-6.500000,55,7408,0,2026-03-20T17:46:03.182327
173,-3.400000,37,7472,0,2026-03-20T17:46:03.192336
174,-6.500000,46,7504,0,2026-03-20T17:46:03.197340
175,-10.000000,38,7536,0,2026-03-20T17:46:03.202345
176,-0.700000,41,7544,0,2026-03-20T17:46:03.204346
177,-7.200000,37,7584,0,2026-03-20T17:46:03.210352
178,-1.700000,46,7624,0,2026-03-20T17:46:03.217359
179,-2.700000,38,7688,0,2026-03-20T17:46:03.227874
180,-5.600000,37,7704,0,2026-03-20T17:46:03.230401
181,-8.299999,37,7768,0,2026-03-20T17:46:03.241411
182,-2.700000,37,7800,0,2026-03-20T17:46:03.246416
183,-5.000000,37,7840,0,2026-03-20T17:46:03.252421
184,-5.500000,38,7840,0,2026-03-20T17:46:03.252421
185,-6.100000,38,7888,0,2026-03-20T17:46:03.260428
186,-6.700000,38,7928,0,2026-03-20T17:46:03.267435
187,-12.300001,37,7984,0,2026-03-20T17:46:03.276443
188,-2.200000,38,8008,0,2026-03-20T17:46:03.281448
189,-7.200000,37,8064,0,2026-03-20T17:46:03.290455
190,-6.700000,38,8144,0,2026-03-20T17:46:03.303621
191,-4.400000,37,8184,0,2026-03-20T17:46:03.310627
192,-7.300000,43,8184,0,2026-03-20T17:46:03.310627
193,-4.300000,49,8192,0,2026-03-20T17:46:03.311628
194,-4.500000,39,8240,0,2026-03-20T17:46:03.509826
195,-6.600000,37,8280,0,2026-03-20T17:46:03.517833
196,-4.400000,38,8368,0,2026-03-20T17:46:03.532847
197,-1.200000,46,8376,0,2026-03-20T17:46:03.534849
198,-3.300000,37,8480,0,2026-03-20T17:46:03.553866
199,-4.500000,37,8480,0,2026-03-20T17:46:03.553866
200,-2.800000,37,8488,0,2026-03-20T17:46:03.555867
201,-3.100000,44,8496,0,2026-03-20T17:46:03.557869
202,-5.500000,37,8576,0,2026-03-20T17:46:03.570881
203,-2.200000,38,8672,0,2026-03-20T17:46:03.587897
204,-4.000000,39,8688,0,2026-03-20T17:46:03.590899
205,17.500000,65,8760,0,2026-03-20T17:46:03.603911
206,-6.600000,37,8776,0,2026-03-20T17:46:03.606914
207,-5.600000,38,8784,0,2026-03-20T17:46:03.608916
208,-2.800000,38,8792,0,2026-03-20T17:46:03.610917
209,-1.700000,37,8792,0,2026-03-20T17:46:03.610917
210,-2.700000,38,8976,0,2026-03-20T17:46:03.642946
211,-3.900000,37,8984,0,2026-03-20T17:46:03.644949
212,-0.700000,56,9024,0,2026-03-20T17:46:03.650954
213,-6.100000,37,9056,0,2026-03-20T17:46:03.656959
214,-5.100000,39,9088,0,2026-03-20T17:46:03.662964
215,-2.800000,38,9096,0,2026-03-20T17:46:03.664966
216,-3.300000,38,9096,0,2026-03-20T17:46:03.664966
217,-5.000000,39,9096,0,2026-03-20T17:46:03.664966
218,-2.400000,43,9320,0,2026-03-20T17:46:03.700999
219,-1.000000,38,9328,0,2026-03-20T17:46:03.702000
220,-1.300000,43,9328,0,2026-03-20T17:46:03.702000
221,-3.900000,37,9384,0,2026-03-20T17:46:03.712009
222,-4.400000,38,9400,0,2026-03-20T17:46:03.716013
223,-2.800000,39,9408,0,2026-03-20T17:46:03.718015
224,0.800000,46,9464,0,2026-03-20T17:46:03.729026
225,-0.100000,57,9512,0,2026-03-20T17:46:03.738033
226,-3.300000,38,9624,0,2026-03-20T17:46:03.759052
227,-1.000000,37,9624,0,2026-03-20T17:46:03.759052
228,-1.600000,38,9632,0,2026-03-20T17:46:03.761054
229,-1.600000,37,9680,0,2026-03-20T17:46:03.770062
230,-2.200000,37,9696,0,2026-03-20T17:46:03.774066
231,-1.600000,38,9712,0,2026-03-20T17:46:03.777068
232,-1.600000,38,9768,0,2026-03-20T17:46:03.789189
233,-3.300000,38,9816,0,2026-03-20T17:46:03.799088
234,-3.300000,38,9936,0,2026-03-20T17:46:03.823110
235,-5.200000,40,9944,0,2026-03-20T17:46:03.825112
236,-2.700000,37,9976,0,2026-03-20T17:46:03.832118
237,-3.100000,46,9992,0,2026-03-20T17:46:03.836122
238,-2.800000,38,10000,0,2026-03-20T17:46:03.838124
239,-1.700000,37,10064,0,2026-03-20T17:46:03.853137
240,0.300000,46,10080,0,2026-03-20T17:46:03.857141
241,-3.300000,37,10112,0,2026-03-20T17:46:03.864147
242,-3.300000,37,10232,0,2026-03-20T17:46:03.889171
243,-3.300000,37,10272,0,2026-03-20T17:46:04.210096
244,-3.100000,45,10304,0,2026-03-20T17:46:04.216101
245,-6.200000,42,10328,0,2026-03-20T17:46:04.220105
246,-0.200000,45,10360,0,2026-03-20T17:46:04.225109
247,-2.200000,38,10368,0,2026-03-20T17:46:04.227112
248,-6.600000,39,10392,0,2026-03-20T17:46:04.231116
249,-3.900000,37,10408,0,2026-03-20T17:46:04.234118
250,-1.700000,38,10536,0,2026-03-20T17:46:04.254136
251,-1.000000,38,10576,0,2026-03-20T17:46:04.260141
252,-1.600000,38,10608,0,2026-03-20T17:46:04.266147
253,-1.700000,37,10664,0,2026-03-20T17:46:04.275155
254,-2.200000,39,10672,0,2026-03-20T17:46:04.276156
255,-3.800000,47,10704,0,2026-03-20T17:46:04.281160
256,-2.200000,37,10704,0,2026-03-20T17:46:04.281160
257,-1.600000,39,10704,0,2026-03-20T17:46:04.281160
258,-3.300000,37,10832,0,2026-03-20T17:46:04.302180
259,-1.200000,40,10896,0,2026-03-20T17:46:04.312188
260,-2.700000,38,10912,0,2026-03-20T17:46:04.315191
261,-1.600000,37,10968,0,2026-03-20T17:46:04.324200
262,-6.200000,39,10976,0,2026-03-20T17:46:04.326201
263,-1.000000,37,11000,0,2026-03-20T17:46:04.331206
264,-2.700000,37,11000,0,2026-03-20T17:46:04.331206
265,-3.300000,37,11000,0,2026-03-20T17:46:04.331206
266,-1.600000,37,11128,0,2026-03-20T17:46:04.351224
267,-2.700000,38,11200,0,2026-03-20T17:46:04.363746
268,-2.200000,38,11216,0,2026-03-20T17:46:04.365748
269,-5.500000,37,11272,0,2026-03-20T17:46:04.375757
270,-1.600000,37,11296,0,2026-03-20T17:46:04.379761
271,-1.700000,37,11296,0,2026-03-20T17:46:04.379761
272,-5.500000,39,11312,0,2026-03-20T17:46:04.382764
273,-1.900000,49,11360,0,2026-03-20T17:46:04.390771
274,-1.200000,41,11544,0,2026-03-20T17:46:04.420798
275,-1.100000,53,11552,0,2026-03-20T17:46:04.422800
276,-1.000000,38,11576,0,2026-03-20T17:46:04.426804
277,-0.900000,47,11576,0,2026-03-20T17:46:04.426804
278,-2.900000,37,11592,0,2026-03-20T17:46:04.429806
279,-1.600000,37,11608,0,2026-03-20T17:46:04.432809
280,-1.000000,38,11664,0,2026-03-20T17:46:04.441818
281,-2.000000,47,11672,0,2026-03-20T17:46:04.443819
282,-3.300000,38,11856,0,2026-03-20T17:46:04.473850
283,-7.100000,39,11888,0,2026-03-20T17:46:04.479855
284,-1.600000,37,11888,0,2026-03-20T17:46:04.479855
285,-3.800000,46,11912,0,2026-03-20T17:46:04.483859
286,-4.300000,46,11944,0,2026-03-20T17:46:04.489864
287,0.900000,45,11968,0,2026-03-20T17:46:04.493868
288,-1.600000,38,11968,0,2026-03-20T17:46:04.493868
289,-1.900000,40,11992,0,2026-03-20T17:46:04.497872
290,-3.900000,37,12152,0,2026-03-20T17:46:04.523896
291,-1.000000,37,12184,0,2026-03-20T17:46:04.529901
292,-2.200000,37,12184,0,2026-03-20T17:46:04.529901
293,-2.200000,38,12216,0,2026-03-20T17:46:04.535906
294,-2.800000,38,12248,0,2026-03-20T17:46:04.540911
295,-1.000000,38,12272,0,2026-03-20T17:46:04.545915
296,-6.100000,39,12304,0,2026-03-20T17:46:04.834206
297,0.900000,45,12328,0,2026-03-20T17:46:04.838210
298,-1.600000,37,12448,0,2026-03-20T17:46:04.857227
299,-2.200000,37,12480,0,2026-03-20T17:46:04.863233
300,-1.600000,37,12480,0,2026-03-20T17:46:04.863233
301,-1.600000,37,12512,0,2026-03-20T17:46:04.869238
302,-1.600000,38,12552,0,2026-03-20T17:46:04.876244
303,-1.000000,38,12576,0,2026-03-20T17:46:04.879247
304,-2.200000,38,12608,0,2026-03-20T17:46:04.884252
305,-1.600000,37,12624,0,2026-03-20T17:46:04.887254
306,-1.000000,37,12776,0,2026-03-20T17:46:04.910781
307,-1.000000,38,12784,0,2026-03-20T17:46:04.911782
308,-1.000000,37,12808,0,2026-03-20T17:46:04.915785
309,-0.000000,52,12864,0,2026-03-20T17:46:04.927797
310,-1.000000,38,12880,0,2026-03-20T17:46:04.930799
311,-2.200000,38,12912,0,2026-03-20T17:46:04.935803
312,-0.300000,45,12912,0,2026-03-20T17:46:04.935803
313,-2.200000,39,12936,0,2026-03-20T17:46:04.940809
314,-1.000000,38,13080,0,2026-03-20T17:46:04.963829
315,-3.400000,38,13088,0,2026-03-20T17:46:04.965831
316,-2.200000,38,13112,0,2026-03-20T17:46:04.970835
317,-1.000000,37,13160,0,2026-03-20T17:46:04.978843
318,-3.900000,39,13192,0,2026-03-20T17:46:04.984848
319,-1.600000,38,13216,0,2026-03-20T17:46:04.989853
320,-2.700000,38,13216,0,2026-03-20T17:46:04.989853
321,-1.600000,37,13232,0,2026-03-20T17:46:04.992855
322,-1.600000,37,13376,0,2026-03-20T17:46:05.017878
323,-1.000000,37,13384,0,2026-03-20T17:46:05.019880
324,-1.000000,38,13416,0,2026-03-20T17:46:05.025885
325,-3.300000,38,13496,0,2026-03-20T17:46:05.040899
326,-1.700000,37,13512,0,2026-03-20T17:46:05.043902
327,-1.100000,37,13512,0,2026-03-20T17:46:05.043902
328,-1.000000,37,13528,0,2026-03-20T17:46:05.047906
329,0.800000,46,13528,0,2026-03-20T17:46:05.047906
330,-2.700000,39,13688,0,2026-03-20T17:46:05.074930
331,-1.600000,38,13688,0,2026-03-20T17:46:05.074930
332,-1.600000,38,13720,0,2026-03-20T17:46:05.080936
333,-1.000000,37,13792,0,2026-03-20T17:46:05.093947
334,-1.600000,38,13816,0,2026-03-20T17:46:05.097951
335,-2.700000,37,13824,0,2026-03-20T17:46:05.099953
336,-2.800000,39,13824,0,2026-03-20T17:46:05.099953
337,-2.600000,51,13936,0,2026-03-20T17:46:05.119971
338,-1.600000,38,13992,0,2026-03-20T17:46:05.128979
339,-5.100000,39,14000,0,2026-03-20T17:46:05.130981
340,-2.700000,39,14032,0,2026-03-20T17:46:05.137987
341,-2.700000,38,14096,0,2026-03-20T17:46:05.148997
342,-3.400000,37,14112,0,2026-03-20T17:46:05.152000
343,-1.600000,38,14128,0,2026-03-20T17:46:05.155003
344,-0.700000,43,14168,0,2026-03-20T17:46:05.162533
345,-1.000000,38,14240,0,2026-03-20T17:46:05.174544
346,-1.000000,38,14296,0,2026-03-20T17:46:05.182551
347,-1.600000,39,14312,0,2026-03-20T17:46:05.185554
348,-1.600000,37,14328,0,2026-03-20T17:46:05.188557
349,-2.700000,37,14408,0,2026-03-20T17:46:05.529800
350,-1.000000,38,14432,0,2026-03-20T17:46:05.534805
351,0.300000,44,14448,0,2026-03-20T17:46:05.537807
352,-1.000000,37,14464,0,2026-03-20T17:46:05.540810
353,-2.300000,38,14544,0,2026-03-20T17:46:05.554823
354,-1.600000,37,14608,0,2026-03-20T17:46:05.564832
355,-1.600000,37,14624,0,2026-03-20T17:46:05.567835
356,-1.200000,41,14624,0,2026-03-20T17:46:05.567835
357,-2.800000,37,14728,0,2026-03-20T17:46:05.583850
358,-1.000000,37,14744,0,2026-03-20T17:46:05.586853
359,-1.300000,43,14752,0,2026-03-20T17:46:05.588854
360,-2.700000,38,14768,0,2026-03-20T17:46:05.590855
361,-2.700000,37,14840,0,2026-03-20T17:46:05.602866
362,-1.000000,38,14928,0,2026-03-20T17:46:05.616879
363,-1.200000,40,14928,0,2026-03-20T17:46:05.616879
364,-1.600000,38,14928,0,2026-03-20T17:46:05.616879
365,-2.700000,38,15032,0,2026-03-20T17:46:05.631893
366,-1.000000,38,15056,0,2026-03-20T17:46:05.635896
367,-1.200000,40,15064,0,2026-03-20T17:46:05.637899
368,-1.000000,38,15072,0,2026-03-20T17:46:05.639900
369,-0.100000,41,15168,0,2026-03-20T17:46:05.655915
370,-1.000000,37,15224,0,2026-03-20T17:46:05.665924
371,-1.600000,38,15232,0,2026-03-20T17:46:05.666925
372,-1.000000,38,15232,0,2026-03-20T17:46:05.666925
373,-1.600000,37,15352,0,2026-03-20T17:46:05.685942
374,-1.600000,37,15368,0,2026-03-20T17:46:05.687944
375,1.900000,45,15392,0,2026-03-20T17:46:05.691948
376,1.900000,45,15424,0,2026-03-20T17:46:05.696952
377,-1.600000,38,15472,0,2026-03-20T17:46:05.705960
378,-1.000000,38,15528,0,2026-03-20T17:46:05.713967
379,-1.600000,38,15536,0,2026-03-20T17:46:05.715969
380,-1.800000,43,15576,0,2026-03-20T17:46:05.721974
381,-2.200000,38,15656,0,2026-03-20T17:46:05.734987
382,-1.000000,38,15672,0,2026-03-20T17:46:05.737989
383,-2.200000,38,15728,0,2026-03-20T17:46:05.745998
384,-1.700000,37,15768,0,2026-03-20T17:46:05.752002
385,-1.500000,48,15776,0,2026-03-20T17:46:05.754004
386,-1.000000,38,15840,0,2026-03-20T17:46:05.764013
387,-2.800000,40,15848,0,2026-03-20T17:46:05.765013
388,-1.000000,38,15880,0,2026-03-20T17:46:05.770018
389,-1.600000,38,15960,0,2026-03-20T17:46:05.783029
390,-1.000000,38,15976,0,2026-03-20T17:46:05.786033
391,-1.000000,38,16032,0,2026-03-20T17:46:05.795041
392,-2.700000,37,16064,0,2026-03-20T17:46:05.800045
393,-1.100000,38,16080,0,2026-03-20T17:46:05.803048
394,-1.600000,37,16136,0,2026-03-20T17:46:05.812056
395,-1.600000,38,16184,0,2026-03-20T17:46:05.820063
396,-1.600000,37,16256,0,2026-03-20T17:46:05.831074
397,15.100000,55,16288,0,2026-03-20T17:46:05.836078
398,-1.800000,40,16384,0,2026-03-20T17:46:05.851091
399,0.500000,52,16392,0,2026-03-20T17:46:06.159877
400,-0.700000,41,16408,0,2026-03-20T17:46:06.163881
401,-0.800000,49,16424,0,2026-03-20T17:46:06.167885
402,-1.600000,39,16448,0,2026-03-20T17:46:06.172889
403,-1.000000,38,16488,0,2026-03-20T17:46:06.179895
404,-2.200000,37,16552,0,2026-03-20T17:46:06.190905
405,-2.200000,39,16600,0,2026-03-20T17:46:06.199913
406,-2.200000,38,16688,0,2026-03-20T17:46:06.215928
407,-1.600000,38,16696,0,2026-03-20T17:46:06.217930
408,-1.600000,38,16712,0,2026-03-20T17:46:06.220932
409,-2.200000,38,16752,0,2026-03-20T17:46:06.227939
410,-1.100000,37,16784,0,2026-03-20T17:46:06.232943
411,1.300000,46,16792,0,2026-03-20T17:46:06.234945
412,-2.700000,39,16864,0,2026-03-20T17:46:06.246957
413,-0.100000,43,16944,0,2026-03-20T17:46:06.260969
414,-1.600000,37,16992,0,2026-03-20T17:46:06.268976
415,-1.000000,38,17016,0,2026-03-20T17:46:06.272980
416,-1.600000,37,17048,0,2026-03-20T17:46:06.278985
417,3.300000,46,17056,0,2026-03-20T17:46:06.280987
418,-1.000000,37,17088,0,2026-03-20T17:46:06.285991
419,-1.000000,38,17088,0,2026-03-20T17:46:06.285991
420,-1.000000,37,17160,0,2026-03-20T17:46:06.297001
421,-1.000000,38,17320,0,2026-03-20T17:46:06.323026
422,-0.300000,50,17344,0,2026-03-20T17:46:06.327029
423,-1.700000,37,17352,0,2026-03-20T17:46:06.329030
424,-1.000000,38,17352,0,2026-03-20T17:46:06.329030
425,0.700000,48,17376,0,2026-03-20T17:46:06.334035
426,-2.800000,37,17384,0,2026-03-20T17:46:06.335036
427,-0.100000,43,17432,0,2026-03-20T17:46:06.343043
428,-5.600000,37,17456,0,2026-03-20T17:46:06.347047
429,-1.100000,37,17616,0,2026-03-20T17:46:06.373027
430,-1.600000,37,17640,0,2026-03-20T17:46:06.378032
431,-1.600000,38,17656,0,2026-03-20T17:46:06.380033
432,-1.000000,38,17656,0,2026-03-20T17:46:06.380033
433,-1.100000,37,17680,0,2026-03-20T17:46:06.385038
434,-0.600000,41,17704,0,2026-03-20T17:46:06.389041
435,-2.200000,38,17736,0,2026-03-20T17:46:06.394046
436,-1.000000,37,17752,0,2026-03-20T17:46:06.397049
437,-1.100000,37,17912,0,2026-03-20T17:46:06.422072
438,-2.300000,37,17936,0,2026-03-20T17:46:06.426075
439,-1.000000,37,17952,0,2026-03-20T17:46:06.429078
440,-1.000000,38,18008,0,2026-03-20T17:46:06.439087
441,1.200000,46,18024,0,2026-03-20T17:46:06.442090
442,-1.600000,37,18032,0,2026-03-20T17:46:06.444092
443,1.900000,46,18048,0,2026-03-20T17:46:06.447095
444,-1.600000,37,18208,0,2026-03-20T17:46:06.472624
445,4.200000,59,18224,0,2026-03-20T17:46:06.475628
446,-1.000000,38,18240,0,2026-03-20T17:46:06.478630
447,-1.000000,38,18312,0,2026-03-20T17:46:06.490641
448,-1.000000,38,18336,0,2026-03-20T17:46:06.494644
449,-2.200000,38,18352,0,2026-03-20T17:46:06.497648
450,0.600000,54,18384,0,2026-03-20T17:46:06.502652
451,0.300000,45,18384,0,2026-03-20T17:46:06.502652
