episode,episode_reward,episode_steps,timesteps,fps,timestamp
163,-1.000000,146,29016,0,2026-03-20T18:35:50.008977
164,-1.000000,146,29312,0,2026-03-20T18:35:50.049014
165,-1.000000,146,29568,0,2026-03-20T18:35:50.083044
166,-1.000000,149,29704,0,2026-03-20T18:35:50.101061
167,-1.500000,149,29760,0,2026-03-20T18:35:50.109068
168,-1.000000,146,29808,0,2026-03-20T18:35:50.116074
169,-1.000000,149,30056,0,2026-03-20T18:35:50.150893
170,-1.000000,149,30184,0,2026-03-20T18:35:50.170183
171,-1.000000,146,30184,0,2026-03-20T18:35:50.170183
172,-1.500000,146,30480,0,2026-03-20T18:35:50.210650
173,-1.000000,146,30736,0,2026-03-20T18:35:50.538460
174,-1.000000,149,30896,0,2026-03-20T18:35:50.559479
175,-1.000000,149,30952,0,2026-03-20T18:35:50.567246
176,-1.000000,146,30976,0,2026-03-20T18:35:50.571250
177,-1.000000,149,31248,0,2026-03-20T18:35:50.607282
178,-1.000000,146,31352,0,2026-03-20T18:35:50.621295
179,-1.000000,149,31376,0,2026-03-20T18:35:50.625298
180,-1.000000,146,31648,0,2026-03-20T18:35:50.660331
181,-1.000000,146,31904,0,2026-03-20T18:35:50.694361
182,-1.000000,149,32088,0,2026-03-20T18:35:50.718966
183,-1.000000,146,32144,0,2026-03-20T18:35:50.726973
184,-1.000000,149,32144,0,2026-03-20T18:35:50.726973
185,-1.000000,149,32440,0,2026-03-20T18:35:50.766009
186,-1.000000,146,32520,0,2026-03-20T18:35:50.777019
187,-1.000000,149,32568,0,2026-03-20T18:35:50.783024
188,-1.000000,146,32816,0,2026-03-20T18:35:51.090822
189,-1.000000,146,33072,0,2026-03-20T18:35:51.122918
190,-1.000000,149,33280,0,2026-03-20T18:35:51.149943
191,-1.500000,146,33312,0,2026-03-20T18:35:51.154948
192,-1.000000,149,33336,0,2026-03-20T18:35:51.157950
193,-1.000000,149,33632,0,2026-03-20T18:35:51.197990
194,-1.000000,146,33688,0,2026-03-20T18:35:51.204996
195,-1.000000,149,33760,0,2026-03-20T18:35:51.214005
196,-1.000000,146,33984,0,2026-03-20T18:35:51.245032
197,-1.000000,146,34240,0,2026-03-20T18:35:51.279064
198,-1.000000,149,34472,0,2026-03-20T18:35:51.310092
199,-1.000000,146,34480,0,2026-03-20T18:35:51.311092
200,-1.000000,149,34528,0,2026-03-20T18:35:51.317098
201,-1.000000,149,34824,0,2026-03-20T18:35:51.646901
202,-1.000000,146,34856,0,2026-03-20T18:35:51.651906
203,-1.000000,149,34952,0,2026-03-20T18:35:51.664918
204,-1.000000,146,35152,0,2026-03-20T18:35:51.691942
205,-1.500000,146,35408,0,2026-03-20T18:35:51.725222
206,-1.000000,146,35648,0,2026-03-20T18:35:51.756250
207,-1.000000,149,35664,0,2026-03-20T18:35:51.759253
208,-1.000000,149,35720,0,2026-03-20T18:35:51.766259
209,-1.000000,149,36016,0,2026-03-20T18:35:51.805295
210,-1.000000,146,36024,0,2026-03-20T18:35:51.806295
211,-1.000000,149,36144,0,2026-03-20T18:35:51.822310
212,-1.000000,146,36320,0,2026-03-20T18:35:51.846333
213,-1.000000,146,36576,0,2026-03-20T18:35:51.877953
214,-1.000000,146,36816,0,2026-03-20T18:35:51.910982
215,-1.000000,149,36856,0,2026-03-20T18:35:51.915987
216,-1.000000,149,36912,0,2026-03-20T18:35:52.220278
217,-1.000000,146,37192,0,2026-03-20T18:35:52.257312
218,-1.500000,149,37208,0,2026-03-20T18:35:52.265319
219,-1.000000,149,37336,0,2026-03-20T18:35:52.282334
220,-1.000000,146,37488,0,2026-03-20T18:35:52.304355
221,-1.000000,146,37744,0,2026-03-20T18:35:52.343835
222,-1.000000,146,37984,0,2026-03-20T18:35:52.377837
223,-1.000000,149,38048,0,2026-03-20T18:35:52.386844
224,-1.000000,149,38104,0,2026-03-20T18:35:52.394851
225,-1.000000,146,38360,0,2026-03-20T18:35:52.429414
226,-1.000000,149,38400,0,2026-03-20T18:35:52.435419
227,-1.000000,149,38528,0,2026-03-20T18:35:52.453436
228,-1.000000,146,38656,0,2026-03-20T18:35:52.471030
229,-1.000000,146,38912,0,2026-03-20T18:35:52.505062
230,-1.000000,146,39152,0,2026-03-20T18:35:52.831381
231,-1.000000,149,39240,0,2026-03-20T18:35:52.843392
232,-1.000000,149,39296,0,2026-03-20T18:35:52.851400
233,-1.000000,146,39528,0,2026-03-20T18:35:52.880426
234,-1.000000,149,39592,0,2026-03-20T18:35:52.889434
235,-1.000000,149,39720,0,2026-03-20T18:35:52.906449
236,-1.000000,146,39824,0,2026-03-20T18:35:52.920967
237,-1.000000,146,40080,0,2026-03-20T18:35:52.954999
238,-1.000000,146,40320,0,2026-03-20T18:35:52.987324
239,-1.000000,149,40432,0,2026-03-20T18:35:53.004340
240,-1.000000,149,40488,0,2026-03-20T18:35:53.012347
241,-1.000000,146,40696,0,2026-03-20T18:35:53.040373
242,-1.000000,149,40784,0,2026-03-20T18:35:53.053384
243,-1.000000,149,40912,0,2026-03-20T18:35:53.070399
244,-1.000000,146,40992,0,2026-03-20T18:35:53.368179
245,-1.000000,146,41248,0,2026-03-20T18:35:53.402189
246,-1.000000,146,41488,0,2026-03-20T18:35:53.435219
247,-1.000000,149,41624,0,2026-03-20T18:35:53.454236
248,-1.000000,149,41680,0,2026-03-20T18:35:53.462243
249,-1.500000,146,41864,0,2026-03-20T18:35:53.487266
250,-1.000000,149,41976,0,2026-03-20T18:35:53.502280
251,-1.000000,149,42104,0,2026-03-20T18:35:53.519295
252,-1.500000,146,42160,0,2026-03-20T18:35:53.527302
253,-1.000000,146,42416,0,2026-03-20T18:35:53.562334
254,-1.000000,146,42656,0,2026-03-20T18:35:53.593362
255,-1.000000,149,42816,0,2026-03-20T18:35:53.614381
256,-1.000000,149,42872,0,2026-03-20T18:35:53.622388
257,-1.000000,146,43032,0,2026-03-20T18:35:53.917656
258,-1.000000,149,43168,0,2026-03-20T18:35:53.935673
259,-1.000000,149,43296,0,2026-03-20T18:35:53.952688
260,-1.000000,146,43328,0,2026-03-20T18:35:53.957692
261,-1.000000,146,43584,0,2026-03-20T18:35:53.991723
262,-1.000000,146,43824,0,2026-03-20T18:35:54.023752
263,-1.000000,149,44008,0,2026-03-20T18:35:54.048775
264,-1.000000,149,44064,0,2026-03-20T18:35:54.056782
265,-1.000000,146,44200,0,2026-03-20T18:35:54.074799
266,-1.000000,149,44360,0,2026-03-20T18:35:54.095818
267,-1.000000,149,44488,0,2026-03-20T18:35:54.113835
268,-1.000000,146,44496,0,2026-03-20T18:35:54.114835
269,-1.000000,146,44752,0,2026-03-20T18:35:54.148866
270,-1.000000,146,44992,0,2026-03-20T18:35:54.180728
271,-1.000000,149,45200,0,2026-03-20T18:35:54.483006
272,-1.000000,149,45256,0,2026-03-20T18:35:54.492013
273,-1.000000,146,45368,0,2026-03-20T18:35:54.508162
274,-1.000000,149,45552,0,2026-03-20T18:35:54.535528
275,-1.000000,146,45664,0,2026-03-20T18:35:54.550542
276,-1.000000,149,45680,0,2026-03-20T18:35:54.553545
277,-1.000000,146,45920,0,2026-03-20T18:35:54.585589
278,-1.000000,146,46160,0,2026-03-20T18:35:54.616617
279,-1.000000,149,46392,0,2026-03-20T18:35:54.646644
280,-1.000000,149,46448,0,2026-03-20T18:35:54.654656
281,-1.000000,146,46536,0,2026-03-20T18:35:54.666666
282,-1.000000,149,46744,0,2026-03-20T18:35:54.693691
283,-1.000000,146,46832,0,2026-03-20T18:35:54.705701
284,-1.000000,149,46872,0,2026-03-20T18:35:54.710707
285,-1.000000,146,47088,0,2026-03-20T18:35:54.738731
286,-1.000000,146,47328,0,2026-03-20T18:35:55.058022
287,-1.000000,149,47584,0,2026-03-20T18:35:55.092052
288,-1.000000,149,47640,0,2026-03-20T18:35:55.100059
289,-1.000000,146,47704,0,2026-03-20T18:35:55.109068
290,-1.000000,149,47936,0,2026-03-20T18:35:55.141096
291,-1.000000,146,48000,0,2026-03-20T18:35:55.150105
292,-1.000000,149,48064,0,2026-03-20T18:35:55.159113
293,-1.000000,146,48256,0,2026-03-20T18:35:55.184136
294,-1.000000,146,48496,0,2026-03-20T18:35:55.215443
295,-1.000000,149,48776,0,2026-03-20T18:35:55.252477
296,-1.000000,149,48832,0,2026-03-20T18:35:55.260484
297,-1.000000,146,48872,0,2026-03-20T18:35:55.266489
298,-1.000000,149,49128,0,2026-03-20T18:35:55.300520
299,-1.000000,146,49168,0,2026-03-20T18:35:55.587791
300,-1.000000,149,49256,0,2026-03-20T18:35:55.599802
301,-1.000000,146,49424,0,2026-03-20T18:35:55.620821
302,-1.000000,146,49664,0,2026-03-20T18:35:55.651849
303,-1.000000,149,49968,0,2026-03-20T18:35:55.691885
304,-1.000000,149,50024,0,2026-03-20T18:35:55.699893
305,-1.000000,146,50040,0,2026-03-20T18:35:55.702896
306,-1.000000,149,50320,0,2026-03-20T18:35:55.740930
307,-1.000000,146,50336,0,2026-03-20T18:35:55.743933
308,-1.000000,149,50448,0,2026-03-20T18:35:55.757196
309,-1.000000,146,50592,0,2026-03-20T18:35:55.777214
310,-1.000000,146,50832,0,2026-03-20T18:35:55.809243
311,-1.000000,149,51160,0,2026-03-20T18:35:55.852282
312,-1.000000,146,51208,0,2026-03-20T18:35:56.143546
313,-1.000000,149,51216,0,2026-03-20T18:35:56.145548
314,-1.000000,146,51504,0,2026-03-20T18:35:56.183268
315,-1.000000,149,51512,0,2026-03-20T18:35:56.185269
316,-1.000000,149,51640,0,2026-03-20T18:35:56.202285
317,-1.000000,146,51760,0,2026-03-20T18:35:56.218299
318,-1.000000,146,52000,0,2026-03-20T18:35:56.250328
319,-1.000000,149,52352,0,2026-03-20T18:35:56.296370
320,-1.000000,146,52376,0,2026-03-20T18:35:56.300374
321,-1.000000,149,52408,0,2026-03-20T18:35:56.304377
322,-1.000000,146,52672,0,2026-03-20T18:35:56.339409
323,-1.000000,149,52704,0,2026-03-20T18:35:56.343413
324,-1.000000,149,52832,0,2026-03-20T18:35:56.361430
325,-1.000000,146,52928,0,2026-03-20T18:35:56.373440
326,-1.000000,146,53168,0,2026-03-20T18:35:56.404468
327,-1.000000,146,53544,0,2026-03-20T18:35:56.750775
328,-1.000000,149,53544,0,2026-03-20T18:35:56.750775
329,-1.000000,149,53600,0,2026-03-20T18:35:56.758439
330,-1.000000,146,53840,0,2026-03-20T18:35:56.791389
331,-1.000000,149,53896,0,2026-03-20T18:35:56.798396
332,-1.000000,149,54024,0,2026-03-20T18:35:56.816102
333,-1.000000,146,54096,0,2026-03-20T18:35:56.826111
334,-1.000000,146,54336,0,2026-03-20T18:35:56.857139
335,-1.000000,146,54712,0,2026-03-20T18:35:56.905183
336,-1.000000,149,54736,0,2026-03-20T18:35:56.909186
337,-1.000000,149,54792,0,2026-03-20T18:35:56.917194
338,-1.000000,146,55008,0,2026-03-20T18:35:56.945219
339,-1.000000,149,55088,0,2026-03-20T18:35:56.957230
340,-1.000000,149,55216,0,2026-03-20T18:35:56.975247
341,-1.000000,146,55264,0,2026-03-20T18:35:56.982253
342,-1.000000,146,55504,0,2026-03-20T18:35:57.298549
343,-1.000000,146,55880,0,2026-03-20T18:35:57.348595
344,-1.000000,149,55928,0,2026-03-20T18:35:57.355105
345,-1.000000,149,55984,0,2026-03-20T18:35:57.363112
346,-1.000000,146,56176,0,2026-03-20T18:35:57.389136
347,-1.000000,149,56280,0,2026-03-20T18:35:57.402971
348,-1.000000,149,56408,0,2026-03-20T18:35:57.419986
349,-1.000000,146,56432,0,2026-03-20T18:35:57.422990
350,-1.000000,146,56672,0,2026-03-20T18:35:57.456020
351,-1.000000,146,57048,0,2026-03-20T18:35:57.506065
352,-1.000000,149,57120,0,2026-03-20T18:35:57.516074
353,-1.000000,149,57176,0,2026-03-20T18:35:57.524081
354,-1.000000,146,57344,0,2026-03-20T18:35:57.547101
355,-1.000000,149,57472,0,2026-03-20T18:35:57.838366
356,-1.000000,149,57600,0,2026-03-20T18:35:57.855381
357,-1.000000,146,57600,0,2026-03-20T18:35:57.855381
358,-1.000000,146,57840,0,2026-03-20T18:35:57.887411
359,-1.000000,146,58216,0,2026-03-20T18:35:57.937456
360,-1.000000,149,58312,0,2026-03-20T18:35:57.950976
361,-1.000000,149,58368,0,2026-03-20T18:35:57.958488
362,-1.000000,146,58512,0,2026-03-20T18:35:57.977505
363,-1.000000,149,58664,0,2026-03-20T18:35:57.998524
364,-1.000000,146,58768,0,2026-03-20T18:35:58.013538
365,-1.000000,149,58792,0,2026-03-20T18:35:58.017541
366,-1.000000,146,59008,0,2026-03-20T18:35:58.044566
367,-1.000000,146,59384,0,2026-03-20T18:35:58.096283
368,-1.000000,149,59504,0,2026-03-20T18:35:58.401064
369,-1.000000,149,59560,0,2026-03-20T18:35:58.409072
370,-1.000000,146,59680,0,2026-03-20T18:35:58.425086
371,-1.000000,149,59856,0,2026-03-20T18:35:58.450109
372,-1.000000,146,59936,0,2026-03-20T18:35:58.462120
373,-1.000000,149,59984,0,2026-03-20T18:35:58.470127
374,-1.000000,146,60176,0,2026-03-20T18:35:58.495766
375,-1.000000,146,60552,0,2026-03-20T18:35:58.545812
376,-1.000000,149,60696,0,2026-03-20T18:35:58.565830
377,-1.000000,149,60752,0,2026-03-20T18:35:58.573837
378,-1.000000,146,60848,0,2026-03-20T18:35:58.586849
379,-1.000000,149,61048,0,2026-03-20T18:35:58.613874
380,-1.000000,146,61104,0,2026-03-20T18:35:58.621881
381,-1.000000,149,61176,0,2026-03-20T18:35:58.631889
382,-1.000000,146,61344,0,2026-03-20T18:35:58.653909
383,-1.000000,146,61720,0,2026-03-20T18:35:59.001011
384,-1.000000,149,61888,0,2026-03-20T18:35:59.023032
385,-1.000000,149,61944,0,2026-03-20T18:35:59.031039
386,-1.000000,146,62016,0,2026-03-20T18:35:59.042049
387,-1.000000,149,62240,0,2026-03-20T18:35:59.071076
388,-1.000000,146,62272,0,2026-03-20T18:35:59.076080
389,-1.000000,149,62368,0,2026-03-20T18:35:59.089091
390,-1.000000,146,62512,0,2026-03-20T18:35:59.109110
391,-1.000000,146,62888,0,2026-03-20T18:35:59.158348
392,-1.000000,149,63080,0,2026-03-20T18:35:59.184372
393,-1.000000,149,63136,0,2026-03-20T18:35:59.191378
394,-1.000000,146,63184,0,2026-03-20T18:35:59.199385
395,-1.000000,149,63432,0,2026-03-20T18:35:59.233419
396,-1.000000,146,63440,0,2026-03-20T18:35:59.234420
397,-1.000000,149,63560,0,2026-03-20T18:35:59.534219
398,-1.000000,146,63680,0,2026-03-20T18:35:59.550233
399,-1.000000,146,64056,0,2026-03-20T18:35:59.599278
400,-1.000000,149,64272,0,2026-03-20T18:35:59.629305
401,-1.000000,149,64328,0,2026-03-20T18:35:59.637313
402,-1.000000,146,64608,0,2026-03-20T18:35:59.674853
403,-1.000000,149,64624,0,2026-03-20T18:35:59.677855
404,-1.000000,149,64752,0,2026-03-20T18:35:59.693870
405,4.000000,198,64768,0,2026-03-20T18:35:59.696872
406,-1.000000,146,64848,0,2026-03-20T18:35:59.706468
407,-1.000000,146,65224,0,2026-03-20T18:35:59.756510
408,-1.000000,149,65464,0,2026-03-20T18:35:59.787538
409,-1.000000,149,65520,0,2026-03-20T18:35:59.794545
410,-1.000000,146,65776,0,2026-03-20T18:36:00.123394
411,-1.000000,149,65816,0,2026-03-20T18:36:00.128397
412,-1.000000,146,65936,0,2026-03-20T18:36:00.147414
413,-1.000000,149,65944,0,2026-03-20T18:36:00.149416
414,-1.000000,146,66016,0,2026-03-20T18:36:00.160833
415,-1.000000,146,66392,0,2026-03-20T18:36:00.221883
416,-1.500000,149,66656,0,2026-03-20T18:36:00.267925
417,-1.000000,149,66712,0,2026-03-20T18:36:00.276932
418,-1.000000,146,66944,0,2026-03-20T18:36:00.315968
419,-1.000000,149,67008,0,2026-03-20T18:36:00.325977
420,-1.000000,146,67104,0,2026-03-20T18:36:00.342993
421,-1.000000,146,67184,0,2026-03-20T18:36:00.355003
422,0.000000,180,67384,0,2026-03-20T18:36:00.384030
423,-1.000000,146,67560,0,2026-03-20T18:36:00.409053
424,-1.000000,149,67848,0,2026-03-20T18:36:00.739858
425,-1.000000,149,67904,0,2026-03-20T18:36:00.748867
426,-1.000000,146,68112,0,2026-03-20T18:36:00.776672
427,-1.000000,149,68200,0,2026-03-20T18:36:00.788683
428,-1.000000,146,68272,0,2026-03-20T18:36:00.797692
429,-1.000000,146,68352,0,2026-03-20T18:36:00.808701
430,-1.000000,149,68576,0,2026-03-20T18:36:00.839745
431,-1.000000,146,68728,0,2026-03-20T18:36:00.861764
432,-1.000000,149,69040,0,2026-03-20T18:36:00.901801
433,-1.000000,149,69096,0,2026-03-20T18:36:00.909808
434,-1.000000,146,69280,0,2026-03-20T18:36:00.933830
435,-1.000000,149,69392,0,2026-03-20T18:36:00.949845
436,-1.000000,146,69440,0,2026-03-20T18:36:00.956851
437,-1.000000,146,69520,0,2026-03-20T18:36:00.967860
438,-1.000000,149,69768,0,2026-03-20T18:36:01.295699
439,-1.000000,146,69896,0,2026-03-20T18:36:01.314716
440,-1.000000,149,70232,0,2026-03-20T18:36:01.362264
441,-1.000000,149,70288,0,2026-03-20T18:36:01.370271
442,-1.000000,146,70448,0,2026-03-20T18:36:01.392292
443,-1.000000,149,70584,0,2026-03-20T18:36:01.408921
444,-1.000000,146,70608,0,2026-03-20T18:36:01.412924
445,-1.000000,146,70688,0,2026-03-20T18:36:01.423934
446,-1.000000,149,70960,0,2026-03-20T18:36:01.460969
447,-1.000000,146,71064,0,2026-03-20T18:36:01.475706
448,-1.000000,149,71424,0,2026-03-20T18:36:01.523749
449,-1.000000,149,71480,0,2026-03-20T18:36:01.531757
