episode,episode_reward,episode_steps,timesteps,fps,timestamp
73,-1.100000,41,4984,0,2026-03-18T01:58:59.251467
74,5.500000,69,5040,0,2026-03-18T01:58:59.259474
75,5.549999,66,5120,0,2026-03-18T01:58:59.271486
76,3.550000,61,5528,0,2026-03-18T01:58:59.328537
77,21.700001,87,5680,0,2026-03-18T01:58:59.348555
78,6.149999,87,5816,0,2026-03-18T01:58:59.366572
79,0.450000,55,5968,0,2026-03-18T01:58:59.387591
80,-3.350000,38,5984,0,2026-03-18T01:58:59.389592
81,-2.050000,38,6120,0,2026-03-18T01:58:59.408610
82,-2.000000,38,6272,0,2026-03-18T01:58:59.709883
83,-1.150000,46,6352,0,2026-03-18T01:58:59.720893
84,0.800000,47,6496,0,2026-03-18T01:58:59.740911
85,-2.800000,38,6656,0,2026-03-18T01:58:59.762932
86,0.350000,49,6664,0,2026-03-18T01:58:59.764933
87,-0.850000,46,6864,0,2026-03-18T01:58:59.791957
88,2.150000,64,7168,0,2026-03-18T01:58:59.832995
89,9.400000,81,7312,0,2026-03-18T01:58:59.850011
90,4.700000,60,7344,0,2026-03-18T01:58:59.855038
91,-3.000000,37,7608,0,2026-03-18T01:58:59.888183
92,-2.550000,38,7648,0,2026-03-18T01:58:59.893187
93,5.249999,74,7760,0,2026-03-18T01:58:59.907200
94,-2.650000,39,7920,0,2026-03-18T01:58:59.927218
95,-3.450000,37,7944,0,2026-03-18T01:58:59.930221
96,1.800000,50,8160,0,2026-03-18T01:58:59.956244
97,-1.000000,44,8272,0,2026-03-18T01:59:00.260604
98,2.000000,61,8432,0,2026-03-18T01:59:00.281623
99,0.400000,47,8536,0,2026-03-18T01:59:00.294635
100,-2.350000,37,8568,0,2026-03-18T01:59:00.298668
101,-1.800000,37,8728,0,2026-03-18T01:59:00.319658
102,-1.550000,43,8912,0,2026-03-18T01:59:00.342679
103,2.050000,55,8976,0,2026-03-18T01:59:00.351687
104,-1.850000,38,9032,0,2026-03-18T01:59:00.359694
105,-2.400000,38,9216,0,2026-03-18T01:59:00.382715
106,-1.950000,38,9280,0,2026-03-18T01:59:00.390722
107,2.000000,51,9624,0,2026-03-18T01:59:00.434762
108,2.250000,50,9680,0,2026-03-18T01:59:00.441768
109,9.750001,83,9696,0,2026-03-18T01:59:00.444771
110,0.100000,47,10000,0,2026-03-18T01:59:00.483807
111,0.200000,46,10048,0,2026-03-18T01:59:00.490832
112,-0.450000,46,10064,0,2026-03-18T01:59:00.493816
113,-1.450000,37,10296,0,2026-03-18T01:59:00.805858
114,-1.950000,38,10352,0,2026-03-18T01:59:00.813866
115,-1.750000,37,10360,0,2026-03-18T01:59:00.815867
116,-1.150000,38,10656,0,2026-03-18T01:59:00.851900
117,-1.700000,38,10664,0,2026-03-18T01:59:00.853901
118,1.900000,53,10720,0,2026-03-18T01:59:00.862910
119,-1.800000,39,10968,0,2026-03-18T01:59:00.896941
120,-1.100000,41,11048,0,2026-03-18T01:59:00.908951
121,3.200000,58,11128,0,2026-03-18T01:59:00.918961
122,-1.250000,38,11272,0,2026-03-18T01:59:00.937978
123,-1.350000,38,11432,0,2026-03-18T01:59:00.959998
124,2.600000,50,11448,0,2026-03-18T01:59:00.963000
125,-2.050000,38,11752,0,2026-03-18T01:59:01.001064
126,3.000000,51,11840,0,2026-03-18T01:59:01.013046
127,6.500000,81,11920,0,2026-03-18T01:59:01.023055
128,-1.350000,38,12056,0,2026-03-18T01:59:01.040071
129,-1.800000,38,12144,0,2026-03-18T01:59:01.051081
130,-1.300000,38,12224,0,2026-03-18T01:59:01.062090
131,-2.500000,37,12352,0,2026-03-18T01:59:01.347350
132,5.350000,60,12624,0,2026-03-18T01:59:01.385384
133,6.699999,62,12720,0,2026-03-18T01:59:01.397395
134,0.800000,47,12728,0,2026-03-18T01:59:01.399396
135,-0.400000,43,12968,0,2026-03-18T01:59:01.429424
136,-1.450000,38,13024,0,2026-03-18T01:59:01.437431
137,-2.600000,38,13032,0,2026-03-18T01:59:01.438432
138,-2.000000,38,13272,0,2026-03-18T01:59:01.467458
139,-2.250000,37,13320,0,2026-03-18T01:59:01.473464
140,-1.500000,38,13336,0,2026-03-18T01:59:01.475465
141,-1.800000,38,13576,0,2026-03-18T01:59:01.505493
142,-2.800000,38,13640,0,2026-03-18T01:59:01.513500
143,1.300000,47,13696,0,2026-03-18T01:59:01.520506
144,-2.250000,37,13872,0,2026-03-18T01:59:01.541526
145,-1.150000,38,14000,0,2026-03-18T01:59:01.558541
146,1.650000,47,14016,0,2026-03-18T01:59:01.560543
147,-2.300000,38,14176,0,2026-03-18T01:59:01.580561
148,-1.850000,40,14320,0,2026-03-18T01:59:01.598577
149,-1.700000,38,14320,0,2026-03-18T01:59:01.598577
150,1.500000,48,14560,0,2026-03-18T01:59:01.909344
151,-1.500000,38,14624,0,2026-03-18T01:59:01.918352
152,0.500000,49,14712,0,2026-03-18T01:59:01.928361
153,-2.150000,38,14864,0,2026-03-18T01:59:01.946377
154,-2.050000,38,14928,0,2026-03-18T01:59:01.954385
155,-0.450000,45,15072,0,2026-03-18T01:59:01.972401
156,-1.750000,39,15240,0,2026-03-18T01:59:01.993420
157,5.150000,62,15360,0,2026-03-18T01:59:02.008434
158,-1.350000,38,15376,0,2026-03-18T01:59:02.011436
159,-1.800000,38,15544,0,2026-03-18T01:59:02.033456
160,-1.450000,38,15664,0,2026-03-18T01:59:02.048470
161,-1.100000,38,15680,0,2026-03-18T01:59:02.050472
162,-1.800000,37,15960,0,2026-03-18T01:59:02.085504
163,-1.100000,37,15976,0,2026-03-18T01:59:02.087505
164,3.850000,57,16000,0,2026-03-18T01:59:02.091509
165,-1.450000,37,16296,0,2026-03-18T01:59:02.128543
166,3.250000,50,16376,0,2026-03-18T01:59:02.139553
167,2.000000,53,16384,0,2026-03-18T01:59:02.140554
168,-0.500000,47,16672,0,2026-03-18T01:59:02.467402
169,2.500000,55,16824,0,2026-03-18T01:59:02.485418
170,-0.650000,40,16992,0,2026-03-18T01:59:02.507438
171,8.499999,82,17032,0,2026-03-18T01:59:02.513443
172,-1.600000,38,17296,0,2026-03-18T01:59:02.548475
173,4.650000,61,17312,0,2026-03-18T01:59:02.550477
174,-0.250000,45,17392,0,2026-03-18T01:59:02.560486
175,-1.300000,38,17600,0,2026-03-18T01:59:02.586510
176,-0.300000,40,17632,0,2026-03-18T01:59:02.590513
177,-1.300000,37,17688,0,2026-03-18T01:59:02.598520
178,-1.200000,38,17992,0,2026-03-18T01:59:02.639558
179,1.100000,55,18040,0,2026-03-18T01:59:02.648567
180,8.099999,77,18248,0,2026-03-18T01:59:02.682597
181,-1.350000,37,18336,0,2026-03-18T01:59:02.696711
182,-0.150000,45,18352,0,2026-03-18T01:59:02.699281
183,-1.800000,39,18560,0,2026-03-18T01:59:03.013166
184,10.349999,57,18808,0,2026-03-18T01:59:03.047198
185,3.200000,62,18832,0,2026-03-18T01:59:03.050200
186,-0.200000,44,18912,0,2026-03-18T01:59:03.062210
187,-1.350000,38,19112,0,2026-03-18T01:59:03.088234
188,-2.000000,38,19136,0,2026-03-18T01:59:03.091237
189,1.400000,54,19344,0,2026-03-18T01:59:03.118261
190,-1.350000,38,19416,0,2026-03-18T01:59:03.127269
191,1.900000,54,19568,0,2026-03-18T01:59:03.147287
192,-1.700000,38,19648,0,2026-03-18T01:59:03.158298
193,1.700000,56,19864,0,2026-03-18T01:59:03.184321
194,-0.200000,40,19888,0,2026-03-18T01:59:03.188325
195,-2.150000,37,19944,0,2026-03-18T01:59:03.194330
196,-1.450000,37,20160,0,2026-03-18T01:59:03.222356
197,-1.300000,38,20192,0,2026-03-18T01:59:03.226359
198,0.400000,47,20320,0,2026-03-18T01:59:03.243375
199,-1.350000,38,20464,0,2026-03-18T01:59:03.261391
200,-1.050000,38,20496,0,2026-03-18T01:59:03.545649
201,-1.750000,38,20768,0,2026-03-18T01:59:03.580681
202,-1.300000,37,20792,0,2026-03-18T01:59:03.584685
203,8.849999,78,20944,0,2026-03-18T01:59:03.603702
204,-1.250000,38,21072,0,2026-03-18T01:59:03.620717
205,-1.600000,37,21088,0,2026-03-18T01:59:03.622719
206,-1.250000,37,21240,0,2026-03-18T01:59:03.642737
207,-57.000057,2500,21288,0,2026-03-18T01:59:03.648743
208,-2.700000,37,21368,0,2026-03-18T01:59:03.660754
209,-1.750000,38,21392,0,2026-03-18T01:59:03.663756
210,-0.500000,40,21560,0,2026-03-18T01:59:03.686777
211,-1.850000,38,21592,0,2026-03-18T01:59:03.690781
212,-1.100000,38,21672,0,2026-03-18T01:59:03.700790
213,-60.450085,2500,21680,0,2026-03-18T01:59:03.702792
214,-1.300000,37,21688,0,2026-03-18T01:59:03.703793
215,-1.100000,38,21864,0,2026-03-18T01:59:03.725814
216,-2.050000,38,21896,0,2026-03-18T01:59:03.730818
217,-2.550000,39,21992,0,2026-03-18T01:59:03.743857
218,-1.050000,38,21992,0,2026-03-18T01:59:03.743857
219,4.150000,58,22136,0,2026-03-18T01:59:03.763847
220,-1.800000,38,22200,0,2026-03-18T01:59:03.771854
221,-1.300000,37,22288,0,2026-03-18T01:59:03.782864
222,2.300000,60,22344,0,2026-03-18T01:59:03.789871
223,-0.800000,48,22376,0,2026-03-18T01:59:03.795876
224,-1.550000,38,22504,0,2026-03-18T01:59:03.811891
225,-1.300000,38,22648,0,2026-03-18T01:59:04.101153
226,-0.300000,45,22736,0,2026-03-18T01:59:04.113164
227,0.850000,56,22736,0,2026-03-18T01:59:04.113164
228,8.050000,76,22744,0,2026-03-18T01:59:04.114165
229,-40.299904,2500,22792,0,2026-03-18T01:59:04.121171
230,3.250000,60,22984,0,2026-03-18T01:59:04.147195
231,-1.550000,37,23032,0,2026-03-18T01:59:04.154201
232,-1.050000,38,23096,0,2026-03-18T01:59:04.162209
233,4.250000,64,23160,0,2026-03-18T01:59:04.171217
234,-34.649872,2500,23280,0,2026-03-18T01:59:04.187231
235,-2.100000,38,23288,0,2026-03-18T01:59:04.188232
236,8.699999,75,23344,0,2026-03-18T01:59:04.195238
237,2.300000,55,23472,0,2026-03-18T01:59:04.213255
238,12.700001,95,23496,0,2026-03-18T01:59:04.217258
239,1.050000,47,23536,0,2026-03-18T01:59:04.223264
240,-1.950000,37,23584,0,2026-03-18T01:59:04.229269
241,-1.650000,38,23584,0,2026-03-18T01:59:04.229269
242,5.949999,74,23688,0,2026-03-18T01:59:04.242281
243,0.550000,46,23712,0,2026-03-18T01:59:04.246285
244,-2.850000,43,23816,0,2026-03-18T01:59:04.260297
245,0.900000,46,23904,0,2026-03-18T01:59:04.273310
246,-0.700000,44,23936,0,2026-03-18T01:59:04.278314
247,-0.250000,40,24008,0,2026-03-18T01:59:04.288323
248,1.700000,54,24016,0,2026-03-18T01:59:04.290325
249,9.349999,74,24088,0,2026-03-18T01:59:04.299333
250,2.650000,50,24112,0,2026-03-18T01:59:04.303337
251,-1.100000,38,24208,0,2026-03-18T01:59:04.317349
252,-1.800000,37,24304,0,2026-03-18T01:59:04.331362
253,-1.050000,44,24464,0,2026-03-18T01:59:04.353382
254,1.600000,59,24488,0,2026-03-18T01:59:04.357386
255,21.400000,88,24520,0,2026-03-18T01:59:04.362390
256,8.099999,79,24568,0,2026-03-18T01:59:04.369397
257,-0.350000,47,24584,0,2026-03-18T01:59:04.660320
258,2.200000,46,24672,0,2026-03-18T01:59:04.673332
259,18.199999,83,24752,0,2026-03-18T01:59:04.684342
260,-1.300000,38,24792,0,2026-03-18T01:59:04.689346
261,-1.650000,43,24928,0,2026-03-18T01:59:04.707363
262,0.100000,47,24944,0,2026-03-18T01:59:04.710366
263,-1.650000,38,24976,0,2026-03-18T01:59:04.715371
264,-27.499905,2500,24976,0,2026-03-18T01:59:04.715371
265,6.400000,73,25048,0,2026-03-18T01:59:04.724379
266,-2.350000,40,25072,0,2026-03-18T01:59:04.728382
267,9.599999,83,25184,0,2026-03-18T01:59:04.743395
268,-0.150000,40,25248,0,2026-03-18T01:59:04.753405
269,-1.100000,38,25280,0,2026-03-18T01:59:04.758410
270,-1.600000,38,25376,0,2026-03-18T01:59:04.773423
271,6.749999,75,25392,0,2026-03-18T01:59:04.776425
272,3.500000,58,25408,0,2026-03-18T01:59:04.779428
273,0.700000,48,25432,0,2026-03-18T01:59:04.783432
274,3.050000,62,25472,0,2026-03-18T01:59:04.789438
275,-1.500000,38,25488,0,2026-03-18T01:59:04.791440
276,2.700000,54,25680,0,2026-03-18T01:59:04.818464
277,-1.100000,38,25680,0,2026-03-18T01:59:04.818464
278,-1.550000,38,25712,0,2026-03-18T01:59:04.823468
279,1.750000,54,25824,0,2026-03-18T01:59:04.840484
280,-3.050002,50,25832,0,2026-03-18T01:59:04.842486
281,1.150000,48,25856,0,2026-03-18T01:59:04.846489
282,8.299999,74,25872,0,2026-03-18T01:59:04.849492
283,2.700000,57,25944,0,2026-03-18T01:59:04.861503
284,-1.300000,38,25984,0,2026-03-18T01:59:04.867509
285,-1.150000,38,26016,0,2026-03-18T01:59:04.873587
286,-1.200000,49,26072,0,2026-03-18T01:59:04.883003
287,-0.700000,47,26232,0,2026-03-18T01:59:04.906092
288,-1.200000,38,26248,0,2026-03-18T01:59:04.909095
289,5.300000,64,26336,0,2026-03-18T01:59:04.921106
290,5.699999,64,26344,0,2026-03-18T01:59:04.923108
291,-1.000000,41,26344,0,2026-03-18T01:59:04.923108
292,3.100000,50,26472,0,2026-03-18T01:59:04.940123
293,4.250000,63,26488,0,2026-03-18T01:59:04.942125
294,17.450005,80,26512,0,2026-03-18T01:59:04.946128
295,-1.850000,38,26536,0,2026-03-18T01:59:04.949131
296,1.550000,47,26624,0,2026-03-18T01:59:04.961809
297,-1.400000,38,26640,0,2026-03-18T01:59:05.239060
298,-1.850000,40,26664,0,2026-03-18T01:59:05.242063
299,-0.300000,40,26664,0,2026-03-18T01:59:05.242063
300,-0.650000,44,26864,0,2026-03-18T01:59:05.271090
301,0.950000,51,26896,0,2026-03-18T01:59:05.276095
302,-1.400000,38,26928,0,2026-03-18T01:59:05.281098
303,3.750000,58,26936,0,2026-03-18T01:59:05.283100
304,-1.550000,37,26960,0,2026-03-18T01:59:05.287104
305,-1.200000,38,26968,0,2026-03-18T01:59:05.288105
306,1.800000,56,26984,0,2026-03-18T01:59:05.291108
307,3.700000,61,27128,0,2026-03-18T01:59:05.311126
308,-1.500000,39,27240,0,2026-03-18T01:59:05.328141
309,-1.200000,38,27272,0,2026-03-18T01:59:05.333146
310,1.600000,47,27272,0,2026-03-18T01:59:05.333146
311,-0.250000,46,27304,0,2026-03-18T01:59:05.338150
312,-0.200000,46,27328,0,2026-03-18T01:59:05.342154
313,1.150000,48,27512,0,2026-03-18T01:59:05.366175
314,8.750000,85,27544,0,2026-03-18T01:59:05.371180
315,-1.300000,38,27576,0,2026-03-18T01:59:05.375183
316,8.599999,77,27600,0,2026-03-18T01:59:05.379187
317,-2.350000,37,27624,0,2026-03-18T01:59:05.383191
318,2.350000,54,27736,0,2026-03-18T01:59:05.400206
319,7.400000,72,27848,0,2026-03-18T01:59:05.415220
320,8.300000,83,27904,0,2026-03-18T01:59:05.423227
321,-1.600000,38,27904,0,2026-03-18T01:59:05.423227
322,0.499999,46,27912,0,2026-03-18T01:59:05.424229
323,-1.550000,38,27928,0,2026-03-18T01:59:05.427231
324,2.650000,52,27928,0,2026-03-18T01:59:05.427231
325,1.850000,49,28128,0,2026-03-18T01:59:05.454256
326,4.449999,73,28160,0,2026-03-18T01:59:05.459260
327,-1.800000,37,28200,0,2026-03-18T01:59:05.465266
328,-0.450000,46,28216,0,2026-03-18T01:59:05.467268
329,-1.800000,37,28224,0,2026-03-18T01:59:05.469269
330,-0.050000,48,28312,0,2026-03-18T01:59:05.482281
331,2.000000,55,28344,0,2026-03-18T01:59:05.487285
332,4.100000,57,28368,0,2026-03-18T01:59:05.491289
333,3.300000,50,28528,0,2026-03-18T01:59:05.514310
334,-1.050000,48,28544,0,2026-03-18T01:59:05.516311
335,0.800000,48,28584,0,2026-03-18T01:59:05.522317
336,1.800000,47,28592,0,2026-03-18T01:59:05.523318
337,2.050000,55,28664,0,2026-03-18T01:59:05.533327
338,1.950000,46,28680,0,2026-03-18T01:59:05.810578
339,-1.200000,47,28744,0,2026-03-18T01:59:05.820588
340,-1.600000,40,28848,0,2026-03-18T01:59:05.835601
341,-1.350000,38,28848,0,2026-03-18T01:59:05.835601
342,4.350000,68,28888,0,2026-03-18T01:59:05.841607
343,1.050000,54,29024,0,2026-03-18T01:59:05.861625
344,-1.400000,37,29040,0,2026-03-18T01:59:05.864628
345,3.500000,61,29072,0,2026-03-18T01:59:05.869632
346,0.999999,52,29080,0,2026-03-18T01:59:05.870633
347,-1.300000,38,29152,0,2026-03-18T01:59:05.880642
348,-2.500000,38,29192,0,2026-03-18T01:59:05.885647
349,-0.500000,48,29232,0,2026-03-18T01:59:05.891652
350,-1.350000,38,29328,0,2026-03-18T01:59:05.905665
351,-0.350000,40,29360,0,2026-03-18T01:59:05.910669
352,-1.200000,38,29376,0,2026-03-18T01:59:05.912672
353,-1.400000,38,29384,0,2026-03-18T01:59:05.914673
354,-1.700000,38,29496,0,2026-03-18T01:59:05.928686
355,-1.150000,38,29536,0,2026-03-18T01:59:05.934692
356,1.450000,48,29536,0,2026-03-18T01:59:05.934692
357,-1.700000,38,29632,0,2026-03-18T01:59:05.948704
358,-2.000000,38,29680,0,2026-03-18T01:59:05.955710
359,-1.300000,38,29688,0,2026-03-18T01:59:05.956711
360,-0.350000,48,29744,0,2026-03-18T01:59:05.965719
361,-1.150000,38,29840,0,2026-03-18T01:59:05.979733
362,-0.500000,43,29840,0,2026-03-18T01:59:05.979733
363,-1.150000,46,29904,0,2026-03-18T01:59:05.988740
364,-2.000000,37,29928,0,2026-03-18T01:59:05.992744
365,-1.150000,38,29992,0,2026-03-18T01:59:06.001752
366,-0.400000,44,30032,0,2026-03-18T01:59:06.007757
367,-0.550000,40,30064,0,2026-03-18T01:59:06.012763
368,-1.200000,37,30136,0,2026-03-18T01:59:06.023772
369,-1.700000,38,30144,0,2026-03-18T01:59:06.024773
370,-1.150000,38,30208,0,2026-03-18T01:59:06.034782
371,-1.700000,41,30360,0,2026-03-18T01:59:06.055802
372,-2.450000,37,30432,0,2026-03-18T01:59:06.066812
373,3.000000,56,30440,0,2026-03-18T01:59:06.067812
374,-2.050000,37,30440,0,2026-03-18T01:59:06.067812
375,-1.200000,38,30512,0,2026-03-18T01:59:06.077821
376,8.450000,75,30528,0,2026-03-18T01:59:06.080824
377,3.050000,63,30568,0,2026-03-18T01:59:06.085828
378,3.450000,50,30760,0,2026-03-18T01:59:06.396110
379,-0.250000,40,30760,0,2026-03-18T01:59:06.396110
380,0.600000,47,30816,0,2026-03-18T01:59:06.404118
381,2.900000,52,30944,0,2026-03-18T01:59:06.422133
382,7.099999,68,30976,0,2026-03-18T01:59:06.427138
383,5.850000,60,30992,0,2026-03-18T01:59:06.430141
384,1.850000,53,30992,0,2026-03-18T01:59:06.430141
385,-2.300000,38,31064,0,2026-03-18T01:59:06.440150
386,2.199999,54,31248,0,2026-03-18T01:59:06.464171
387,-1.250000,38,31280,0,2026-03-18T01:59:06.469176
388,-1.250000,37,31288,0,2026-03-18T01:59:06.471178
389,5.200000,69,31312,0,2026-03-18T01:59:06.474181
390,-1.350000,38,31368,0,2026-03-18T01:59:06.482188
391,0.750000,53,31368,0,2026-03-18T01:59:06.482188
392,1.200000,48,31376,0,2026-03-18T01:59:06.484191
393,-1.150000,38,31552,0,2026-03-18T01:59:06.509212
394,0.100000,47,31656,0,2026-03-18T01:59:06.523225
395,-1.800000,38,31672,0,2026-03-18T01:59:06.526228
396,1.450000,54,31744,0,2026-03-18T01:59:06.537238
397,2.250000,55,31816,0,2026-03-18T01:59:06.547247
398,14.750000,66,31896,0,2026-03-18T01:59:06.557256
399,-0.050000,46,31920,0,2026-03-18T01:59:06.561260
400,9.950000,81,31936,0,2026-03-18T01:59:06.563261
401,-0.150000,44,32024,0,2026-03-18T01:59:06.576273
402,1.500000,47,32032,0,2026-03-18T01:59:06.578275
403,1.500000,54,32176,0,2026-03-18T01:59:06.602387
404,-1.900000,38,32200,0,2026-03-18T01:59:06.606507
405,0.450000,49,32208,0,2026-03-18T01:59:06.608050
406,-0.400000,40,32240,0,2026-03-18T01:59:06.613177
407,-1.300000,40,32256,0,2026-03-18T01:59:06.616269
408,3.650000,57,32480,0,2026-03-18T01:59:06.650593
409,-1.350000,38,32512,0,2026-03-18T01:59:06.654596
410,-1.150000,47,32552,0,2026-03-18T01:59:06.660602
411,5.599999,66,32560,0,2026-03-18T01:59:06.662603
412,3.450000,51,32608,0,2026-03-18T01:59:06.669610
413,0.000000,47,32616,0,2026-03-18T01:59:06.670611
414,-0.500000,48,32640,0,2026-03-18T01:59:06.674615
415,-1.100000,38,32784,0,2026-03-18T01:59:06.964878
416,-1.850000,37,32856,0,2026-03-18T01:59:06.976888
417,3.650000,51,32920,0,2026-03-18T01:59:06.985897
418,2.950000,46,32920,0,2026-03-18T01:59:06.985897
419,-1.200000,38,32944,0,2026-03-18T01:59:06.989900
420,1.400000,48,32992,0,2026-03-18T01:59:06.995906
421,-0.400000,47,32992,0,2026-03-18T01:59:06.995906
422,-1.150000,38,33088,0,2026-03-18T01:59:07.009919
423,-1.700000,38,33224,0,2026-03-18T01:59:07.032940
424,1.850000,48,33240,0,2026-03-18T01:59:07.035942
425,-0.250000,40,33264,0,2026-03-18T01:59:07.039946
426,-1.100000,38,33296,0,2026-03-18T01:59:07.045563
427,1.200000,54,33352,0,2026-03-18T01:59:07.054839
428,1.600000,49,33480,0,2026-03-18T01:59:07.075322
429,6.950000,67,33528,0,2026-03-18T01:59:07.082329
430,-1.100000,38,33600,0,2026-03-18T01:59:07.093339
431,-1.350000,47,33616,0,2026-03-18T01:59:07.095340
432,-0.350000,44,33704,0,2026-03-18T01:59:07.107351
433,6.050000,68,33768,0,2026-03-18T01:59:07.117360
434,-1.500000,37,33776,0,2026-03-18T01:59:07.118361
435,-1.400000,38,33832,0,2026-03-18T01:59:07.126369
436,-1.450000,38,33904,0,2026-03-18T01:59:07.136378
437,-1.150000,38,34008,0,2026-03-18T01:59:07.151392
438,-1.350000,38,34072,0,2026-03-18T01:59:07.160399
439,4.450000,61,34104,0,2026-03-18T01:59:07.165404
440,-0.100000,46,34144,0,2026-03-18T01:59:07.170408
441,-1.200000,38,34208,0,2026-03-18T01:59:07.181418
442,3.950000,59,34304,0,2026-03-18T01:59:07.194430
443,-1.150000,38,34376,0,2026-03-18T01:59:07.204440
444,-0.400000,48,34392,0,2026-03-18T01:59:07.207443
445,2.100000,53,34528,0,2026-03-18T01:59:07.227460
446,1.099999,56,34592,0,2026-03-18T01:59:07.236468
447,-1.200000,38,34608,0,2026-03-18T01:59:07.238470
448,2.500000,55,34648,0,2026-03-18T01:59:07.244476
449,2.100000,52,34792,0,2026-03-18T01:59:07.262492
450,0.800000,50,35008,0,2026-03-18T01:59:07.583783
451,0.450000,54,35024,0,2026-03-18T01:59:07.586786
452,-1.550000,37,35088,0,2026-03-18T01:59:07.596796
453,11.699999,90,35248,0,2026-03-18T01:59:07.619847
454,8.699999,77,35264,0,2026-03-18T01:59:07.622819
455,-1.700000,37,35304,0,2026-03-18T01:59:07.628825
