episode,episode_reward,episode_steps,timesteps,fps,timestamp,seed
30,13.490002,644,31376,0,2026-03-23T17:55:57.105397,45
31,8.590001,492,31784,0,2026-03-23T17:55:57.132414,50046
32,3.130000,333,32320,0,2026-03-23T17:55:57.168528,40046
33,6.630000,489,33008,0,2026-03-23T17:55:57.359245,30049
34,4.100000,422,33728,0,2026-03-23T17:55:57.407240,20050
35,4.810000,441,33928,0,2026-03-23T17:55:57.420256,70046
36,2.760000,357,34232,0,2026-03-23T17:55:57.440294,46
37,9.610012,2500,34312,0,2026-03-23T17:55:57.445727,60046
38,2.860000,363,35912,0,2026-03-23T17:55:57.695288,30050
39,9.830001,557,36240,0,2026-03-23T17:55:57.716868,50047
40,1.150000,260,36392,0,2026-03-23T17:55:57.726653,60047
41,2.590000,349,36720,0,2026-03-23T17:55:57.747926,70047
42,10.440001,647,37496,0,2026-03-23T17:55:57.941880,40047
43,7.480000,561,38216,0,2026-03-23T17:55:57.990333,20051
44,4.190001,393,39536,0,2026-03-23T17:55:58.220204,60048
45,2.090000,368,39664,0,2026-03-23T17:55:58.228900,70048
46,3.060000,349,40288,0,2026-03-23T17:55:58.270112,40048
47,13.460001,705,41880,0,2026-03-23T17:55:58.515586,50048
48,3.020000,369,42488,0,2026-03-23T17:55:58.559018,60049
49,14.400002,690,43736,0,2026-03-23T17:55:58.831240,20052
50,10.880007,2500,45208,0,2026-03-23T17:55:59.105012,10045
51,4.980000,443,45424,0,2026-03-23T17:55:59.122681,50049
52,6.440001,496,46456,0,2026-03-23T17:55:59.197083,60050
53,5.580000,428,47160,0,2026-03-23T17:55:59.412294,20053
54,2.190000,366,48352,0,2026-03-23T17:55:59.496353,50050
55,3.290000,401,50368,0,2026-03-23T17:56:20.507852,20054
56,8.720001,543,50800,0,2026-03-23T17:56:20.587164,60051
57,5.450001,468,52096,0,2026-03-23T17:56:20.998319,50051
58,14.760002,2500,54232,0,2026-03-23T17:56:21.282219,47
59,5.170000,460,54480,0,2026-03-23T17:56:21.298203,60052
60,4.750000,389,55208,0,2026-03-23T17:56:21.342768,50052
61,19.620003,2500,55912,0,2026-03-23T17:56:21.548390,30051
62,15.180000,750,56368,0,2026-03-23T17:56:21.579393,20055
63,5.770000,444,57784,0,2026-03-23T17:56:21.842770,48
64,5.530000,383,58976,0,2026-03-23T17:56:21.921247,30052
65,8.350001,509,59280,0,2026-03-23T17:56:21.941801,50053
66,24.060003,2500,59664,0,2026-03-23T17:56:22.113188,70049
67,16.730003,2500,60288,0,2026-03-23T17:56:22.155774,40049
68,3.440000,423,61168,0,2026-03-23T17:56:22.214875,49
69,-0.720000,183,61752,0,2026-03-23T17:56:22.397762,40050
70,5.210000,377,61992,0,2026-03-23T17:56:22.413743,30053
71,16.640001,807,62824,0,2026-03-23T17:56:22.469795,20056
72,6.490001,472,63056,0,2026-03-23T17:56:22.487279,50054
73,3.200000,351,64800,0,2026-03-23T17:56:22.759936,30054
74,20.090004,2500,65208,0,2026-03-23T17:56:22.787911,10046
75,5.160000,358,65688,0,2026-03-23T17:56:22.969773,20057
76,10.790001,610,66048,0,2026-03-23T17:56:22.994223,50
77,9.100000,503,67080,0,2026-03-23T17:56:23.063046,50055
78,6.400001,487,68696,0,2026-03-23T17:56:23.324835,30055
79,6.780001,485,69088,0,2026-03-23T17:56:23.350546,10047
80,4.070000,401,69256,0,2026-03-23T17:56:23.361516,51
81,3.550000,343,69824,0,2026-03-23T17:56:23.573996,50056
82,-0.280000,185,70176,0,2026-03-23T17:56:23.598301,30056
83,14.830002,774,71880,0,2026-03-23T17:56:23.858634,20058
84,4.450000,374,72080,0,2026-03-23T17:56:23.872037,10048
85,7.490001,480,73096,0,2026-03-23T17:56:23.938132,52
86,18.500000,2500,74480,0,2026-03-23T17:56:24.172622,60053
87,3.500000,343,74624,0,2026-03-23T17:56:24.182189,20059
88,9.710001,603,74648,0,2026-03-23T17:56:24.183909,50057
89,10.550001,567,74712,0,2026-03-23T17:56:24.188235,30057
90,9.840001,474,75872,0,2026-03-23T17:56:24.412197,10049
91,-0.480000,183,75944,0,2026-03-23T17:56:24.417217,60054
92,4.670000,393,76240,0,2026-03-23T17:56:24.436149,53
93,5.270000,468,78392,0,2026-03-23T17:56:24.724618,50058
94,10.550001,599,79416,0,2026-03-23T17:56:24.788163,20060
95,19.110001,2500,79664,0,2026-03-23T17:56:24.803570,70050
96,6.390001,495,79832,0,2026-03-23T17:56:24.814419,10050
97,-1.240000,149,80856,0,2026-03-23T17:56:25.030438,70051
98,10.410000,662,81536,0,2026-03-23T17:56:25.074280,54
99,28.539999,2500,81752,0,2026-03-23T17:56:25.088726,40051
100,5.260000,371,82384,0,2026-03-23T17:56:25.279413,20061
101,4.160000,355,82672,0,2026-03-23T17:56:25.298921,10051
102,5.260000,392,84672,0,2026-03-23T17:56:25.575658,55
103,3.860000,321,84952,0,2026-03-23T17:56:25.594116,20062
104,18.190001,750,86856,0,2026-03-23T17:56:25.874545,70052
105,13.120002,672,87128,0,2026-03-23T17:56:25.894901,40052
106,2.500000,341,87400,0,2026-03-23T17:56:25.916583,56
107,4.510000,440,88472,0,2026-03-23T17:56:26.165851,20063
108,17.940001,753,88696,0,2026-03-23T17:56:26.181837,10052
109,5.260000,376,89864,0,2026-03-23T17:56:26.258896,70053
110,3.250000,373,90384,0,2026-03-23T17:56:26.440468,57
111,4.920001,429,90560,0,2026-03-23T17:56:26.451980,40053
112,7.690001,480,92536,0,2026-03-23T17:56:26.737447,10053
113,4.210000,385,92944,0,2026-03-23T17:56:26.764082,70054
114,5.210000,377,93400,0,2026-03-23T17:56:26.792928,58
115,12.270000,657,93728,0,2026-03-23T17:56:26.813401,20064
116,-1.240000,149,94136,0,2026-03-23T17:56:26.841641,70055
117,17.330000,2500,94712,0,2026-03-23T17:56:27.029970,30058
118,24.670002,2500,95944,0,2026-03-23T17:56:27.111918,60055
119,15.080002,737,96456,0,2026-03-23T17:56:27.297915,40054
120,4.770000,441,96928,0,2026-03-23T17:56:27.330652,59
121,2.960000,378,97160,0,2026-03-23T17:56:27.346495,70056
122,-0.330000,190,97464,0,2026-03-23T17:56:27.367995,60056
123,9.540000,498,97712,0,2026-03-23T17:56:27.385264,20065
124,18.570002,2500,98392,0,2026-03-23T17:56:27.576954,50059
125,7.690001,434,99928,0,2026-03-23T17:56:27.682988,40055
126,2.870000,379,99960,0,2026-03-23T17:56:27.685314,60
127,13.130000,679,100144,0,2026-03-23T17:56:46.950851,30059
128,5.160000,373,100448,0,2026-03-23T17:56:47.383863,60057
129,4.110001,376,100720,0,2026-03-23T17:56:47.411599,20066
130,3.780001,415,101712,0,2026-03-23T17:56:47.508958,50060
131,6.340000,456,103608,0,2026-03-23T17:56:47.820164,61
132,5.390000,462,104416,0,2026-03-23T17:56:47.872711,20067
133,10.640001,597,104920,0,2026-03-23T17:56:48.073965,30060
134,12.440001,709,105600,0,2026-03-23T17:56:48.119307,40056
135,9.030001,502,105728,0,2026-03-23T17:56:48.127768,50061
136,-0.380000,190,105936,0,2026-03-23T17:56:48.143969,20068
137,4.870000,371,106576,0,2026-03-23T17:56:48.334818,62
138,5.070001,366,108656,0,2026-03-23T17:56:48.620554,50062
139,6.830001,468,109344,0,2026-03-23T17:56:48.665562,40057
140,9.360001,379,109608,0,2026-03-23T17:56:48.682784,63
141,5.870001,479,109768,0,2026-03-23T17:56:48.693919,20069
142,4.250000,363,112512,0,2026-03-23T17:56:49.031970,64
143,24.330002,2500,112536,0,2026-03-23T17:56:49.036634,10054
144,6.390000,413,112648,0,2026-03-23T17:56:49.195690,40058
145,4.770000,401,112976,0,2026-03-23T17:56:49.218315,20070
146,19.160002,809,115128,0,2026-03-23T17:56:49.503297,50063
147,4.010000,365,115568,0,2026-03-23T17:56:49.532640,40059
148,5.580000,442,116072,0,2026-03-23T17:56:49.567542,10055
149,18.180002,2500,117160,0,2026-03-23T17:56:49.784293,70057
150,-0.330000,191,117600,0,2026-03-23T17:56:49.813219,10056
151,19.500002,727,118328,0,2026-03-23T17:56:49.859232,65
152,7.980000,443,119112,0,2026-03-23T17:56:50.055913,40060
153,17.360001,2500,120448,0,2026-03-23T17:56:50.140993,60058
154,11.750001,594,121912,0,2026-03-23T17:56:50.385765,70058
155,5.980000,456,122760,0,2026-03-23T17:56:50.439975,40061
156,15.730001,799,123992,0,2026-03-23T17:56:50.666125,10057
157,20.220003,2500,124920,0,2026-03-23T17:56:50.726585,30061
158,13.450001,614,125360,0,2026-03-23T17:56:50.901760,60059
159,4.670000,414,126072,0,2026-03-23T17:56:50.948619,40062
160,5.540001,438,127496,0,2026-03-23T17:56:51.185522,10058
161,8.690001,570,129480,0,2026-03-23T17:56:51.454541,30062
162,8.740001,560,131976,0,2026-03-23T17:56:51.764529,10059
163,14.260001,743,132016,0,2026-03-23T17:56:51.767262,40063
164,19.510000,2500,132976,0,2026-03-23T17:56:51.827982,20071
165,20.340002,443,133024,0,2026-03-23T17:56:51.831284,30063
166,4.100000,382,135032,0,2026-03-23T17:56:52.107353,10060
167,16.860001,2500,135128,0,2026-03-23T17:56:52.113867,50064
168,6.490000,427,136392,0,2026-03-23T17:56:52.343627,20072
169,17.260000,742,137952,0,2026-03-23T17:56:52.592912,40064
170,16.050001,2500,138328,0,2026-03-23T17:56:52.617321,66
171,7.270000,503,139152,0,2026-03-23T17:56:52.670546,50065
172,2.640000,288,140256,0,2026-03-23T17:56:52.888908,40065
173,21.500002,2500,141912,0,2026-03-23T17:56:53.148836,70059
174,7.830001,489,142240,0,2026-03-23T17:56:53.169986,67
175,6.980000,488,143056,0,2026-03-23T17:56:53.221557,50066
176,-0.530000,184,143712,0,2026-03-23T17:56:53.410016,68
177,18.700001,2500,145360,0,2026-03-23T17:56:53.513244,60060
178,20.450003,700,145856,0,2026-03-23T17:56:53.691673,40066
179,14.990002,776,148120,0,2026-03-23T17:56:53.986844,70060
180,4.870000,400,148560,0,2026-03-23T17:56:54.014911,60061
181,7.290001,467,149592,0,2026-03-23T17:56:54.226168,40067
182,2.450000,364,151472,0,2026-03-23T17:57:13.932208,60062
183,23.770000,2500,153024,0,2026-03-23T17:57:14.306356,30064
184,18.740002,720,153880,0,2026-03-23T17:57:14.517594,70061
185,3.210000,365,154392,0,2026-03-23T17:57:14.552678,60063
186,11.820001,621,154560,0,2026-03-23T17:57:14.564773,40068
187,21.430002,2500,155032,0,2026-03-23T17:57:14.597396,10061
188,21.130001,2500,156392,0,2026-03-23T17:57:14.838822,20073
189,6.220000,426,156432,0,2026-03-23T17:57:14.841954,30065
190,5.730000,412,157176,0,2026-03-23T17:57:14.890627,70062
191,12.450001,615,159480,0,2026-03-23T17:57:15.193220,40069
192,8.500001,594,159784,0,2026-03-23T17:57:15.370408,10062
193,4.210000,362,160072,0,2026-03-23T17:57:15.390566,70063
194,8.650001,575,160992,0,2026-03-23T17:57:15.451409,20074
195,10.830001,587,161128,0,2026-03-23T17:57:15.460331,30066
196,5.200000,363,162384,0,2026-03-23T17:57:15.704478,40070
197,-0.280000,186,162616,0,2026-03-23T17:57:15.721654,30067
198,22.880001,2500,163056,0,2026-03-23T17:57:15.751082,50067
199,20.840002,2500,163712,0,2026-03-23T17:57:15.795109,69
200,-0.280000,189,164568,0,2026-03-23T17:57:16.002734,50068
201,11.350001,576,164680,0,2026-03-23T17:57:16.010009,70064
202,1.630000,261,164704,0,2026-03-23T17:57:16.011674,30068
203,12.840002,698,165368,0,2026-03-23T17:57:16.055693,10063
204,-1.240000,149,165896,0,2026-03-23T17:57:16.240366,30069
205,6.920000,469,166136,0,2026-03-23T17:57:16.257038,40071
206,-0.330000,191,166208,0,2026-03-23T17:57:16.262317,70065
207,3.350000,356,166560,0,2026-03-23T17:57:16.285952,70
208,5.060000,364,168280,0,2026-03-23T17:57:16.557982,10064
209,3.970000,391,169024,0,2026-03-23T17:57:16.608605,30070
210,5.870000,459,169808,0,2026-03-23T17:57:16.660735,40072
211,4.820000,413,169864,0,2026-03-23T17:57:16.664507,71
212,15.830002,690,171728,0,2026-03-23T17:57:16.938900,70066
213,6.730000,491,172208,0,2026-03-23T17:57:17.118815,10065
214,10.440001,533,173288,0,2026-03-23T17:57:17.187538,30071
215,8.790001,573,174392,0,2026-03-23T17:57:17.407004,40073
216,20.260000,2500,174392,0,2026-03-23T17:57:17.407012,60064
217,6.980000,492,176144,0,2026-03-23T17:57:17.669275,10066
218,13.180000,618,179336,0,2026-03-23T17:57:18.016327,40074
219,7.020000,439,179656,0,2026-03-23T17:57:18.035855,10067
220,11.660001,674,179784,0,2026-03-23T17:57:18.043664,60065
221,20.490002,2500,180992,0,2026-03-23T17:57:18.267253,20075
222,8.840001,567,183872,0,2026-03-23T17:57:18.594418,40075
223,21.140001,2500,184568,0,2026-03-23T17:57:18.787782,50069
224,14.000001,731,185632,0,2026-03-23T17:57:18.856523,60066
225,17.250002,777,185872,0,2026-03-23T17:57:18.871815,10068
226,4.620000,359,186744,0,2026-03-23T17:57:19.077008,40076
227,3.960000,369,187520,0,2026-03-23T17:57:19.127534,50070
228,4.500000,401,188840,0,2026-03-23T17:57:19.360784,60067
229,22.650002,2500,189864,0,2026-03-23T17:57:19.426497,72
230,3.500000,394,190672,0,2026-03-23T17:57:19.628207,50071
231,8.800000,497,190720,0,2026-03-23T17:57:19.631725,40077
232,13.200001,622,190848,0,2026-03-23T17:57:19.640601,10069
233,19.970001,2500,191728,0,2026-03-23T17:57:19.701121,70067
234,4.020000,386,191928,0,2026-03-23T17:57:19.715417,60068
235,4.110001,404,193096,0,2026-03-23T17:57:19.944260,73
236,21.160004,2500,193288,0,2026-03-23T17:57:19.958495,30072
237,4.970000,374,193712,0,2026-03-23T17:57:19.993014,40078
238,6.870000,441,194376,0,2026-03-23T17:57:20.038867,10070
239,4.150000,361,194616,0,2026-03-23T17:57:20.207885,70068
240,7.300001,498,194656,0,2026-03-23T17:57:20.210882,50072
241,4.250000,393,195072,0,2026-03-23T17:57:20.239088,60069
242,3.660000,359,196584,0,2026-03-23T17:57:20.342597,40079
243,-0.620000,191,196600,0,2026-03-23T17:57:20.343989,60070
244,14.980001,766,199224,0,2026-03-23T17:57:20.816901,74
245,2.300000,366,199528,0,2026-03-23T17:57:20.837352,60071
246,4.060000,371,199552,0,2026-03-23T17:57:20.839230,40080
247,12.020001,670,199976,0,2026-03-23T17:57:20.866218,70069
248,19.710001,2500,200992,0,2026-03-23T17:57:40.617460,20076
249,9.630001,542,203560,0,2026-03-23T17:57:40.971239,75
250,12.120001,622,204504,0,2026-03-23T17:57:41.030991,60072
251,6.980000,501,205000,0,2026-03-23T17:57:41.212210,20077
252,13.360002,694,205104,0,2026-03-23T17:57:41.222556,40081
253,18.799999,729,205808,0,2026-03-23T17:57:41.274580,70070
254,7.140000,504,207592,0,2026-03-23T17:57:41.539883,76
255,4.830000,418,209152,0,2026-03-23T17:57:41.785644,70071
256,12.400002,644,209656,0,2026-03-23T17:57:41.817655,60073
257,10.580001,597,209776,0,2026-03-23T17:57:41.825211,20078
258,4.300000,359,210464,0,2026-03-23T17:57:41.867011,77
259,3.300000,353,212600,0,2026-03-23T17:57:42.149649,20079
260,24.430004,2500,213288,0,2026-03-23T17:57:42.348180,30073
261,3.720000,361,213352,0,2026-03-23T17:57:42.353055,78
262,11.110001,639,214264,0,2026-03-23T17:57:42.414365,70072
263,22.120005,2500,214376,0,2026-03-23T17:57:42.421770,10071
264,22.980003,2500,214656,0,2026-03-23T17:57:42.440003,50073
265,5.260000,445,217936,0,2026-03-23T17:57:42.948886,10072
266,16.550001,726,218408,0,2026-03-23T17:57:42.978544,20080
267,17.190001,808,219752,0,2026-03-23T17:57:43.209470,30074
268,14.900002,779,220496,0,2026-03-23T17:57:43.257454,70073
269,18.650002,794,221008,0,2026-03-23T17:57:43.289918,50074
270,5.980000,466,222136,0,2026-03-23T17:57:43.510571,20081
271,-0.620000,190,222528,0,2026-03-23T17:57:43.536433,50075
272,4.260000,364,222664,0,2026-03-23T17:57:43.545061,30075
273,-1.240000,149,223328,0,2026-03-23T17:57:43.736991,20082
274,13.140001,761,224024,0,2026-03-23T17:57:43.783966,10073
275,19.310001,2500,225104,0,2026-03-23T17:57:43.854037,40082
276,5.830000,411,225816,0,2026-03-23T17:57:44.046526,50076
277,6.340000,441,226192,0,2026-03-23T17:57:44.071319,30076
278,4.620000,401,227232,0,2026-03-23T17:57:44.137953,10074
279,17.910002,2500,229656,0,2026-03-23T17:57:44.584552,60074
280,9.410001,620,231152,0,2026-03-23T17:57:44.678305,30077
281,11.800000,601,232040,0,2026-03-23T17:57:44.881684,10075
282,7.220000,441,233184,0,2026-03-23T17:57:44.951457,60075
283,22.580000,2500,233352,0,2026-03-23T17:57:44.961562,79
284,10.550001,617,236976,0,2026-03-23T17:57:45.479180,10076
285,10.030001,581,238000,0,2026-03-23T17:57:45.689519,80
286,1.300000,349,239768,0,2026-03-23T17:57:45.944162,10077
287,19.250000,2500,240496,0,2026-03-23T17:57:45.986682,70074
288,5.490001,461,241688,0,2026-03-23T17:57:46.204753,81
289,19.490002,2500,243328,0,2026-03-23T17:57:46.307992,20083
290,4.060000,382,243552,0,2026-03-23T17:57:46.322030,70075
291,7.940001,523,243952,0,2026-03-23T17:57:46.494231,10078
292,19.860001,2500,245104,0,2026-03-23T17:57:46.565249,40083
293,-0.330000,186,245440,0,2026-03-23T17:57:46.587663,10079
294,16.040001,2500,245816,0,2026-03-23T17:57:46.760302,50077
295,10.230000,565,246208,0,2026-03-23T17:57:46.787485,82
296,2.870000,376,246560,0,2026-03-23T17:57:46.811419,70076
297,-0.810000,193,246648,0,2026-03-23T17:57:46.817408,40084
298,-0.280000,181,248096,0,2026-03-23T17:57:47.061399,40085
299,13.920001,661,248616,0,2026-03-23T17:57:47.095091,20084
300,6.450000,478,249264,0,2026-03-23T17:57:47.137850,10080
301,9.660001,588,250520,0,2026-03-23T17:58:06.784709,50078
302,6.740000,531,250808,0,2026-03-23T17:58:06.826170,70077
303,20.190001,2500,251152,0,2026-03-23T17:58:06.884553,30078
304,6.980000,458,251760,0,2026-03-23T17:58:07.062104,40086
305,16.030003,742,252144,0,2026-03-23T17:58:07.332539,83
306,24.180004,2500,253184,0,2026-03-23T17:58:07.404715,60076
307,14.320001,701,254224,0,2026-03-23T17:58:07.649876,20085
308,-0.280000,187,254680,0,2026-03-23T17:58:07.681419,60077
309,5.590000,489,254720,0,2026-03-23T17:58:07.684316,70078
310,4.770000,397,254936,0,2026-03-23T17:58:07.698406,40087
311,12.020000,619,255472,0,2026-03-23T17:58:07.734062,50079
312,7.690000,494,258176,0,2026-03-23T17:58:08.250271,20086
313,4.790000,467,258456,0,2026-03-23T17:58:08.269171,70079
314,5.270000,432,258928,0,2026-03-23T17:58:08.299321,50080
315,10.550001,628,259960,0,2026-03-23T17:58:08.365645,40088
316,13.030001,666,260008,0,2026-03-23T17:58:08.368950,60078
317,9.050000,465,261896,0,2026-03-23T17:58:08.676300,20087
318,6.590001,465,262648,0,2026-03-23T17:58:08.900025,50081
319,4.970000,390,263128,0,2026-03-23T17:58:08.934906,60079
320,5.300000,495,263920,0,2026-03-23T17:58:08.986635,40089
321,17.770000,823,265040,0,2026-03-23T17:58:09.221104,70080
322,3.400000,338,267744,0,2026-03-23T17:58:09.556751,70081
323,16.020002,777,268112,0,2026-03-23T17:58:09.578978,20088
324,10.510000,589,268632,0,2026-03-23T17:58:09.775028,40090
325,18.870001,748,268632,0,2026-03-23T17:58:09.775037,50082
326,15.740002,694,268680,0,2026-03-23T17:58:09.778366,60080
327,23.490000,2500,269264,0,2026-03-23T17:58:09.815007,10081
328,20.949999,2500,271152,0,2026-03-23T17:58:10.100760,30079
329,3.260000,359,272136,0,2026-03-23T17:58:10.166753,10082
330,19.010000,2500,272144,0,2026-03-23T17:58:10.167519,84
331,8.840001,559,273104,0,2026-03-23T17:58:10.403236,40091
332,-0.380000,189,273656,0,2026-03-23T17:58:10.440477,85
333,16.510002,680,274072,0,2026-03-23T17:58:10.467860,50083
334,5.980000,440,274672,0,2026-03-23T17:58:10.669089,30080
335,3.300000,356,274984,0,2026-03-23T17:58:10.690267,10083
336,18.950001,801,275088,0,2026-03-23T17:58:10.697282,60081
337,-0.330000,185,276464,0,2026-03-23T17:58:10.788787,10084
338,3.150000,353,276480,0,2026-03-23T17:58:10.790419,86
339,5.980000,444,277624,0,2026-03-23T17:58:11.028249,50084
340,3.150000,352,277904,0,2026-03-23T17:58:11.046999,60082
341,15.170002,613,278008,0,2026-03-23T17:58:11.054003,40092
342,-0.280000,189,279136,0,2026-03-23T17:58:11.292082,50085
343,5.310000,417,279800,0,2026-03-23T17:58:11.337806,10085
344,10.180001,678,280096,0,2026-03-23T17:58:11.357539,30081
345,6.170000,434,281480,0,2026-03-23T17:58:11.620045,40093
346,6.540000,450,281504,0,2026-03-23T17:58:11.621964,60083
347,1.150000,293,283824,0,2026-03-23T17:58:11.937056,40094
348,17.420002,786,285424,0,2026-03-23T17:58:12.198497,50086
349,17.510000,802,286216,0,2026-03-23T17:58:12.246937,10086
350,14.080001,697,287080,0,2026-03-23T17:58:12.464715,60084
351,23.160000,2500,287744,0,2026-03-23T17:58:12.505938,70082
352,19.800001,2500,288112,0,2026-03-23T17:58:12.529246,20089
353,2.450000,352,289032,0,2026-03-23T17:58:12.753554,10087
354,1.640000,269,289896,0,2026-03-23T17:58:12.810093,70083
355,3.770000,355,289920,0,2026-03-23T17:58:12.811950,60085
356,7.020000,469,291864,0,2026-03-23T17:58:13.107896,20090
357,20.490000,807,291880,0,2026-03-23T17:58:13.109390,50087
358,2.300000,352,292712,0,2026-03-23T17:58:13.165158,70084
359,21.059999,2500,296480,0,2026-03-23T17:58:13.721839,87
360,13.260000,677,298128,0,2026-03-23T17:58:13.989940,70085
361,20.760000,785,298160,0,2026-03-23T17:58:13.992267,50088
362,-0.480000,184,299632,0,2026-03-23T17:58:14.251050,50089
363,20.779999,2500,300096,0,2026-03-23T17:58:33.606036,30082
364,7.830000,453,300104,0,2026-03-23T17:58:33.608992,88
365,11.900001,603,302952,0,2026-03-23T17:58:34.278285,70086
366,7.540000,447,303208,0,2026-03-23T17:58:34.459154,50090
367,16.420002,2500,303824,0,2026-03-23T17:58:34.498274,40095
368,10.800001,623,305088,0,2026-03-23T17:58:34.579799,89
369,15.460001,656,305344,0,2026-03-23T17:58:34.779984,30083
370,2.190000,276,306032,0,2026-03-23T17:58:34.830013,40096
371,2.550000,343,307832,0,2026-03-23T17:58:35.113639,90
372,3.500000,357,308888,0,2026-03-23T17:58:35.181997,40097
373,17.600000,2500,309032,0,2026-03-23T17:58:35.192680,10088
374,15.560001,767,309344,0,2026-03-23T17:58:35.380321,50091
375,19.470001,2500,309920,0,2026-03-23T17:58:35.421554,60086
376,13.430001,705,310984,0,2026-03-23T17:58:35.491512,30084
377,4.830000,463,311536,0,2026-03-23T17:58:35.696953,91
378,3.500000,352,311848,0,2026-03-23T17:58:35.720374,10089
379,26.039999,2500,311864,0,2026-03-23T17:58:35.722293,20091
380,4.020000,385,311968,0,2026-03-23T17:58:35.730415,40098
381,3.210000,374,313976,0,2026-03-23T17:58:36.047655,30085
382,4.550000,381,314896,0,2026-03-23T17:58:36.108553,10090
383,12.130001,711,315608,0,2026-03-23T17:58:36.323312,60087
384,6.740000,458,315632,0,2026-03-23T17:58:36.325556,40099
385,10.170001,626,316544,0,2026-03-23T17:58:36.384458,92
386,15.880001,669,317216,0,2026-03-23T17:58:36.427229,20092
387,8.030001,539,319920,0,2026-03-23T17:58:36.932237,60088
388,2.210000,351,320024,0,2026-03-23T17:58:36.938692,20093
389,14.110002,688,320400,0,2026-03-23T17:58:36.961124,10091
390,15.910000,671,321000,0,2026-03-23T17:58:36.997623,40100
391,10.990001,567,321080,0,2026-03-23T17:58:37.002678,93
392,22.320002,2500,322952,0,2026-03-23T17:58:37.284708,70087
393,5.310000,392,323536,0,2026-03-23T17:58:37.323234,10092
394,4.770000,383,324144,0,2026-03-23T17:58:37.523197,94
395,6.820000,396,326120,0,2026-03-23T17:58:37.813641,70088
396,19.170002,2500,329344,0,2026-03-23T17:58:38.167814,50092
397,4.420000,393,332488,0,2026-03-23T17:58:38.677717,50093
398,15.430002,2500,333976,0,2026-03-23T17:58:38.928277,30086
399,-0.380000,188,335480,0,2026-03-23T17:58:39.019768,30087
400,5.210000,374,335480,0,2026-03-23T17:58:39.019775,50094
401,19.090000,2500,339920,0,2026-03-23T17:58:39.617887,60089
402,24.370003,2500,340024,0,2026-03-23T17:58:39.794757,20094
403,12.510001,653,340704,0,2026-03-23T17:58:39.837209,50095
404,18.380003,2500,341000,0,2026-03-23T17:58:39.855620,40101
405,6.680001,437,343416,0,2026-03-23T17:58:40.103727,60090
406,22.080002,2500,343536,0,2026-03-23T17:58:40.111484,10093
407,17.660000,2500,344144,0,2026-03-23T17:58:40.310946,95
408,12.040001,602,344840,0,2026-03-23T17:58:40.356411,20095
409,23.040001,2500,346120,0,2026-03-23T17:58:40.606292,70089
410,14.140001,715,346720,0,2026-03-23T17:58:40.645293,40102
411,7.980000,423,346800,0,2026-03-23T17:58:40.650476,60091
412,17.470001,827,347320,0,2026-03-23T17:58:40.683783,50096
413,12.310001,628,348560,0,2026-03-23T17:58:40.933631,10094
414,11.190001,607,349000,0,2026-03-23T17:58:40.964041,96
415,9.180000,547,349216,0,2026-03-23T17:58:40.978425,20096
416,5.030001,453,350424,0,2026-03-23T17:59:00.891278,60092
417,7.840001,511,350808,0,2026-03-23T17:59:00.926977,40103
418,3.870001,385,352080,0,2026-03-23T17:59:01.042380,97
419,6.530001,483,352424,0,2026-03-23T17:59:01.233380,10095
420,14.940001,710,353000,0,2026-03-23T17:59:01.270950,50097
421,15.780001,742,355152,0,2026-03-23T17:59:01.592876,20097
