episode,episode_reward,episode_steps,timesteps,fps,timestamp,seed
103,-1.629999,218,19080,0,2026-03-23T17:52:27.226849,130045
104,-3.200000,152,19176,0,2026-03-23T17:52:27.232578,70045
105,-1.979999,231,19312,0,2026-03-23T17:52:27.240914,90045
106,-2.170000,149,19672,0,2026-03-23T17:52:27.262640,110045
107,-1.900000,190,19792,0,2026-03-23T17:52:27.269801,120045
108,-2.070000,149,20064,0,2026-03-23T17:52:27.285556,60045
109,-1.610000,183,20136,0,2026-03-23T17:52:27.290180,100045
110,-2.660000,149,20200,0,2026-03-23T17:52:27.294113,80045
111,-2.560000,154,20544,0,2026-03-23T17:52:27.460388,90045
112,-1.610000,189,20688,0,2026-03-23T17:52:27.469405,70045
113,-2.660000,149,20864,0,2026-03-23T17:52:27.479966,110045
114,-3.000000,149,20984,0,2026-03-23T17:52:27.487217,120045
115,-1.519999,255,21120,0,2026-03-23T17:52:27.495334,130045
116,-2.810000,149,21256,0,2026-03-23T17:52:27.503347,60045
117,-2.070000,149,21328,0,2026-03-23T17:52:27.507742,100045
118,-2.270000,149,21392,0,2026-03-23T17:52:27.511695,80045
119,-2.120000,149,21736,0,2026-03-23T17:52:27.532096,90045
120,-2.610000,154,21920,0,2026-03-23T17:52:27.542863,70045
121,-2.410000,149,22056,0,2026-03-23T17:52:27.550643,110045
122,-2.120000,149,22176,0,2026-03-23T17:52:27.557362,120045
123,-2.320000,149,22448,0,2026-03-23T17:52:27.572693,60045
124,-1.880000,149,22520,0,2026-03-23T17:52:27.577147,100045
125,-2.420000,149,22584,0,2026-03-23T17:52:27.724379,80045
126,-1.560000,189,22632,0,2026-03-23T17:52:27.727567,130045
127,-2.360000,149,22928,0,2026-03-23T17:52:27.745495,90045
128,-2.660000,149,23112,0,2026-03-23T17:52:27.756126,70045
129,-2.800000,154,23288,0,2026-03-23T17:52:27.766052,110045
130,-1.780000,149,23824,0,2026-03-23T17:52:27.797064,130045
131,-1.460000,176,23856,0,2026-03-23T17:52:27.799169,60045
132,-0.800000,225,23976,0,2026-03-23T17:52:27.806038,120045
133,-0.580000,183,23984,0,2026-03-23T17:52:27.806644,100045
134,-2.210000,149,24304,0,2026-03-23T17:52:27.824837,70045
135,-1.600000,188,24432,0,2026-03-23T17:52:27.832249,90045
136,-2.170000,149,24480,0,2026-03-23T17:52:27.835026,110045
137,-0.140000,252,24600,0,2026-03-23T17:52:27.980942,80045
138,-2.410000,149,25048,0,2026-03-23T17:52:28.008363,60045
139,-1.970000,149,25168,0,2026-03-23T17:52:28.015559,120045
140,-2.310000,149,25176,0,2026-03-23T17:52:28.016263,100045
141,-0.340000,185,25304,0,2026-03-23T17:52:28.024012,130045
142,-1.390000,149,25496,0,2026-03-23T17:52:28.035376,70045
143,-1.830000,149,25624,0,2026-03-23T17:52:28.042981,90045
144,-2.460000,149,25672,0,2026-03-23T17:52:28.045955,110045
145,-2.070000,149,25792,0,2026-03-23T17:52:28.053123,80045
146,-1.440000,149,26240,0,2026-03-23T17:52:28.079657,60045
147,-1.880000,149,26360,0,2026-03-23T17:52:28.086736,120045
148,-1.120000,185,26784,0,2026-03-23T17:52:28.258961,130045
149,-2.260000,154,26856,0,2026-03-23T17:52:28.263771,90045
150,-0.560000,216,26904,0,2026-03-23T17:52:28.266912,100045
151,-0.380000,185,26976,0,2026-03-23T17:52:28.271323,70045
152,-1.580000,149,26984,0,2026-03-23T17:52:28.271942,80045
153,-1.170000,189,27184,0,2026-03-23T17:52:28.284638,110045
154,-2.070000,149,27552,0,2026-03-23T17:52:28.307428,120045
155,-1.750000,176,27648,0,2026-03-23T17:52:28.313139,60045
156,-1.580000,149,27976,0,2026-03-23T17:52:28.332757,130045
157,-1.830000,149,28048,0,2026-03-23T17:52:28.337275,90045
158,-1.680000,149,28096,0,2026-03-23T17:52:28.340353,100045
159,-1.530000,149,28168,0,2026-03-23T17:52:28.344662,70045
160,-1.870000,149,28176,0,2026-03-23T17:52:28.345308,80045
161,-1.680000,149,28376,0,2026-03-23T17:52:28.356785,110045
162,-1.290000,149,28744,0,2026-03-23T17:52:28.525560,120045
163,-1.920000,149,28840,0,2026-03-23T17:52:28.532177,60045
164,-1.830000,149,29168,0,2026-03-23T17:52:28.552201,130045
165,-1.000000,149,29240,0,2026-03-23T17:52:28.556605,90045
166,-1.290000,149,29288,0,2026-03-23T17:52:28.559488,100045
167,-1.390000,149,29360,0,2026-03-23T17:52:28.563649,70045
168,-1.530000,149,29568,0,2026-03-23T17:52:28.575644,110045
169,-0.090000,181,29624,0,2026-03-23T17:52:28.578918,80045
170,-1.240000,149,29936,0,2026-03-23T17:52:28.596968,120045
171,-0.630000,176,30248,0,2026-03-23T17:52:28.615575,60045
172,-1.290000,149,30432,0,2026-03-23T17:52:28.627028,90045
173,-1.680000,149,30480,0,2026-03-23T17:52:28.630175,100045
174,-1.920000,149,30760,0,2026-03-23T17:52:28.790338,110045
175,-1.680000,149,30816,0,2026-03-23T17:52:28.794115,80045
176,0.130000,218,30912,0,2026-03-23T17:52:28.800115,130045
177,-0.650000,225,31160,0,2026-03-23T17:52:28.815009,70045
178,-0.430000,185,31416,0,2026-03-23T17:52:28.830315,120045
179,-1.390000,149,31440,0,2026-03-23T17:52:28.831891,60045
180,-1.970000,149,31624,0,2026-03-23T17:52:28.842854,90045
181,-1.480000,149,31672,0,2026-03-23T17:52:28.845926,100045
182,-1.630000,149,31952,0,2026-03-23T17:52:28.862564,110045
183,-1.290000,149,32104,0,2026-03-23T17:52:28.871575,130045
184,-0.630000,181,32264,0,2026-03-23T17:52:28.880990,80045
185,-1.530000,149,32352,0,2026-03-23T17:52:28.886208,70045
186,-1.000000,149,32608,0,2026-03-23T17:52:28.901424,120045
187,-1.580000,149,32632,0,2026-03-23T17:52:28.903088,60045
188,-1.390000,149,32816,0,2026-03-23T17:52:29.058277,90045
189,-1.580000,149,32864,0,2026-03-23T17:52:29.061573,100045
190,-1.240000,149,33144,0,2026-03-23T17:52:29.078450,110045
191,-1.340000,151,33472,0,2026-03-23T17:52:29.098080,80045
192,-1.240000,149,33544,0,2026-03-23T17:52:29.103587,70045
193,-0.390000,185,33584,0,2026-03-23T17:52:29.106360,130045
194,-1.390000,149,33800,0,2026-03-23T17:52:29.118829,120045
195,-1.240000,149,33824,0,2026-03-23T17:52:29.120320,60045
196,-1.290000,149,34008,0,2026-03-23T17:52:29.130539,90045
197,-1.000000,149,34056,0,2026-03-23T17:52:29.133405,100045
198,-1.000000,149,34336,0,2026-03-23T17:52:29.149265,110045
199,-1.580000,149,34664,0,2026-03-23T17:52:29.169146,80045
200,-1.290000,149,34736,0,2026-03-23T17:52:29.173581,70045
201,-1.730000,149,34992,0,2026-03-23T17:52:29.331858,120045
202,-1.290000,149,35016,0,2026-03-23T17:52:29.333526,60045
203,-0.530000,185,35064,0,2026-03-23T17:52:29.336591,130045
204,-1.240000,149,35200,0,2026-03-23T17:52:29.344961,90045
205,-0.530000,183,35520,0,2026-03-23T17:52:29.364153,100045
206,-1.340000,149,35528,0,2026-03-23T17:52:29.364844,110045
207,-1.240000,150,35864,0,2026-03-23T17:52:29.383874,80045
208,-1.290000,149,35928,0,2026-03-23T17:52:29.387871,70045
209,-1.000000,149,36184,0,2026-03-23T17:52:29.403567,120045
210,-1.000000,149,36208,0,2026-03-23T17:52:29.405153,60045
211,-1.240000,149,36256,0,2026-03-23T17:52:29.408176,130045
212,-1.000000,149,36392,0,2026-03-23T17:52:29.416334,90045
213,-1.240000,149,36720,0,2026-03-23T17:52:29.436208,110045
214,-0.290000,183,36984,0,2026-03-23T17:52:29.597792,100045
215,-1.000000,149,37056,0,2026-03-23T17:52:29.602406,80045
216,-1.240000,149,37120,0,2026-03-23T17:52:29.606305,70045
217,-1.580000,149,37376,0,2026-03-23T17:52:29.621407,120045
218,-1.240000,149,37400,0,2026-03-23T17:52:29.622986,60045
219,-1.580000,149,37448,0,2026-03-23T17:52:29.625824,130045
220,-0.280000,188,37896,0,2026-03-23T17:52:29.652067,90045
221,-1.290000,149,37912,0,2026-03-23T17:52:29.653198,110045
222,-1.290000,149,38176,0,2026-03-23T17:52:29.668295,100045
223,-1.240000,149,38248,0,2026-03-23T17:52:29.672605,80045
224,-1.000000,149,38312,0,2026-03-23T17:52:29.676458,70045
225,-1.000000,149,38568,0,2026-03-23T17:52:29.691216,120045
226,-1.340000,149,38592,0,2026-03-23T17:52:29.692821,60045
227,-1.240000,149,38640,0,2026-03-23T17:52:29.695813,130045
228,-1.480000,149,39104,0,2026-03-23T17:52:29.867862,110045
229,-1.240000,149,39368,0,2026-03-23T17:52:29.884020,100045
230,-0.530000,188,39400,0,2026-03-23T17:52:29.886022,90045
231,-1.340000,153,39472,0,2026-03-23T17:52:29.890209,80045
232,-1.240000,149,39504,0,2026-03-23T17:52:29.892112,70045
233,-1.000000,149,39760,0,2026-03-23T17:52:29.906856,120045
234,-1.000000,149,39784,0,2026-03-23T17:52:29.908521,60045
235,-1.000000,149,39832,0,2026-03-23T17:52:29.911473,130045
236,-1.000000,149,40296,0,2026-03-23T17:52:29.939061,110045
237,-1.240000,149,40560,0,2026-03-23T17:52:29.954567,100045
238,-1.480000,149,40592,0,2026-03-23T17:52:29.956690,90045
239,-1.240000,149,40664,0,2026-03-23T17:52:29.960844,80045
240,-1.630000,149,40696,0,2026-03-23T17:52:29.962817,70045
241,-1.000000,149,40952,0,2026-03-23T17:52:29.977574,120045
242,-1.290000,149,40976,0,2026-03-23T17:52:30.123701,60045
243,-1.000000,149,41024,0,2026-03-23T17:52:30.127277,130045
244,-1.000000,149,41488,0,2026-03-23T17:52:30.155217,110045
245,-1.240000,149,41752,0,2026-03-23T17:52:30.171100,100045
246,-1.000000,149,41784,0,2026-03-23T17:52:30.173299,90045
247,-1.000000,149,41856,0,2026-03-23T17:52:30.177504,80045
248,-1.000000,149,41888,0,2026-03-23T17:52:30.179411,70045
249,-1.000000,149,42144,0,2026-03-23T17:52:30.193750,120045
250,-1.000000,149,42216,0,2026-03-23T17:52:30.198094,130045
251,-0.770000,176,42384,0,2026-03-23T17:52:30.207970,60045
252,-1.000000,149,42680,0,2026-03-23T17:52:30.225389,110045
253,-1.000000,149,42944,0,2026-03-23T17:52:30.240938,100045
254,-1.000000,149,42976,0,2026-03-23T17:52:30.243384,90045
255,-1.000000,149,43048,0,2026-03-23T17:52:30.395932,80045
256,-1.240000,149,43336,0,2026-03-23T17:52:30.413932,120045
257,-0.290000,185,43368,0,2026-03-23T17:52:30.415971,70045
258,-1.000000,149,43408,0,2026-03-23T17:52:30.418391,130045
259,-1.000000,149,43576,0,2026-03-23T17:52:30.427856,60045
260,-1.240000,149,43872,0,2026-03-23T17:52:30.444508,110045
261,-1.000000,149,44136,0,2026-03-23T17:52:30.460177,100045
262,-1.000000,149,44168,0,2026-03-23T17:52:30.462215,90045
263,-1.000000,149,44240,0,2026-03-23T17:52:30.466430,80045
264,-1.000000,149,44528,0,2026-03-23T17:52:30.483259,120045
265,-1.340000,149,44560,0,2026-03-23T17:52:30.485372,70045
266,-1.000000,149,44600,0,2026-03-23T17:52:30.487797,130045
267,-1.000000,149,44768,0,2026-03-23T17:52:30.497693,60045
268,-1.240000,149,45064,0,2026-03-23T17:52:30.655309,110045
269,-1.240000,149,45328,0,2026-03-23T17:52:30.672132,100045
270,-1.000000,149,45360,0,2026-03-23T17:52:30.674364,90045
271,-1.000000,149,45432,0,2026-03-23T17:52:30.678510,80045
272,-1.000000,149,45720,0,2026-03-23T17:52:30.695053,120045
273,-1.240000,149,45752,0,2026-03-23T17:52:30.697178,70045
274,-1.240000,149,45792,0,2026-03-23T17:52:30.699677,130045
275,-1.240000,149,45960,0,2026-03-23T17:52:30.709034,60045
276,-1.240000,149,46256,0,2026-03-23T17:52:30.725745,110045
277,-1.000000,149,46520,0,2026-03-23T17:52:30.741663,100045
278,-1.000000,149,46624,0,2026-03-23T17:52:30.747805,80045
279,-0.040000,188,46864,0,2026-03-23T17:52:30.761327,90045
280,-1.000000,149,46912,0,2026-03-23T17:52:30.764103,120045
281,-1.000000,149,46944,0,2026-03-23T17:52:30.765976,70045
282,-1.000000,149,46984,0,2026-03-23T17:52:30.768339,130045
283,-1.000000,149,47152,0,2026-03-23T17:52:30.920843,60045
284,-1.000000,149,47448,0,2026-03-23T17:52:30.939027,110045
285,-1.290000,149,47712,0,2026-03-23T17:52:30.954424,100045
286,-1.240000,149,47816,0,2026-03-23T17:52:30.960398,80045
287,-1.000000,149,48056,0,2026-03-23T17:52:30.973813,90045
288,-1.000000,149,48104,0,2026-03-23T17:52:30.976660,120045
289,-1.000000,149,48136,0,2026-03-23T17:52:30.978575,70045
290,-1.000000,149,48176,0,2026-03-23T17:52:30.981060,130045
291,-0.240000,176,48560,0,2026-03-23T17:52:31.003317,60045
292,-1.000000,149,48640,0,2026-03-23T17:52:31.008218,110045
293,-1.000000,149,48904,0,2026-03-23T17:52:31.022900,100045
294,-1.000000,149,49008,0,2026-03-23T17:52:31.029190,80045
295,-1.000000,149,49248,0,2026-03-23T17:52:31.186788,90045
296,-1.000000,149,49296,0,2026-03-23T17:52:31.190076,120045
297,-1.240000,149,49328,0,2026-03-23T17:52:31.192133,70045
298,-1.000000,149,49368,0,2026-03-23T17:52:31.194694,130045
299,-1.290000,149,49752,0,2026-03-23T17:52:31.217541,60045
300,-1.000000,149,50096,0,2026-03-23T17:52:31.256120,100045
301,-0.040000,189,50152,0,2026-03-23T17:52:31.260294,110045
