episode,episode_reward,episode_steps,timesteps,fps,timestamp,seed
42,4.330000,479,52120,0,2026-03-23T18:13:50.354928,60050
43,9.100000,557,52160,0,2026-03-23T18:13:50.358080,50047
44,20.770000,527,52512,0,2026-03-23T18:13:50.383527,20050
45,2.390000,349,52784,0,2026-03-23T18:13:50.402665,70047
46,3.270011,2500,54216,0,2026-03-23T18:13:50.654846,47
47,10.310000,647,54832,0,2026-03-23T18:13:50.701743,40047
48,6.600001,537,56416,0,2026-03-23T18:13:50.965952,60051
49,6.470001,555,56952,0,2026-03-23T18:13:51.003048,20051
50,10.320001,636,56960,0,2026-03-23T18:13:51.004515,30051
51,2.820000,349,57624,0,2026-03-23T18:13:51.297894,40048
52,4.960000,444,57768,0,2026-03-23T18:13:51.309413,48
53,13.360001,705,57800,0,2026-03-23T18:13:51.312564,50048
54,-1.000000,180,58392,0,2026-03-23T18:13:51.356247,20052
55,28.840000,745,58744,0,2026-03-23T18:13:51.384594,70048
56,4.370000,366,59888,0,2026-03-23T18:13:51.625454,30052
57,4.440001,460,60096,0,2026-03-23T18:13:51.641350,60052
58,5.210000,443,61344,0,2026-03-23T18:13:51.731933,50049
59,8.020000,457,61424,0,2026-03-23T18:13:51.737967,49
60,5.380000,428,61816,0,2026-03-23T18:13:51.925702,20053
61,3.800000,360,62768,0,2026-03-23T18:13:51.995555,30053
62,5.550000,519,62896,0,2026-03-23T18:13:52.005405,70049
63,2.270000,366,64272,0,2026-03-23T18:13:52.255495,50050
64,8.040000,525,64296,0,2026-03-23T18:13:52.257755,60053
65,3.480000,401,65024,0,2026-03-23T18:13:52.310826,20054
66,13.420008,2500,65184,0,2026-03-23T18:13:52.323066,10046
67,-1.200000,184,65768,0,2026-03-23T18:13:52.525772,60054
68,9.460001,607,66280,0,2026-03-23T18:13:52.562236,50
69,5.590001,468,68016,0,2026-03-23T18:13:52.825002,50051
70,32.880001,790,69088,0,2026-03-23T18:13:52.893322,30054
71,3.380000,401,69488,0,2026-03-23T18:13:52.922536,51
72,10.030002,647,70360,0,2026-03-23T18:13:53.129271,10047
73,14.790001,749,71016,0,2026-03-23T18:13:53.175315,20055
74,4.880000,389,71128,0,2026-03-23T18:13:53.183023,50052
75,6.530001,463,73192,0,2026-03-23T18:13:53.475753,52
76,3.250000,357,73216,0,2026-03-23T18:13:53.477597,10048
77,6.960000,492,75064,0,2026-03-23T18:13:53.745919,50053
78,4.270000,393,76336,0,2026-03-23T18:13:53.985331,53
79,17.590002,808,77480,0,2026-03-23T18:13:54.058095,20056
80,14.740004,2500,77624,0,2026-03-23T18:13:54.067770,40049
81,25.690001,675,78616,0,2026-03-23T18:13:54.289101,10049
82,-0.960000,183,79088,0,2026-03-23T18:13:54.320650,40050
83,4.720000,440,79856,0,2026-03-23T18:13:54.371695,54
84,1.190000,233,80480,0,2026-03-23T18:13:54.560487,10050
85,31.530006,787,81360,0,2026-03-23T18:13:54.621021,50054
86,-1.480000,149,81672,0,2026-03-23T18:13:54.642833,10051
87,-1.480000,149,82864,0,2026-03-23T18:13:54.876572,10052
88,15.870003,2500,82896,0,2026-03-23T18:13:54.879023,70050
89,21.900000,506,83904,0,2026-03-23T18:13:54.947193,55
90,2.480000,323,85448,0,2026-03-23T18:13:55.202423,10053
91,21.670002,2500,85768,0,2026-03-23T18:13:55.224494,60055
92,1.680000,268,86048,0,2026-03-23T18:13:55.388327,56
93,26.100000,626,86368,0,2026-03-23T18:13:55.410054,50055
94,-1.720000,149,86960,0,2026-03-23T18:13:55.449459,60056
95,11.880001,659,88168,0,2026-03-23T18:13:55.671620,70051
96,3.390000,373,89032,0,2026-03-23T18:13:55.727145,57
97,33.109978,2500,89088,0,2026-03-23T18:13:55.731071,30055
98,-0.280000,185,90568,0,2026-03-23T18:13:55.975925,30056
99,25.860001,562,90864,0,2026-03-23T18:13:55.996113,50056
100,13.200001,705,91088,0,2026-03-23T18:13:56.013563,10054
101,26.320000,633,92024,0,2026-03-23T18:13:56.077188,60057
102,16.550001,744,94120,0,2026-03-23T18:13:56.341454,70052
103,5.430000,442,94624,0,2026-03-23T18:13:56.528523,10055
104,6.400002,502,94880,0,2026-03-23T18:13:56.546457,50057
105,10.600000,567,95104,0,2026-03-23T18:13:56.562076,30057
106,47.259987,851,95840,0,2026-03-23T18:13:56.610974,58
107,-0.570000,191,96152,0,2026-03-23T18:13:56.632169,10056
108,0.430000,207,96760,0,2026-03-23T18:13:56.818729,30058
109,46.219975,2500,97480,0,2026-03-23T18:13:56.867424,20057
110,3.160000,377,97896,0,2026-03-23T18:13:56.895615,50058
111,26.420002,2500,99088,0,2026-03-23T18:13:57.122593,40051
112,4.260000,424,99232,0,2026-03-23T18:13:57.132536,59
113,29.950003,766,100248,0,2026-03-23T18:13:57.236830,70053
