episode,episode_reward,episode_steps,timesteps,fps,timestamp,seed
115,-0.240000,165,19608,0,2026-03-23T18:16:45.953344,57
116,-0.240000,165,19616,0,2026-03-23T18:16:45.954110,20057
117,-0.240000,166,19624,0,2026-03-23T18:16:45.955121,50057
118,-1.440000,164,19632,0,2026-03-23T18:16:45.956124,60057
119,-0.240000,166,19640,0,2026-03-23T18:16:45.956915,30057
120,-0.240000,166,19640,0,2026-03-23T18:16:45.956919,70057
121,-0.240000,165,20872,0,2026-03-23T18:16:46.239318,10058
122,-0.240000,165,20880,0,2026-03-23T18:16:46.240276,40058
123,-1.440000,164,20920,0,2026-03-23T18:16:46.243335,58
124,-0.240000,166,20944,0,2026-03-23T18:16:46.245622,20058
125,-0.290000,166,20952,0,2026-03-23T18:16:46.246542,50058
126,-0.240000,166,20960,0,2026-03-23T18:16:46.247316,60058
127,-0.240000,165,20960,0,2026-03-23T18:16:46.247320,70058
128,-0.240000,166,20968,0,2026-03-23T18:16:46.248078,30058
129,-0.240000,166,22200,0,2026-03-23T18:16:46.349333,10059
130,-0.240000,165,22200,0,2026-03-23T18:16:46.349343,40059
131,-0.240000,166,22248,0,2026-03-23T18:16:46.353083,59
132,-0.240000,165,22264,0,2026-03-23T18:16:46.354865,20059
133,-1.440000,164,22280,0,2026-03-23T18:16:46.357093,30059
134,-0.240000,165,22280,0,2026-03-23T18:16:46.357101,60059
135,-0.240000,166,22288,0,2026-03-23T18:16:46.358130,70059
136,2.480000,231,22800,0,2026-03-23T18:16:46.555032,50059
137,-1.440000,164,23512,0,2026-03-23T18:16:46.605487,10060
138,-0.240000,166,23528,0,2026-03-23T18:16:46.606942,40060
139,-0.240000,165,23568,0,2026-03-23T18:16:46.609950,60
140,-0.240000,165,23584,0,2026-03-23T18:16:46.611677,20060
141,-0.240000,166,23608,0,2026-03-23T18:16:46.613701,30060
142,-0.240000,166,23608,0,2026-03-23T18:16:46.613706,60060
143,-0.240000,165,23608,0,2026-03-23T18:16:46.613708,70060
144,-0.240000,166,24128,0,2026-03-23T18:16:46.649954,50060
145,-0.240000,165,24832,0,2026-03-23T18:16:46.857195,10061
146,-0.240000,166,24856,0,2026-03-23T18:16:46.859220,40061
147,-0.240000,166,24896,0,2026-03-23T18:16:46.862543,61
148,-0.240000,166,24912,0,2026-03-23T18:16:46.863926,20061
149,-0.240000,166,24936,0,2026-03-23T18:16:46.865746,30061
150,-0.240000,166,24936,0,2026-03-23T18:16:46.865751,60061
151,-0.240000,165,25448,0,2026-03-23T18:16:47.000470,50061
152,-0.240000,166,26160,0,2026-03-23T18:16:47.073040,10062
153,-0.240000,166,26184,0,2026-03-23T18:16:47.075105,40062
154,-0.240000,165,26216,0,2026-03-23T18:16:47.077516,62
155,-0.240000,166,26240,0,2026-03-23T18:16:47.079821,20062
156,-0.240000,165,26256,0,2026-03-23T18:16:47.081218,30062
157,7.920000,360,26488,0,2026-03-23T18:16:47.098120,70061
158,-0.240000,165,26768,0,2026-03-23T18:16:47.280690,50062
159,2.480000,234,26808,0,2026-03-23T18:16:47.283781,60062
160,-0.240000,166,27512,0,2026-03-23T18:16:47.334948,40063
161,-0.240000,166,27544,0,2026-03-23T18:16:47.337473,63
162,-0.240000,166,27584,0,2026-03-23T18:16:47.340652,30063
163,-0.240000,166,27816,0,2026-03-23T18:16:47.360082,70062
164,2.480000,231,28008,0,2026-03-23T18:16:47.375465,10063
165,-0.240000,165,28088,0,2026-03-23T18:16:47.385545,50063
166,5.630000,277,28456,0,2026-03-23T18:16:47.415462,20063
167,-0.240000,165,28832,0,2026-03-23T18:16:47.612724,40064
168,-0.240000,166,28872,0,2026-03-23T18:16:47.616715,64
169,5.200000,287,29104,0,2026-03-23T18:16:47.687386,60063
170,-0.240000,166,29336,0,2026-03-23T18:16:47.719927,10064
171,0.000000,166,29416,0,2026-03-23T18:16:47.726117,50064
172,2.280000,231,29432,0,2026-03-23T18:16:47.728082,30064
173,2.480000,234,29688,0,2026-03-23T18:16:47.748666,70063
174,-0.240000,166,29784,0,2026-03-23T18:16:47.755932,20064
175,-0.240000,166,30432,0,2026-03-23T18:16:47.805056,60064
176,2.480000,234,30704,0,2026-03-23T18:16:47.826566,40065
177,2.480000,232,30728,0,2026-03-23T18:16:47.985550,65
178,-0.240000,165,30736,0,2026-03-23T18:16:47.986481,50065
179,-0.240000,166,30760,0,2026-03-23T18:16:47.988439,30065
180,-0.240000,166,31112,0,2026-03-23T18:16:48.013589,20065
181,2.670000,221,31456,0,2026-03-23T18:16:48.037820,70064
182,5.200000,296,31704,0,2026-03-23T18:16:48.055722,10065
183,0.000000,166,32032,0,2026-03-23T18:16:48.079233,40066
184,2.480000,232,32616,0,2026-03-23T18:16:48.119757,30066
185,2.670000,223,32896,0,2026-03-23T18:16:48.290876,20066
186,5.200000,291,33056,0,2026-03-23T18:16:48.303087,66
187,2.480000,235,33584,0,2026-03-23T18:16:48.340860,10066
188,7.920000,362,33632,0,2026-03-23T18:16:48.344528,50066
189,5.440001,287,33752,0,2026-03-23T18:16:48.353221,70065
190,10.880000,430,33872,0,2026-03-23T18:16:48.362486,60065
191,-0.240000,166,34384,0,2026-03-23T18:16:48.399992,67
192,2.720000,224,34408,0,2026-03-23T18:16:48.402012,30067
193,5.200000,291,35912,0,2026-03-23T18:16:48.670105,10067
194,11.020000,414,36208,0,2026-03-23T18:16:48.691335,20067
195,16.460001,532,38640,0,2026-03-23T18:16:49.015325,68
196,10.880001,424,39304,0,2026-03-23T18:16:49.209671,10068
197,23.139999,700,39352,0,2026-03-23T18:16:49.213220,70066
198,14.260001,527,40424,0,2026-03-23T18:16:49.282033,20068
199,3.480000,281,40888,0,2026-03-23T18:16:49.312354,69
200,8.350000,363,42256,0,2026-03-23T18:16:49.553953,70067
201,8.780001,334,43560,0,2026-03-23T18:16:49.787910,70
202,14.270000,494,44376,0,2026-03-23T18:16:49.837829,20069
203,23.519999,686,44792,0,2026-03-23T18:16:49.863377,10069
204,11.780002,451,45864,0,2026-03-23T18:16:50.092510,70068
205,21.160000,2500,52032,0,2026-03-23T18:16:51.107235,40067
206,17.390009,2500,53632,0,2026-03-23T18:16:51.365960,50067
207,2.760000,229,53864,0,2026-03-23T18:16:51.381065,40068
208,20.970001,2500,53872,0,2026-03-23T18:16:51.382004,60066
209,20.910006,2500,54408,0,2026-03-23T18:16:51.419151,30068
210,3.960000,284,56144,0,2026-03-23T18:16:51.657677,60067
211,3.960000,275,56608,0,2026-03-23T18:16:51.690317,30069
212,8.830000,344,56616,0,2026-03-23T18:16:51.691169,40069
213,1.240000,212,57840,0,2026-03-23T18:16:51.924845,60068
214,21.519999,617,58568,0,2026-03-23T18:16:51.973231,50068
215,12.830001,452,60232,0,2026-03-23T18:16:52.231840,40070
216,9.840000,354,63064,0,2026-03-23T18:16:52.555494,40071
217,24.490005,2500,63560,0,2026-03-23T18:16:52.734827,71
218,26.510000,2500,64376,0,2026-03-23T18:16:52.788089,20070
219,29.409990,2500,64792,0,2026-03-23T18:16:52.815927,10070
220,7.540000,327,65680,0,2026-03-23T18:16:53.025730,40072
221,28.639997,2500,65864,0,2026-03-23T18:16:53.038212,70069
222,4.100000,261,66464,0,2026-03-23T18:16:53.080489,20071
223,7.640000,337,67488,0,2026-03-23T18:16:53.148436,10071
224,0.960000,166,67792,0,2026-03-23T18:16:53.322121,20072
225,24.589996,654,68792,0,2026-03-23T18:16:53.386854,72
226,21.389997,606,70712,0,2026-03-23T18:16:53.657911,70070
227,24.399998,698,71264,0,2026-03-23T18:16:53.692582,40073
228,16.280001,537,75560,0,2026-03-23T18:16:54.270287,40074
229,27.359997,708,76376,0,2026-03-23T18:16:54.486662,70071
230,33.489986,2500,76608,0,2026-03-23T18:16:54.502453,30070
231,-1.240000,149,77568,0,2026-03-23T18:16:54.569223,70072
232,35.229992,2500,77840,0,2026-03-23T18:16:54.759328,60069
233,30.299995,2500,78568,0,2026-03-23T18:16:54.811333,50069
234,18.040001,539,82152,0,2026-03-23T18:16:55.418664,60070
235,26.580000,725,82408,0,2026-03-23T18:16:55.435757,30071
236,21.629999,608,82432,0,2026-03-23T18:16:55.437538,70073
237,0.960000,166,83760,0,2026-03-23T18:16:55.521551,70074
238,3.920000,234,84024,0,2026-03-23T18:16:55.689955,60071
239,33.159985,2500,87488,0,2026-03-23T18:16:56.055662,10072
240,31.070000,2500,87792,0,2026-03-23T18:16:56.075478,20073
241,30.169996,795,88768,0,2026-03-23T18:16:56.294921,30072
242,30.539997,2500,88792,0,2026-03-23T18:16:56.296723,73
243,12.510000,409,90760,0,2026-03-23T18:16:56.588582,10073
244,10.600000,404,92000,0,2026-03-23T18:16:56.669173,30073
245,3.680000,227,93816,0,2026-03-23T18:16:56.933486,30074
246,31.309996,2500,95560,0,2026-03-23T18:16:57.240671,40075
247,30.879997,2500,98568,0,2026-03-23T18:16:57.756255,50070
248,12.700000,425,98960,0,2026-03-23T18:16:57.782785,40076
249,24.539997,670,99176,0,2026-03-23T18:16:57.797059,30075
